Client Recipient,Client Code,Record Type,Payee Code,Song Title,Song Code,Source Name,Composers,Source Code, Income Type,Catalogue Number,Income Period,Distribution Number,Perc. Paid To Us,Fraction Numerator,Fraction Denominator,Amount,Units,Royalty Payable,Payout Perc.,Source Perc.,Original Perc. Received,Company Code,Sub Code,Royalty Note,Usage Year,Country Of Origin,Country Of Sale,Film Or Series Name,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Misc. Information,Price,Originating System,Incoming Perc. Received,Member Number,Member Name,Label Code Number,Label Broadcast Channel,Artist,Album Program Title,Episode Title,License Number,Secondary Title,ISAN Number,Exploit Source Code,Exploitation Source,Income Type Description,Domestic Foreign,ISRC Number,ISWC Number,UPC Barcode Number,EAN Barcode Number,Usage Type,Usage Count,Time Of Day,Duration Seconds,CAE IPI Number,Instrumental Or Vocal,Rights Owner,Owner Role
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.04,145,0.03,83.333,75,25,CP,0,"APPLE, INC/CARRIER4",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER4",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.02,119,0.02,83.333,75,25,CP,0,"APPLE, INC/CARRIER3",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER3",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.04,145,0.03,83.333,75,25,CP,0,"APPLE, INC/CARRIER4",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER4",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.03,119,0.02,83.333,75,25,CP,0,"APPLE, INC/CARRIER4",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER4",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.03,119,0.02,83.333,75,25,CP,0,"APPLE, INC/CARRIER4",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER4",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.04,172,0.03,83.333,75,25,CP,0,"APPLE, INC/CARRIER2",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER2",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.04,172,0.03,83.333,75,25,CP,0,"APPLE, INC/CARRIER2",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER2",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.07,307,0.06,83.333,75,25,CP,0,"APPLE, INC/CARRIER2",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER2",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.07,307,0.06,83.333,75,25,CP,0,"APPLE, INC/CARRIER2",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER2",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.12,578,0.1,83.333,75,25,CP,0,"APPLE, INC/CARRIER2",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER2",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/CARRI",20042006,0,90,0,0,0.12,578,0.1,83.333,75,25,CP,0,"APPLE, INC/CARRIER2",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/CARRIER2",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.02,134,0.02,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,ARMADA MUSIC BUNDLES,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.02,134,0.02,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,ARMADA MUSIC BUNDLES,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.22,1956,0.18,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.22,1956,0.18,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.33,2822,0.27,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.33,2822,0.27,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.58,5078,0.48,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/FAMIL",20042006,0,90,0,0,0.58,5078,0.48,83.333,75,25,CP,0,"APPLE, INC/FAMILY",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/FAMILY",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.02,93,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL ANNUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL ANNUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.02,93,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL ANNUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL ANNUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.02,78,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,ARMADA MUSIC BUNDLES,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.02,78,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,ARMADA MUSIC BUNDLES,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.02,86,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL ANNUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL ANNUAL",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.02,86,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL ANNUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL ANNUAL",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.05,242,0.04,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,ARMADA MUSIC BUNDLES,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.05,242,0.04,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,ARMADA MUSIC BUNDLES,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.03,166,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL ANNUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL ANNUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.03,166,0.02,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL ANNUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL ANNUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.58,2674,0.48,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,0.58,2674,0.48,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,1.04,4758,0.87,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,1.04,4758,0.87,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,1.89,8706,1.57,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/INDIV",20042006,0,90,0,0,1.89,8706,1.57,83.333,75,25,CP,0,"APPLE, INC/INDIVIDUAL",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/INDIVIDUAL",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/ITUNE",20042006,0,90,0,0,0.02,6635,0.02,83.333,75,25,CP,0,"APPLE, INC/ITUNES MATCH",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/ITUNES MATCH",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/ITUNE",20042006,0,90,0,0,0.03,10646,0.02,83.333,75,25,CP,0,"APPLE, INC/ITUNES MATCH",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/ITUNES MATCH",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/ITUNE",20042006,0,90,0,0,0.06,20003,0.05,83.333,75,25,CP,0,"APPLE, INC/ITUNES MATCH",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/ITUNES MATCH",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/ITUNE",20042006,0,90,0,0,0.02,6635,0.02,83.333,75,25,CP,0,"APPLE, INC/ITUNES MATCH",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/ITUNES MATCH",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/ITUNE",20042006,0,90,0,0,0.03,10646,0.02,83.333,75,25,CP,0,"APPLE, INC/ITUNES MATCH",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/ITUNES MATCH",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/ITUNE",20042006,0,90,0,0,0.06,20003,0.05,83.333,75,25,CP,0,"APPLE, INC/ITUNES MATCH",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/ITUNES MATCH",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/LYRIC",20042006,0,90,0,0,0.01,51,0.01,83.333,75,25,CP,0,"APPLE, INC/LYRICS",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/LYRICS",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/LYRIC",20042006,0,90,0,0,0.01,51,0.01,83.333,75,25,CP,0,"APPLE, INC/LYRICS",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/LYRICS",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/LYRIC",20042006,0,90,0,0,0.02,113,0.02,83.333,75,25,CP,0,"APPLE, INC/LYRICS-TIMESYNCED",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/LYRICS-TIMESYNCED",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/LYRIC",20042006,0,90,0,0,0.02,113,0.02,83.333,75,25,CP,0,"APPLE, INC/LYRICS-TIMESYNCED",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/LYRICS-TIMESYNCED",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/LYRIC",20042006,0,90,0,0,0.05,238,0.04,83.333,75,25,CP,0,"APPLE, INC/LYRICS-TIMESYNCED",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/LYRICS-TIMESYNCED",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/LYRIC",20042006,0,90,0,0,0.05,238,0.04,83.333,75,25,CP,0,"APPLE, INC/LYRICS-TIMESYNCED",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/LYRICS-TIMESYNCED",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/STUDE",20042006,0,90,0,0,0.12,1451,0.1,83.333,75,25,CP,0,"APPLE, INC/STUDENT",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/STUDENT",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/STUDE",20042006,0,90,0,0,0.12,1451,0.1,83.333,75,25,CP,0,"APPLE, INC/STUDENT",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/STUDENT",MECH - STREAMING,F,NLF711700954,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/STUDE",20042006,0,90,0,0,0.19,2133,0.16,83.333,75,25,CP,0,"APPLE, INC/STUDENT",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/STUDENT",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
,42135,1,42135,GOING UNDER,1575472,IMAGEM USA,BORGER/DE PACE/FEDYK/SHOFLER,IMUS,48,"APPLE, IN/STUDE",20042006,0,90,0,0,0.19,2133,0.16,83.333,75,25,CP,0,"APPLE, INC/STUDENT",,,,,20,1427,US,UNITED STATES OF AMERICA,,0,IN,25,,,,GEOUSUS RECORDS,"LOUD LUXURY, BORGEOUS",,,,,,,"APPLE, INC/STUDENT",MECH - STREAMING,F,NLF711603720,,8.71852E+12,,SR,0,,0,,,,
