"AGREEMENT_ID","BATCH_ID","BATCH_DESCRIPTION","WORK_ID","WORK_TITLE","WRITERS","RECORDING_ARTIST","RECORDING_TITLE","RIGHT_TYPE_GROUP","RIGHT_TYPE","TERRITORY_ID","TERRITORY","EXPLOITATION_LICENCE_ID","EXPLOITATION_TITLE","EXPLOITATION_ARTIST","EXPLOITATION_DESCRIPTION","EXPLOITATION_FORMAT","AV_PRODUCTION_TITLE","ROYALTY_PERIOD_START_DATE","ROYALTY_PERIOD_END_DATE","PERCENTAGE_PAID","UNIT_SUM","CREDIT_OR_DEBIT","DISTRIBUTED_AMOUNT","WHT_ADJ_RECEIVED_AMOUNT","WHT_ADJ_SOURCE_AMOUNT","DIRECT_COLLECT_FEE_TAKEN","DIRECT_COLLECTED_AMOUNT","SOURCE_NAME","GENERATED_AT_COVER_RATE","TERRITORY_ISO_ALPHA_2_CODE","CUSTOM_WORK_ID","REVENUE_SOURCE_NAME",
"AAGR55485","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-OCT-16","31-DEC-16","1.56","1","Credit",".06617052",".0678672",".0678672","",".0678672","STIM-NCB","N","SE","","",
"AAGR55485","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","1.56","1","Credit","5.896896174","6.04809864","6.04809864","","6.04809864","STIM-NCB","N","SE","","",
"AAGR55485","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK609712","F.U.","Cottone, Maegan Severia [AIP139884]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Iorio, Alessia [AIP155171]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","9.9","1","Credit","2.185832844","2.24187984","2.24187984","","2.24187984","STIM-NCB","N","SE","","",
"AAGR55485","ABCH50281","STIM_CR00009884_C000017366_PERF_Q2 2018","AWK618247","17","Wansel, Andrew Dexter [AIP108871]; Felder, Warren [AIP134005]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Unknown Composer Author,  [AIP6916]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","31-DEC-17","6.56","25","Credit",".401434488",".41172768",".41172768","",".41172768","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49681","SADAIC_e0118061_PERF_Q2 2018","AWK609712","F.U.","Cottone, Maegan Severia [AIP139884]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Iorio, Alessia [AIP155171]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]","","","PERF","Making Available Right - Interactive","TERR585","Argentina","","","","","","","01-SEP-17","31-DEC-17","9","1","Credit",".06690183266",".06861725325",".06861725325","",".06861725325","SADAIC","N","AR","","",
"AAGR55485","ABCH49695","KOMCA_2018-05_CRD20180528092249017118_PERF_Q2 2018","AWK608165","Seventeen","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]","","","PERF","Television Broadcast Right","TERR735","South Korea","","","","","","","01-JAN-18","31-MAR-18","6.56","1","Credit",".486483086164",".498957011356",".5508486","",".5508486","KOMCA","N","KR","","",
"AAGR55485","ABCH49738","NCB_June 2018_E4048017_PERF_Q2 2018","AWK607270","So Bad","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Bingham, Yummy Elizabeth [AIP154914]; Giles, Cameron [AIP54316]; Maraj, Onika Tanya [AIP62952]","","","PERF","Making Available Right - Interactive","TERR634","Estonia","","","","","","","01-APR-16","30-APR-16","20","1","Credit",".017735361504",".01818995292",".01888884","",".01888884","STIM-NCB","N","EE","","",
"AAGR55485","ABCH49738","NCB_June 2018_E4048017_PERF_Q2 2018","AWK608030","Can't Choose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Croucher, Jordan Ralph [AIP154939]; Harrow, Jason D [AIP71760]; Smith, James Edward [AIP76372]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-AUG-14","31-AUG-14","16","1","Credit",".005911734699",".00606331764",".00629628","",".00629628","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49738","NCB_June 2018_E4048017_PERF_Q2 2018","AWK608030","Can't Choose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Croucher, Jordan Ralph [AIP154939]; Harrow, Jason D [AIP71760]; Smith, James Edward [AIP76372]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-14","31-OCT-14","16","1","Credit",".011823469398",".01212663528",".01259256","",".01259256","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49738","NCB_June 2018_E4048017_PERF_Q2 2018","AWK608030","Can't Choose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Croucher, Jordan Ralph [AIP154939]; Harrow, Jason D [AIP71760]; Smith, James Edward [AIP76372]","","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-DEC-15","31-DEC-15","16","1","Credit",".008867680752",".00909497646",".00944442","",".00944442","STIM-NCB","N","FI","","",
"AAGR55485","ABCH49738","NCB_June 2018_E4048017_PERF_Q2 2018","AWK682854","Red Light","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Nazareth, Rebecca [AIP155129]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-APR-16","30-APR-16","12","1","Credit",".02069115015",".02122161174",".02203698","",".02203698","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49778","ZAIKS_1q 2018 PUB_CRD20180406124729017097_PERF_Q2 2018","","","","","","PERF","Radio Broadcast Right","TERR715","Poland","","","","","","","01-JAN-18","31-MAR-18","3.22","","Credit",".03323524",".0381388",".0381388","0",".0381388","ZAIKS","","PL","","",
"AAGR55485","ABCH49824","ARTISJUS_1603_CRD20180514224915017009_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Radio Broadcast Right","TERR654","Hungary","","","","","","","01-JAN-17","31-DEC-17","1.55","1","Credit",".0000702975",".0000721",".0000721","",".0000721","ARTISJUS","N","HU","","",
"AAGR55485","ABCH49961","NCB_June 2018 Online_E4048017_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-17","31-OCT-17","4","1","Credit",".07671026025",".07867719",".07867719","",".07867719","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49961","NCB_June 2018 Online_E4048017_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-17","31-DEC-17","4","1","Credit",".08272675125",".08484795",".08484795","",".08484795","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49961","NCB_June 2018 Online_E4048017_PERF_Q2 2018","AWK607706","Stars","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUL-17","31-JUL-17","1","1","Credit",".00451236825",".00462807",".00462807","",".00462807","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49961","NCB_June 2018 Online_E4048017_PERF_Q2 2018","AWK607706","Stars","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-FEB-18","28-FEB-18","1","1","Credit",".01353710475",".01388421",".01388421","",".01388421","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49961","NCB_June 2018 Online_E4048017_PERF_Q2 2018","AWK608165","Seventeen","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-AUG-17","31-AUG-17","6","1","Credit",".0330907005",".03393918",".03393918","",".03393918","STIM-NCB","N","DK","","",
"AAGR55485","ABCH49961","NCB_June 2018 Online_E4048017_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-NOV-16","30-NOV-16","1","1","Credit",".0090247365",".00925614",".00925614","",".00925614","STIM-NCB","N","FI","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK618297","Lover's Holiday","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Cory, Lee Urhahn [AIP159397]; Kuteyi, Meesah Michelle [AIP159398]","","","PERF","Performing Right","TERR664","Japan","","","","","","","01-JUL-17","30-SEP-17","17.5","0","Credit",".007696625222",".007893971569",".009053","",".009053","JASRAC","N","JP","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK618697","U Can Have It All","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Croucher, Jordan Ralph [AIP154939]","","","PERF","Making Available Right - Interactive","TERR664","Japan","","","","","","","01-JUL-17","30-SEP-17","15","0","Credit",".061572992723",".063151781605",".072424","",".072424","JASRAC","N","JP","","",
"AAGR55485","ABCH48301","IMRO_D181_E4_017_D18A_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Radio Broadcast Right","TERR660","Ireland","","","","","","","01-JUL-17","31-DEC-17","1","0","Credit",".34626893925",".35514763",".35514763","",".35514763","IMRO","N","IE","","",
"AAGR55485","ABCH48394","TEOSTO_March 2018_S017166_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Right of Public Performance of a Recording","TERR637","Finland","","","","","","","01-JAN-17","31-DEC-17","1.56","18","Credit",".32238832275",".33065469",".33065469","",".33065469","TEOSTO","N","FI","","",
"AAGR55485","ABCH49057","APDAYC_E4S_DIST441_PERF_Q2 2018","AWK618247","17","Wansel, Andrew Dexter [AIP108871]; Felder, Warren [AIP134005]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; White, Ronald Anthony [AIP155052]; Robinson, William 'Smokey' [AIP155053]; Unknown Composer Author,  [AIP6916]","","","PERF","Making Available Right - Interactive","TERR713","Peru","","","","","","","01-SEP-17","31-DEC-17","6","656","Credit",".014727508213",".015105152438",".015105769","",".015105769","APDAYC","N","PE","","",
"AAGR55485","ABCH49518","AKKA_April 2018_E4_PERF_Q1 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR672","Latvia","","","","","","","01-DEC-17","30-APR-18","2","0","Credit",".32238832275",".33065469",".33065469","",".33065469","AKKA","N","LV","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK607562","Overdose","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","4.36","8243","Credit",".36862570875",".37807765",".37807765","",".37807765","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK607706","Stars","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","1.84","1366","Credit",".00330112575",".00338577",".00338577","",".00338577","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK607706","Stars","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","1.84","5428","Credit",".07152439125",".07335835",".07335835","",".07335835","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","1.55","967","Credit",".01430487825",".01467167",".01467167","",".01467167","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","1.55","5945","Credit",".092431521",".09480156",".09480156","",".09480156","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","1.55","8181","Credit",".01870637925",".01918603",".01918603","",".01918603","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK624339","Nobody Does It Better","Potvin, Bryan Anthony [AIP115433]; Gerongco, Samuel Tigley [AIP151551]; Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","5","75","Credit",".0022007505",".00225718",".00225718","",".00225718","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49621","STIM_C000017087_PERF_Q2 2018","AWK682854","Red Light","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Nazareth, Rebecca [AIP155129]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JUL-17","30-SEP-17","1.87","107","Credit",".0022007505",".00225718",".00225718","",".00225718","STIM-NCB","N","SE","","",
"AAGR55485","ABCH49681","SADAIC_e0118061_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Right of Public Performance of a Recording","TERR585","Argentina","","","","","","","01-SEP-17","31-DEC-17","4","1","Credit",".14152310094",".145151881875",".145151881875","",".145151881875","SADAIC","N","AR","","",
"AAGR55485","ABCH44555","GEMA_5621024_C_O_17_2_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".39","207","Credit",".047761233",".04898588",".04898588","",".04898588","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-16","31-DEC-16",".39","4948","Credit",".01194030825",".01224647",".01224647","",".01224647","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-16","31-DEC-16",".39","15497","Credit",".05970154125",".06123235",".06123235","",".06123235","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JUL-16","31-DEC-16",".78","43053","Credit",".51343325475",".52659821",".52659821","",".52659821","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","14520","Credit",".05970154125",".06123235",".06123235","",".06123235","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","49146","Credit",".34626893925",".35514763",".35514763","",".35514763","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","91239","Credit",".68059757025",".69804879",".69804879","",".69804879","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","188079","Credit",".15522400725",".15920411",".15920411","",".15920411","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK608265","Here","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17",".78","188776","Credit","1.22985174975","1.26138641","1.26138641","","1.26138641","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH44583","GEMA_5621274_C_O_17_2_STREAM_AR_PERF_Q2 2018","AWK682852","A Side","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Ala, Anne Marie Banaga [AIP154915]; Sonier, Michael Alexander [AIP154927]; Kibalian, Ava [AIP47458]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-17","30-JUN-17","27","886","Credit",".047761233",".04898588",".04898588","",".04898588","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH45867","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK682852","A Side","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Ala, Anne Marie Banaga [AIP154915]; Sonier, Michael Alexander [AIP154927]; Kibalian, Ava [AIP47458]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","05-NOV-17","05-NOV-17","27","1","Credit","1.613652183","1.65502788","1.65502788","","1.65502788","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","ABCH45867","PRS_DMD31_CRD20180402164900017052_PERF_Q2 2018","AWK682852","A Side","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Ala, Anne Marie Banaga [AIP154915]; Sonier, Michael Alexander [AIP154927]; Kibalian, Ava [AIP47458]","","","PERF","Television Broadcast Right","TERR761","United Kingdom","","","","","","","03-DEC-17","03-DEC-17","27","1","Credit",".1504252035",".15428226",".15428226","",".15428226","PRS for Music (MCPS-PRS)","N","GB","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK607562","Overdose","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Radio Broadcast Right","TERR664","Japan","","","","","","","01-JUL-17","31-DEC-17","4.375","0","Credit",".038483108004",".039469857845",".045265","",".045265","JASRAC","N","JP","","",
"AAGR55485","ABCH45892","JASRAC_PERF_Q2 2018","AWK607628","Outlaws","Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR664","Japan","","","","","","","01-JUL-17","30-SEP-17","4.5833","0","Credit","1.192976583502","1.22356572899","1.403215","","1.403215","JASRAC","N","JP","","",
