"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2021-03-05 05:32:52 +1100","142498286","Sale","Epic Beat (Music Standard License)","8763549","IVIP42436456","22.00","","","","","","22.00","AudioJungle","South Africa","Western Cape","Cape Town","8001"
"2021-03-04 22:33:17 +1100","142472939","Author Fee","Author Fee for sale IVIP42429766","27528283","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-03-04 22:33:17 +1100","142472939","Sale","Suspicious (Music Standard License)","27528283","IVIP42429766","25.00","","","","","","25.00","AudioJungle","India","Uttar Pradesh","Lucknow","226010"
"2021-03-04 21:42:15 +1100","142470060","Author Fee","Author Fee for sale IVIP42429041","9562769","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-03-04 21:42:15 +1100","142470060","Sale","Helpful (Music Standard License)","9562769","IVIP42429041","22.00","","","","","","22.00","AudioJungle","China","China","China","100000"
"2021-03-04 11:11:28 +1100","142445831","Author Fee","Author Fee for sale IVIP42423057","20666968","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-03-04 11:11:28 +1100","142445831","Sale","Fun Science (Music Standard License)","20666968","IVIP42423057","25.00","","","","","","25.00","AudioJungle","Australia","South Australia","Unley","5061"
"2021-03-04 08:26:01 +1100","142439953","Author Fee","Author Fee for sale IVIP42421428","29608802","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-03-04 08:26:01 +1100","142439953","Sale","Soft Piano (Music Standard License)","29608802","IVIP42421428","25.00","","","","","","25.00","AudioJungle","Canada","Ontario","Toronto","M4M 2T1"
"2021-03-04 08:26:00 +1100","142439953","Author Fee","Author Fee for sale IVIP42421423","25782122","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-03-04 08:26:00 +1100","142439953","Sale","Easy Piano (Music Standard License)","25782122","IVIP42421423","25.00","","","","","","25.00","AudioJungle","Canada","Ontario","Toronto","M4M 2T1"
"2021-03-04 07:40:46 +1100","142437871","Author Fee","Author Fee for sale IVIP42420859","19279551","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-03-04 07:40:46 +1100","142437871","Sale","a Soft Music (Music Standard License)","19279551","IVIP42420859","22.00","","2.20","","","","19.80","AudioJungle","United States","New York","Huntington","11743"
"2021-03-04 04:37:54 +1100","142428070","Author Fee","Author Fee for sale IVIP42418269","8763026","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2021-03-04 04:37:54 +1100","142428070","Sale","Uplifting Motivational Driving (Music Standard License)","8763026","IVIP42418269","15.00","","1.50","","","","13.50","AudioJungle","United States","California","Los Angeles","90034"
"2021-03-03 23:03:12 +1100","142407410","Author Fee","Author Fee for sale IVIP42413134","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-03-03 23:03:12 +1100","142407410","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP42413134","32.00","","","","","","32.00","AudioJungle","Spain","Balearic Islands","Palma de Mallorca","07198"
"2021-03-03 21:08:50 +1100","142400280","Author Fee","Author Fee for sale IVIP42411485","22384028","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-03-03 21:08:50 +1100","142400280","Sale","This is Sexy (Music Standard License)","22384028","IVIP42411485","32.00","","","","","","32.00","AudioJungle","Australia","Victoria","Melbourne","3030"
"2021-03-03 21:08:07 +1100","142400208","Author Fee","Author Fee for sale IVIP42411475","27613168","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-03-03 21:08:07 +1100","142400208","Sale","This is Violin (Music Standard License)","27613168","IVIP42411475","22.00","","","","","","22.00","AudioJungle","Korea, Republic of","대한민국","전주",""
"2021-03-03 19:45:34 +1100","142395787","Author Fee","Author Fee for sale IVIP42410396","8895505","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2021-03-03 19:45:34 +1100","142395787","Sale","Cool Fun (Music Broadcast License (1 Million))","8895505","IVIP42410396","66.00","","","","","","66.00","AudioJungle","Taiwan","","台北",""
"2021-03-03 11:19:12 +1100","142379090","Author Fee","Author Fee for sale IVIP42406189","7673585","","3.75","","","","","","-3.75","AudioJungle","","","",""
"2021-03-03 11:19:12 +1100","142379090","Sale","a News Report (Music Standard License)","7673585","IVIP42406189","30.00","","3.00","","","","27.00","AudioJungle","United States","California","Sacramento","95827"
"2021-03-03 07:02:08 +1100","142368103","Author Fee","Author Fee for sale IVIP42403458","6586447","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-03-03 07:02:08 +1100","142368103","Sale","Funky Music (Music Standard License)","6586447","IVIP42403458","25.00","","2.50","","","","22.50","AudioJungle","United States","Virginia","Reston","20190"
"2021-03-03 05:03:57 +1100","142361462","Author Fee","Author Fee for sale IVIP42401739","19295318","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-03-03 05:03:57 +1100","142361462","Sale","Difficulty (Music Standard License)","19295318","IVIP42401739","25.00","","2.50","","","","22.50","AudioJungle","United States","Pennsylvania","Pittsburgh","15237"
"2021-03-02 23:39:31 +1100","142340818","Author Fee","Author Fee for sale IVIP42396494","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-03-02 23:39:31 +1100","142340818","Sale","Sad To Happy (Music Standard License)","17473309","IVIP42396494","28.00","","","","","","28.00","AudioJungle","Turkey","","Ankara","06810"
"2021-03-02 00:01:58 +1100","142273015","Author Fee","Author Fee for sale IVIP42379970","9959802","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-03-02 00:01:58 +1100","142273015","Sale","Soulful (Music Standard License)","9959802","IVIP42379970","32.00","","","","","","32.00","AudioJungle","Israel","","tel aviv","6701025"
"2021-03-01 16:28:56 +1100","142251044","Author Fee","Author Fee for sale IVIP42374956","14320371","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-03-01 16:28:56 +1100","142251044","Sale","Tenderness (Music Standard License)","14320371","IVIP42374956","25.00","","","","","","25.00","AudioJungle","China","普陀区","上海","200333"
"2021-03-01 03:00:30 +1100","142225300","Author Fee","Author Fee for sale IVIP42368952","8681875","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-03-01 03:00:30 +1100","142225300","Sale","Fast Piano (Music Standard License)","8681875","IVIP42368952","32.00","","3.20","","","","28.80","AudioJungle","United States","New York","Brooklyn","11231"
"2021-03-01 00:13:35 +1100","","Payout","To info@orensharon.com via PayPal","","","","","","","","","-3140.46","","","","",""
"2021-02-28 02:56:04 +1100","142182972","Author Fee","Author Fee for sale IVIP42359551","24536311","","12.38","","","","","","-12.38","AudioJungle","","","",""
"2021-02-28 02:56:04 +1100","142182972","Sale","Pink Panther (Music Mass Reproduction License)","24536311","IVIP42359551","99.00","","","","","","99.00","AudioJungle","Russian Federation","","Saint-Petersburg",""
"2021-02-28 02:42:41 +1100","142182484","Author Fee","Author Fee for sale IVIP42359404","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-28 02:42:41 +1100","142182484","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP42359404","32.00","","","","","","32.00","AudioJungle","United Kingdom","","Uckfield","TN22 5TE"
"2021-02-27 22:56:44 +1100","142173971","Author Fee","Author Fee for sale IVIP42357588","27912169","","5.25","","","","","","-5.25","AudioJungle","","","",""
"2021-02-27 22:56:44 +1100","142173971","Sale","Violin Music Pack  (Music Standard License)","27912169","IVIP42357588","42.00","","","","","","42.00","AudioJungle","Israel","","tel aviv",""
"2021-02-27 15:00:30 +1100","142161259","Author Fee","Author Fee for sale IVIP42354899","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-27 15:00:30 +1100","142161259","Sale","Sad Violin (Music Standard License)","16930605","IVIP42354899","32.00","","","","","","32.00","AudioJungle","Mexico","Sinaloa","Culiacan","80058"
"2021-02-26 23:40:25 +1100","142125066","Author Fee","Author Fee for sale IVIP42345541","7852935","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2021-02-26 23:40:25 +1100","142125066","Sale","Drum Beat (Music Standard License)","7852935","IVIP42345541","24.00","","","","","","24.00","AudioJungle","Netherlands","Zuid-Holland","Capelle ad IJssel","2900AC"
"2021-02-26 20:22:22 +1100","142114413","Author Fee","Author Fee for sale IVIP42343113","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-26 20:22:22 +1100","142114413","Sale","Sadness Piano (Music Standard License)","15600213","IVIP42343113","32.00","","","","","","32.00","AudioJungle","China","Fengtai","Beijing","100071"
"2021-02-26 04:29:27 +1100","142078721","Author Fee","Author Fee for sale IVIP42333863","16228032","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-26 04:29:27 +1100","142078721","Sale","Inspiring Piano Instrumental  (Music Standard License)","16228032","IVIP42333863","32.00","","","","","","32.00","AudioJungle","Spain","Andalusia","Sevilla","41003"
"2021-02-26 00:10:21 +1100","142062838","Author Fee","Author Fee for sale IVIP42329806","19100784","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-26 00:10:21 +1100","142062838","Sale","Quiet Piano (Music Standard License)","19100784","IVIP42329806","32.00","","","","","","32.00","AudioJungle","Spain","Madrid","Madrid","28004"
"2021-02-25 14:04:44 +1100","142037005","Author Fee","Author Fee for sale IVIP42323348","21018119","","6.88","","","","","","-6.88","AudioJungle","","","",""
"2021-02-25 14:04:44 +1100","142037005","Sale","This is Beautiful Piano Pack (Music Standard License)","21018119","IVIP42323348","55.00","","","","","","55.00","AudioJungle","Korea, Republic of","","seoul",""
"2021-02-25 05:57:38 +1100","142018726","Author Fee","Author Fee for sale IVIP42318737","14596925","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-25 05:57:38 +1100","142018726","Sale","Accomplishment (Music Standard License)","14596925","IVIP42318737","25.00","","2.50","","","","22.50","AudioJungle","United States","New Jersey","Mountain Lakes","07046"
"2021-02-24 14:02:15 +1100","141970193","Author Fee","Author Fee for sale IVIP42306838","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-24 14:02:15 +1100","141970193","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP42306838","32.00","","","","","","32.00","AudioJungle","Australia","Australian Capital Territory","Canberra","2600"
"2021-02-24 03:53:43 +1100","141943100","Author Fee","Author Fee for sale IVIP42300125","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-24 03:53:43 +1100","141943100","Sale","Sad To Happy (Music Standard License)","17473309","IVIP42300125","28.00","","2.80","","","","25.20","AudioJungle","United States","South Carolina","Leesville","29070"
"2021-02-23 22:33:10 +1100","141922903","Author Fee","Author Fee for sale IVIP42295315","19012721","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-23 22:33:10 +1100","141922903","Sale","Designer (Music Standard License)","19012721","IVIP42295315","22.00","","","","","","22.00","AudioJungle","Netherlands","Noord Holland","Heiloo","1851RZ"
"2021-02-23 21:58:34 +1100","141920935","Author Fee","Author Fee for sale IVIP42294761","30194364","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-23 21:58:34 +1100","141920935","Sale","Sad Cello (Music Standard License)","30194364","IVIP42294761","25.00","","","","","","25.00","AudioJungle","Cambodia","","Siem Reap",""
"2021-02-23 12:04:28 +1100","141898371","Author Fee","Author Fee for sale IVIP42289399","20292663","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-23 12:04:28 +1100","141898371","Sale","This is Warm Piano (Music Standard License)","20292663","IVIP42289399","25.00","","2.50","","","","22.50","AudioJungle","United States","California","Los Angeles","90039"
"2021-02-23 12:04:28 +1100","141898371","Author Fee","Author Fee for sale IVIP42289397","11152861","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-23 12:04:28 +1100","141898371","Sale","Emotional Story (Music Standard License)","11152861","IVIP42289397","28.00","","2.80","","","","25.20","AudioJungle","United States","California","Los Angeles","90039"
"2021-02-23 07:10:31 +1100","138222984","Sale Reversal","Reversal of Hope Piano (Music Standard License)","18103534","CNIP344865","34.00","","","","","","-34.00","AudioJungle","Taiwan","","taipei",""
"2021-02-23 07:10:31 +1100","138222984","Author Fee Reversal","Reversal of Author Fee for sale IVIP41375115","18103534","","4.25","","","","","","4.25","AudioJungle","","","",""
"2021-02-22 23:14:08 +1100","141858834","Author Fee","Author Fee for sale IVIP42278936","18445269","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2021-02-22 23:14:08 +1100","141858834","Sale","Growing (Music Standard License)","18445269","IVIP42278936","8.00","","0.80","","","","7.20","AudioJungle","United States","Florida","Tallahassee","32308"
"2021-02-22 13:14:17 +1100","141834932","Author Fee","Author Fee for sale IVIP42273063","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-22 13:14:17 +1100","141834932","Sale","Sadness Piano (Music Standard License)","15600213","IVIP42273063","32.00","","3.20","","","","28.80","AudioJungle","United States","Pennsylvania","State College","16801"
"2021-02-21 22:42:17 +1100","141805864","Author Fee","Author Fee for sale IVIP42266232","24536311","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-21 22:42:17 +1100","141805864","Sale","Pink Panther (Music Standard License)","24536311","IVIP42266232","28.00","","","","","","28.00","AudioJungle","United Arab Emirates","","dubai",""
"2021-02-21 08:23:31 +1100","141786157","Author Fee","Author Fee for sale IVIP42261771","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-21 08:23:31 +1100","141786157","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP42261771","32.00","","","","","","32.00","AudioJungle","Germany","Baden-Württemberg","Aldingen","78554"
"2021-02-20 18:24:08 +1100","141756280","Author Fee","Author Fee for sale IVIP42255190","18945446","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-20 18:24:08 +1100","141756280","Sale","Slow Inspiring (Music Standard License)","18945446","IVIP42255190","25.00","","","","","","25.00","AudioJungle","Canada","British Columbia","Kitwanga ","V0J 2A0"
"2021-02-20 03:04:45 +1100","141727357","Author Fee","Author Fee for sale IVIP42247899","22384028","","22.13","","","","","","-22.13","AudioJungle","","","",""
"2021-02-20 03:04:45 +1100","141727357","Sale","This is Sexy (Music Broadcast License (10 Million))","22384028","IVIP42247899","177.00","","17.70","","","","159.30","AudioJungle","United States","Missouri","SAINT LOUIS","63103"
"2021-02-19 02:11:03 +1100","141661164","Author Fee","Author Fee for sale IVIP42230921","22631687","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-19 02:11:03 +1100","141661164","Sale","Interior Design (Music Standard License)","22631687","IVIP42230921","22.00","","2.20","","","","19.80","AudioJungle","United States","Michigan","Macomb","48042"
"2021-02-18 23:40:55 +1100","141652003","Author Fee","Author Fee for sale IVIP42228618","26132837","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-18 23:40:55 +1100","141652003","Sale","Violin Promo (Music Standard License)","26132837","IVIP42228618","28.00","","","","","","28.00","AudioJungle","Korea, Republic of","Seocho-gu","Seoul","06612"
"2021-02-18 22:45:12 +1100","141649114","Author Fee","Author Fee for sale IVIP42227909","29848367","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-18 22:45:12 +1100","141649114","Sale","Epic News (Music Standard License)","29848367","IVIP42227909","25.00","","","","","","25.00","AudioJungle","Russian Federation","","Sankt-Petersburg",""
"2021-02-18 03:58:08 +1100","141602516","Author Fee","Author Fee for sale IVIP42216237","19290709","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-18 03:58:08 +1100","141602516","Sale","Uplifting Driving Motivate (Music Standard License)","19290709","IVIP42216237","25.00","","2.50","","","","22.50","AudioJungle","United States","New Mexico","Albuquerque","87176"
"2021-02-18 03:19:32 +1100","141599975","Author Fee","Author Fee for sale IVIP42215580","6345895","","1.75","","","","","","-1.75","AudioJungle","","","",""
"2021-02-18 03:19:32 +1100","141599975","Sale","Coldplay (Music Standard License)","6345895","IVIP42215580","14.00","","","","","","14.00","AudioJungle","United Kingdom","Norfolk","Kings Lynn","PE30 2LS"
"2021-02-18 03:00:14 +1100","141598345","Author Fee","Author Fee for sale IVIP42215245","22430174","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-18 03:00:14 +1100","141598345","Sale","Happy Ending (Music Standard License)","22430174","IVIP42215245","25.00","","","","","","25.00","AudioJungle","India","West Bengal","KOLKATA","700120"
"2021-02-18 00:08:06 +1100","141587871","Author Fee","Author Fee for sale IVIP42212422","7598049","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2021-02-18 00:08:06 +1100","141587871","Sale","Motivational Piano (Music Standard License)","7598049","IVIP42212422","18.00","","","","","","18.00","AudioJungle","Poland","","gdańsk","80-119"
"2021-02-17 20:07:39 +1100","141574272","Author Fee","Author Fee for sale IVIP42208953","14541967","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-17 20:07:39 +1100","141574272","Sale","Waiting Music (Music Standard License)","14541967","IVIP42208953","32.00","","","","","","32.00","AudioJungle","Netherlands","","Heerlen","6415 BM"
"2021-02-17 11:48:34 +1100","141558434","Author Fee","Author Fee for sale IVIP42204951","12772547","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-17 11:48:34 +1100","141558434","Sale","Casino  (Music Standard License)","12772547","IVIP42204951","32.00","","3.20","","","","28.80","AudioJungle","United States","Colorado","Denver","80231"
"2021-02-17 08:01:36 +1100","141550321","Author Fee","Author Fee for sale IVIP42202798","29608802","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-17 08:01:36 +1100","141550321","Sale","Soft Piano (Music Standard License)","29608802","IVIP42202798","25.00","","2.50","","","","22.50","AudioJungle","United States","California","Mendocino","95460"
"2021-02-17 05:59:40 +1100","141544100","Author Fee","Author Fee for sale IVIP42201143","20385350","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-17 05:59:40 +1100","141544100","Sale","for Instruction (Music Standard License)","20385350","IVIP42201143","22.00","","2.20","","","","19.80","AudioJungle","United States","New York","Huntington","11743"
"2021-02-16 22:12:42 +1100","141516315","Author Fee","Author Fee for sale IVIP42194172","25429774","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-16 22:12:42 +1100","141516315","Sale","Warm Music (Music Standard License)","25429774","IVIP42194172","25.00","","","","","","25.00","AudioJungle","Indonesia","Jakarta","Jakarta Selatan","11520"
"2021-02-16 21:31:52 +1100","141514162","Author Fee","Author Fee for sale IVIP42193608","16951756","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-16 21:31:52 +1100","141514162","Sale","Sad Times (Music Standard License)","16951756","IVIP42193608","28.00","","","","","","28.00","AudioJungle","Korea, Republic of","Deungchon-dong","Gangseo-gu","07584"
"2021-02-16 13:09:23 +1100","141496358","Author Fee","Author Fee for sale IVIP42189141","21769296","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-16 13:09:23 +1100","141496358","Sale","Ocean Music (Music Standard License)","21769296","IVIP42189141","25.00","","2.50","","","","22.50","AudioJungle","United States","South Carolina","Charleston","29417"
"2021-02-16 10:34:27 +1100","141492272","Author Fee","Author Fee for sale IVIP42187937","26219372","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-16 10:34:27 +1100","141492272","Sale","Sensual (Music Standard License)","26219372","IVIP42187937","25.00","","2.50","","","","22.50","AudioJungle","United States","North Carolina","Hickor","28602"
"2021-02-16 09:02:02 +1100","141489050","Author Fee","Author Fee for sale IVIP42187057","9558463","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-16 09:02:02 +1100","141489050","Sale","Matrix (Music Standard License)","9558463","IVIP42187057","28.00","","2.80","","","","25.20","AudioJungle","United States","Wisconsin","Pewaukee","53072"
"2021-02-16 06:08:13 +1100","141480319","Author Fee","Author Fee for sale IVIP42184834","8610761","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-16 06:08:13 +1100","141480319","Sale","Art Music (Music Standard License)","8610761","IVIP42184834","28.00","","2.80","","","","25.20","AudioJungle","United States","North Carolina","Cary","27511"
"2021-02-16 03:32:14 +1100","141471934","Author Fee","Author Fee for sale IVIP42182585","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-16 03:32:14 +1100","141471934","Sale","Sadness Piano (Music Standard License)","15600213","IVIP42182585","32.00","","","","","","32.00","AudioJungle","Germany","Bayern","München","80798"
"2021-02-15 21:01:16 +1100","141448857","Author Fee","Author Fee for sale IVIP42176708","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-02-15 21:01:16 +1100","141448857","Sale","Hope Piano (Music Standard License)","18103534","IVIP42176708","34.00","","","","","","34.00","AudioJungle","Denmark","København","Copenhagen Ø","2100"
"2021-02-15 05:19:36 +1100","141422176","Author Fee","Author Fee for sale IVIP42170058","24068472","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-15 05:19:36 +1100","141422176","Sale","Heavy Machinery (Music Standard License)","24068472","IVIP42170058","25.00","","","","","","25.00","AudioJungle","Germany","Niedersachsen","Delmenhorst","27749"
"2021-02-14 16:06:29 +1100","141398842","Author Fee","Author Fee for sale IVIP42164854","16115720","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-14 16:06:29 +1100","141398842","Sale","Simple Piano  (Music Standard License)","16115720","IVIP42164854","32.00","","3.20","","","","28.80","AudioJungle","United States","Nevada","Henderson","89052"
"2021-02-14 15:49:45 +1100","141398587","Author Fee","Author Fee for sale IVIP42164795","13929162","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-14 15:49:45 +1100","141398587","Sale","Intensive Drums (Music Standard License)","13929162","IVIP42164795","22.00","","2.20","","","","19.80","AudioJungle","United States","Florida","Boynton Beach","33426"
"2021-02-14 04:31:57 +1100","141380718","Author Fee","Author Fee for sale IVIP42160440","13446227","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-14 04:31:57 +1100","141380718","Sale","Drama Piano (Music Standard License)","13446227","IVIP42160440","25.00","","","","","","25.00","AudioJungle","Turkey","","eskişehir",""
"2021-02-14 04:31:44 +1100","141380716","Author Fee","Author Fee for sale IVIP42160437","27613168","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-14 04:31:44 +1100","141380716","Sale","This is Violin (Music Standard License)","27613168","IVIP42160437","22.00","","","","","","22.00","AudioJungle","Turkey","istanbul","şişli","34365"
"2021-02-13 09:39:09 +1100","141348014","Author Fee","Author Fee for sale IVIP42152967","9103418","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2021-02-13 09:39:09 +1100","141348014","Sale","Development (Music Broadcast License (1 Million))","9103418","IVIP42152967","66.00","","","","","","66.00","AudioJungle","El Salvador","LA LIBERTAD","ANTIGUO CUSCATLAN",""
"2021-02-13 03:25:35 +1100","141330744","Author Fee","Author Fee for sale IVIP42148537","23907001","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-13 03:25:35 +1100","141330744","Sale","Secret Agent (Music Standard License)","23907001","IVIP42148537","32.00","","","","","","32.00","AudioJungle","Mexico","CDMX","Ciudad de México","03900"
"2021-02-13 00:22:21 +1100","141320989","Author Fee","Author Fee for sale IVIP42145949","9629079","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-13 00:22:21 +1100","141320989","Sale","Magical Piano (Music Standard License)","9629079","IVIP42145949","32.00","","","","","","32.00","AudioJungle","Germany","","Wetzlar","35578"
"2021-02-12 18:44:59 +1100","141305273","Author Fee","Author Fee for sale IVIP42141934","26305405","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-12 18:44:59 +1100","141305273","Sale","Happy Day (Music Standard License)","26305405","IVIP42141934","22.00","","","","","","22.00","AudioJungle","France","","Quimper","29000"
"2021-02-12 10:43:19 +1100","141293404","Author Fee","Author Fee for sale IVIP42139031","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-12 10:43:19 +1100","141293404","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP42139031","32.00","","","","","","32.00","AudioJungle","Australia","New South Wales","Seven Hills","2147"
"2021-02-12 02:21:27 +1100","141267645","Author Fee","Author Fee for sale IVIP42132068","28914045","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2021-02-12 02:21:27 +1100","141267645","Sale","Big Band Drums (Music Standard License)","28914045","IVIP42132068","15.00","","","","","","15.00","AudioJungle","India","Maharashtra","Ulhasnagar","421003"
"2021-02-11 04:34:26 +1100","141212308","Author Fee","Author Fee for sale IVIP42117956","19983409","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-11 04:34:26 +1100","141212308","Sale","Infographic Music (Music Standard License)","19983409","IVIP42117956","22.00","","2.20","","","","19.80","AudioJungle","United States","New York","Cooperstown","13326"
"2021-02-11 00:52:37 +1100","141198019","Author Fee","Author Fee for sale IVIP42114314","21312050","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-11 00:52:37 +1100","141198019","Sale","This is Epic Promo (Music Standard License)","21312050","IVIP42114314","32.00","","","","","","32.00","AudioJungle","Bulgaria","","Sofia","1113"
"2021-02-10 18:11:10 +1100","141177193","Author Fee","Author Fee for sale IVIP42108996","21215747","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-10 18:11:10 +1100","141177193","Sale","This is Ambient Piano (Music Standard License)","21215747","IVIP42108996","25.00","","","","","","25.00","AudioJungle","Japan","","Tokyo",""
"2021-02-10 16:04:03 +1100","141173587","Author Fee","Author Fee for sale IVIP42108171","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-10 16:04:03 +1100","141173587","Sale","Sadness Piano (Music Standard License)","15600213","IVIP42108171","32.00","","","","","","32.00","AudioJungle","China","","in",""
"2021-02-10 04:29:09 +1100","141146326","Author Fee","Author Fee for sale IVIP42100865","26132837","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-02-10 04:29:09 +1100","141146326","Sale","Violin Promo (Music Standard License)","26132837","IVIP42100865","28.00","","","","","","28.00","AudioJungle","Puerto Rico","Puerto Rico","Bayamón","00959"
"2021-02-10 04:18:09 +1100","141145662","Author Fee","Author Fee for sale IVIP42100664","27915485","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-02-10 04:18:09 +1100","141145662","Sale","Dark (Music Standard License)","27915485","IVIP42100664","22.00","","","","","","22.00","AudioJungle","United Kingdom","","London","E17 8QF"
"2021-02-10 01:41:07 +1100","141134972","Author Fee","Author Fee for sale IVIP42097894","22015529","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-10 01:41:07 +1100","141134972","Sale","Driving Music (Music Standard License)","22015529","IVIP42097894","25.00","","","","","","25.00","AudioJungle","Russian Federation","","Шатура",""
"2021-02-10 01:41:07 +1100","141134972","Author Fee","Author Fee for sale IVIP42097893","10028247","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-10 01:41:07 +1100","141134972","Sale","Propulsion (Music Standard License)","10028247","IVIP42097893","25.00","","","","","","25.00","AudioJungle","Russian Federation","","Шатура",""
"2021-02-10 00:31:19 +1100","141130600","Author Fee","Author Fee for sale IVIP42096707","17156670","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-02-10 00:31:19 +1100","141130600","Sale","Creepy (Music Standard License)","17156670","IVIP42096707","32.00","","","","","","32.00","AudioJungle","Romania","BV","BRASOV","500312"
"2021-02-09 23:02:27 +1100","141124890","Author Fee","Author Fee for sale IVIP42095330","22645890","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-02-09 23:02:27 +1100","141124890","Sale","for Spy (Music Standard License)","22645890","IVIP42095330","25.00","","","","","","25.00","AudioJungle","United Kingdom","PEMBROKESHIRE","HAVERFORDWEST","SA62 6JY"
