,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
5042,MY FONDEST CHILDHOODMEMORIES,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,YOUTUBE MUSIC,D.VIDEOS,USA,,,0718,0918,0.01,90.000,0.01
5043,MY FONDEST CHILDHOODMEMORIES,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USSM10213780,37,0718,0918,0.01,90.000,0.01
5044,MY FONDEST CHILDHOODMEMORIES,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USSM10213780,4,0718,0918,0.04,90.000,0.04
5045,MY FONDEST CHILDHOODMEMORIES,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,1017,1217,0.03,90.000,0.03
5046,MY FONDEST CHILDHOODMEMORIES,RUZUMNA/HINDS/MELDAL-JOHNSEN/INDRIZZO,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,GOOGLE GRANDE B,1,0418,0618,0.01,90.000,0.01
5047,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USSM10107931,158,1016,0918,0.16,67.500,0.11
5048,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USSM10107931,475,1016,0918,0.47,67.500,0.32
5049,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,AMAZON CLOUD PLAYER,STREAM.M,USA,USSM10107931,172,1212,0918,0.02,67.500,0.01
5050,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,AMAZON CLOUD PLAYER,STREAM.M,USA,USSM10107931,516,1212,0918,0.04,67.500,0.03
5051,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,BRAZ,,,0918,1118,-0.01,67.500,-0.01
5052,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,THAI,,,0918,1118,0.05,67.500,0.03
5053,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,,,1080,1280,11.18,67.500,7.55
5054,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,,,1080,1280,0.02,67.500,0.01
5055,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,,,1080,1280,3.72,67.500,2.51
5056,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,CZEC,HASBRO,,0918,1118,0.13,67.500,0.09
5057,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,IN THE CUT (200,,1080,1280,16.84,67.500,11.37
5058,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,IN THE CUT (200,,1080,1280,4.93,67.500,3.33
5059,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,IN THE CUT (200,,1080,1280,4.93,67.500,3.33
5060,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,IN THE CUT (200,,1080,1280,5.61,67.500,3.79
5061,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,IN THE CUT (200,,1080,1280,1.64,67.500,1.11
5062,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,PERF.,USA,IN THE CUT (200,,1080,1280,1.64,67.500,1.11
5063,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,D.VID.P,USA,,,1080,1280,0.02,67.500,0.01
5064,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,D.VID.P,USA,CADET KELLY (20,,1080,1280,3.10,67.500,2.09
5065,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,D.VID.P,USA,CADET KELLY (20,,1080,1280,0.03,67.500,0.02
5066,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,D.VID.P,USA,CADET KELLY (20,,1080,1280,1.03,67.500,0.70
5067,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,D.VID.P,USA,IN THE CUT (200,,1080,1280,0.09,67.500,0.06
5068,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,D.VID.P,USA,IN THE CUT (200,,1080,1280,0.18,67.500,0.12
5069,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASCAP,D.VID.P,USA,IN THE CUT (200,,1080,1280,0.09,67.500,0.06
5070,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,CRICKET WIRELESS,STREAM.M,USA,USSM10107931,5,1114,1217,0.01,67.500,0.01
5071,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,CRICKET WIRELESS,STREAM.M,USA,USSM10107931,15,1114,1217,0.02,67.500,0.01
5072,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,CRICKET WIRELESS,STREAM.M,USA,USSM10107931,10,1114,0318,0.01,67.500,0.01
5073,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,CRICKET WIRELESS,STREAM.M,USA,USSM10107931,29,1114,0318,0.04,67.500,0.03
5074,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,DEEZER,STREAM.M,USA,USSM10107931,8,1114,1217,0.01,67.500,0.01
5075,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,DEEZER,STREAM.M,USA,USSM10107931,7,1114,0318,0.01,67.500,0.01
5076,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,PANDORA LIMITED,STREAM.M,USA,USSM10107931,398,0117,0618,0.09,67.500,0.06
5077,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,PANDORA LIMITED,STREAM.M,USA,USSM10107931,1192,0117,0618,0.26,67.500,0.18
5078,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,PANDORA LIMITED,STREAM.M,USA,USSM10107931,240,0718,0918,0.09,67.500,0.06
5079,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,PANDORA LIMITED,STREAM.M,USA,USSM10107931,719,0718,0918,0.27,67.500,0.18
5080,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,TIDAL,STREAM.M,USA,USSM10107931,12,0418,0618,0.01,67.500,0.01
5081,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,TIDAL,STREAM.M,USA,USSM10107931,36,0418,0618,0.03,67.500,0.02
5082,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ALL MUSIC PUBLISHING LLC. (RUSSIA),PERF.,RUSS,,,0118,0618,0.62,67.500,0.42
5083,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USSM10107931,932,0718,0918,0.09,67.500,0.06
5084,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USSM10107931,1000,0718,0918,0.27,67.500,0.18
5085,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USSM10107931,2,0718,0918,0.01,67.500,0.01
5086,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USSM10107931,4,0718,0918,0.05,67.500,0.03
5087,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USSM10107931,2,0718,0918,0.05,67.500,0.03
5088,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USSM10107931,4,0718,0918,0.16,67.500,0.11
5089,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,ASPIRO AB CANADA,STREAM.M,CANA,USSM10107931,17,0108,0918,0.01,67.500,0.01
5090,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,FERMATA DO BRASIL,PERF.,BRAZ,,,1808,1810,0.09,67.500,0.06
5091,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,FERMATA DO BRASIL,DOWNLOAD,BRAZ,,544,1808,1810,0.05,67.500,0.03
5092,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,"GOOGLE, INC. CANADA",STREAM.M,CANA,USSM10107931,75,0718,0918,0.01,67.500,0.01
5093,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,"GOOGLE, INC. CANADA",STREAM.M,CANA,USSM10107931,155,0718,0918,0.03,67.500,0.02
5094,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USSM10107931,2,0718,0918,0.02,67.500,0.01
5095,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USSM10107931,2,0718,0918,0.06,67.500,0.04
5096,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,1215,1215,0.12,67.500,0.08
5097,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,1215,1215,0.34,67.500,0.23
5098,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,1016,1216,0.03,67.500,0.02
5099,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,1016,1216,0.07,67.500,0.05
5100,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,GOOGLE,47,0817,0817,0.01,67.500,0.01
5101,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,ITUNES,9,0715,0715,0.01,67.500,0.01
5102,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,122,0914,0914,0.02,67.500,0.01
5103,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,98,1014,1014,0.01,67.500,0.01
5104,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,61,1114,1114,0.01,67.500,0.01
5105,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,118,1214,1214,0.01,67.500,0.01
5106,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,441,0715,0715,0.02,67.500,0.01
5107,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,441,0715,0715,0.07,67.500,0.05
5108,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,250,0815,0815,0.01,67.500,0.01
5109,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,375,0815,0815,0.05,67.500,0.03
5110,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,277,0915,0915,0.01,67.500,0.01
5111,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,362,0915,0915,0.05,67.500,0.03
5112,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,278,1015,1015,0.01,67.500,0.01
5113,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,363,1015,1015,0.05,67.500,0.03
5114,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,295,1115,1115,0.01,67.500,0.01
5115,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,371,1115,1115,0.05,67.500,0.03
5116,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,254,1215,1215,0.01,67.500,0.01
5117,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,370,1215,1215,0.05,67.500,0.03
5118,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0915,0915,0.16,67.500,0.11
5119,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0915,0915,0.47,67.500,0.32
5120,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,1217,1217,0.03,67.500,0.02
5121,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,1217,1217,0.08,67.500,0.05
5122,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,36,0717,0717,0.01,67.500,0.01
5123,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,47,0817,0817,0.01,67.500,0.01
5124,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,39,0917,0917,0.01,67.500,0.01
5125,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,31,1017,1017,0.01,67.500,0.01
5126,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,28,1117,1117,0.01,67.500,0.01
5127,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,30,1217,1217,0.01,67.500,0.01
5128,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,94,0714,0714,0.01,67.500,0.01
5129,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,129,0814,0814,0.01,67.500,0.01
5130,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,129,0814,0814,0.03,67.500,0.02
5131,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,122,0914,0914,0.01,67.500,0.01
5132,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,122,0914,0914,0.04,67.500,0.03
5133,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,187,1014,1014,0.01,67.500,0.01
5134,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,187,1014,1014,0.04,67.500,0.03
5135,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,149,1114,1114,0.01,67.500,0.01
5136,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,149,1114,1114,0.04,67.500,0.03
5137,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,175,1214,1214,0.01,67.500,0.01
5138,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,175,1214,1214,0.04,67.500,0.03
5139,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,441,0715,0715,0.04,67.500,0.03
5140,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,441,0715,0715,0.13,67.500,0.09
5141,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,375,0815,0815,0.04,67.500,0.03
5142,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,375,0815,0815,0.11,67.500,0.07
5143,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,362,0915,0915,0.04,67.500,0.03
5144,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,362,0915,0915,0.11,67.500,0.07
5145,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,397,1015,1015,0.04,67.500,0.03
5146,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,397,1015,1015,0.11,67.500,0.07
5147,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,419,1115,1115,0.04,67.500,0.03
5148,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,419,1115,1115,0.11,67.500,0.07
5149,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,428,1215,1215,0.04,67.500,0.03
5150,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,428,1215,1215,0.11,67.500,0.07
5151,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,1,0914,0914,0.01,67.500,0.01
5152,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,1,0914,0914,0.03,67.500,0.02
5153,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,2,0515,0515,0.01,67.500,0.01
5154,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,2,1015,1015,0.01,67.500,0.01
5155,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,2,1015,1015,0.03,67.500,0.02
5156,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,1,1215,1215,0.01,67.500,0.01
5157,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,2,0517,0517,0.01,67.500,0.01
5158,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,2,0617,0617,0.01,67.500,0.01
5159,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,2,0617,0617,0.03,67.500,0.02
5160,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,GOOGLE,3,0717,0917,0.01,67.500,0.01
5161,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,GOOGLE,3,0717,0917,0.04,67.500,0.03
5162,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,GOOGLE,1,1017,1217,0.01,67.500,0.01
5163,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,16,0715,0715,0.04,67.500,0.03
5164,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,16,0715,0715,0.12,67.500,0.08
5165,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,6,0815,0815,0.01,67.500,0.01
5166,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,6,0815,0815,0.04,67.500,0.03
5167,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,13,0915,0915,0.03,67.500,0.02
5168,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,13,0915,0915,0.09,67.500,0.06
5169,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,3,1017,1117,0.01,67.500,0.01
5170,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,2,1117,1217,0.01,67.500,0.01
5171,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,2,1117,1217,0.03,67.500,0.02
5172,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,3,1217,1217,0.01,67.500,0.01
5173,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,SWIT,APPLE MUSIC STR,,0418,0618,0.01,67.500,0.01
5174,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,FRAN,APPLE MUSIC STR,,0418,0618,0.02,67.500,0.01
5175,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,GERM,APPLE MUSIC STR,,0418,0618,0.01,67.500,0.01
5176,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,ITAL,APPLE MUSIC STR,,0418,0618,0.01,67.500,0.01
5177,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,NETH,APPLE MUSIC STR,,0418,0618,0.02,67.500,0.01
5178,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,POLA,APPLE MUSIC STR,,0418,0618,0.02,67.500,0.01
5179,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,SPAI,APPLE MUSIC STR,,0418,0618,0.01,67.500,0.01
5180,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,SWED,APPLE MUSIC STR,,0418,0618,0.01,67.500,0.01
5181,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,SWIT,APPLE MUSIC STR,,0418,0618,0.04,67.500,0.03
5182,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,0418,0618,0.01,67.500,0.01
5183,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,0418,0618,0.03,67.500,0.02
5184,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,GERM,ITUNES ALLEMAGN,,0418,0618,0.01,67.500,0.01
5185,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,AUST,ITUNES AUTRICHE,,0418,0618,0.01,67.500,0.01
5186,RELATING TO A PSYCHOPATH,RUZUMNA/SWANN/WILDER/HINDS,SACEM PAN EUROPEAN,D.PERF,GRBR,ITUNES GRANDE B,,0418,0618,0.01,67.500,0.01
