,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
6901,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USAT21601016,14,0118,0318,0.07,12.169,0.01
6902,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USAT21601016,14,0118,0318,0.07,12.169,0.01
6903,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USAT21601016,14,0118,0318,0.07,12.169,0.01
6904,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,"GOOGLE, INC. CANADA",DOWNLOAD,CANA,USAT21601016,14,0118,0318,0.26,12.169,0.03
6905,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,AMAZON ALLEMAGN,,1017,1217,0.08,12.169,0.01
6906,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,AMAZON STREAMIN,,1017,1217,0.08,12.169,0.01
6907,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,GOOGLE STREAMIN,,1017,1217,0.07,12.169,0.01
6908,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,1017,1217,0.08,12.169,0.01
6909,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.14,12.169,0.02
6910,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.14,12.169,0.02
6911,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.14,12.169,0.02
6912,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.14,12.169,0.02
6913,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,1.15,12.169,0.14
6914,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.17,12.169,0.02
6915,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.17,12.169,0.02
6916,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.17,12.169,0.02
6917,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1017,1217,0.17,12.169,0.02
6918,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,AUST,SPOTIFY AUTRICH,,1017,1217,0.11,12.169,0.01
6919,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,BELG,SPOTIFY BELGIQU,,1017,1217,0.07,12.169,0.01
6920,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,1017,1217,0.18,12.169,0.02
6921,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,1017,1217,0.24,12.169,0.03
6922,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,1017,1217,0.06,12.169,0.01
6923,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,1017,1217,0.06,12.169,0.01
6924,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,1017,1217,0.06,12.169,0.01
6925,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,1017,1217,0.06,12.169,0.01
6926,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,1017,1217,0.23,12.169,0.03
6927,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,1017,1217,0.06,12.169,0.01
6928,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,1017,1217,0.06,12.169,0.01
6929,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,1017,1217,0.06,12.169,0.01
6930,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FINL,SPOTIFY FINLAND,,1017,1217,0.06,12.169,0.01
6931,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,1017,1217,0.22,12.169,0.03
6932,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,1017,1217,0.06,12.169,0.01
6933,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,1017,1217,0.06,12.169,0.01
6934,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,1017,1217,0.06,12.169,0.01
6935,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,FRAN,SPOTIFY FRANCE,,1017,1217,0.06,12.169,0.01
6936,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.17,12.169,0.02
6937,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.17,12.169,0.02
6938,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.17,12.169,0.02
6939,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.17,12.169,0.02
6940,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,1.28,12.169,0.16
6941,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.23,12.169,0.03
6942,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.23,12.169,0.03
6943,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.23,12.169,0.03
6944,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1017,1217,0.23,12.169,0.03
6945,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,IREL,SPOTIFY IRLANDE,,1017,1217,0.19,12.169,0.02
6946,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,ICEL,SPOTIFY ISLANDE,,1017,1217,0.07,12.169,0.01
6947,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,ITAL,SPOTIFY ITALIE,,1017,1217,0.19,12.169,0.02
6948,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,1017,1217,0.32,12.169,0.04
6949,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,1017,1217,0.06,12.169,0.01
6950,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,1017,1217,0.06,12.169,0.01
6951,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,1017,1217,0.06,12.169,0.01
6952,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,1017,1217,0.06,12.169,0.01
6953,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6954,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6955,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6956,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6957,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.46,12.169,0.06
6958,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6959,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6960,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6961,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1017,1217,0.06,12.169,0.01
6962,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,POLA,SPOTIFY POLOGNE,,1017,1217,0.11,12.169,0.01
6963,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,CZEC,SPOTIFY REP.TCH,,1017,1217,0.08,12.169,0.01
6964,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6965,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6966,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6967,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6968,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.48,12.169,0.06
6969,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6970,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6971,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6972,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1017,1217,0.06,12.169,0.01
6973,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWIT,SPOTIFY SUISSE,,1017,1217,0.23,12.169,0.03
6974,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWIT,SPOTIFY SUISSE,,1017,1217,0.06,12.169,0.01
6975,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWIT,SPOTIFY SUISSE,,1017,1217,0.06,12.169,0.01
6976,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWIT,SPOTIFY SUISSE,,1017,1217,0.06,12.169,0.01
6977,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,D.PERF,SWIT,SPOTIFY SUISSE,,1017,1217,0.06,12.169,0.01
6978,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,AMAZON STREAMIN,922,1017,1217,0.06,12.169,0.01
6979,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FRAN,GOOGLE STREAMIN,316,1017,1217,0.05,12.169,0.01
6980,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,GOOGLE STREAMIN,538,1017,1217,0.07,12.169,0.01
6981,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,RUSS,GOOGLE STREAMIN,573,1017,1217,0.07,12.169,0.01
6982,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,GOOGLE STREAMIN,538,1017,1217,0.09,12.169,0.01
6983,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,GOOGLE STREAMIN,538,1017,1217,0.09,12.169,0.01
6984,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,GOOGLE STREAMIN,538,1017,1217,0.09,12.169,0.01
6985,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,GOOGLE STREAMIN,538,1017,1217,0.09,12.169,0.01
6986,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,GOOGLE STREAMIN,686,1017,1217,0.07,12.169,0.01
6987,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,GOOGLE STREAMIN,1076,1017,1217,0.12,12.169,0.01
6988,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,RUSS,GOOGLE STREAMIN,1146,1017,1217,0.06,12.169,0.01
6989,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,MICROSOFT XBOX,140,1017,1217,0.06,12.169,0.01
6990,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,SPOTIFY ALLEMAG,15006,1017,1217,0.51,12.169,0.06
6991,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,SPOTIFY ALLEMAG,15006,1017,1217,0.33,12.169,0.04
6992,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,SPOTIFY ALLEMAG,15006,1017,1217,0.33,12.169,0.04
6993,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,SPOTIFY ALLEMAG,15006,1017,1217,0.33,12.169,0.04
6994,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,SPOTIFY ALLEMAG,15006,1017,1217,0.33,12.169,0.04
6995,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GERM,SPOTIFY ALLEMAG,30012,1017,1217,0.68,12.169,0.08
6996,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,AUST,SPOTIFY AUTRICH,1677,1017,1217,0.07,12.169,0.01
6997,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,AUST,SPOTIFY AUTRICH,2626,1017,1217,0.06,12.169,0.01
6998,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,BELG,SPOTIFY BELGIQU,1410,1017,1217,0.07,12.169,0.01
6999,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,DENM,SPOTIFY DANEMAR,2048,1017,1217,0.09,12.169,0.01
7000,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,SPAI,SPOTIFY ESPAGNE,3957,1017,1217,0.09,12.169,0.01
7001,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,SPAI,SPOTIFY ESPAGNE,6030,1017,1217,0.10,12.169,0.01
7002,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FINL,SPOTIFY FINLAND,1809,1017,1217,0.07,12.169,0.01
7003,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FINL,SPOTIFY FINLAND,1809,1017,1217,0.07,12.169,0.01
7004,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FINL,SPOTIFY FINLAND,1809,1017,1217,0.07,12.169,0.01
7005,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FINL,SPOTIFY FINLAND,1809,1017,1217,0.07,12.169,0.01
7006,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FINL,SPOTIFY FINLAND,3618,1017,1217,0.22,12.169,0.03
7007,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FRAN,SPOTIFY FRANCE,5969,1017,1217,0.51,12.169,0.06
7008,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FRAN,SPOTIFY FRANCE,5969,1017,1217,0.31,12.169,0.04
7009,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FRAN,SPOTIFY FRANCE,5969,1017,1217,0.31,12.169,0.04
7010,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FRAN,SPOTIFY FRANCE,5969,1017,1217,0.31,12.169,0.04
7011,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FRAN,SPOTIFY FRANCE,5969,1017,1217,0.31,12.169,0.04
7012,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,FRAN,SPOTIFY FRANCE,11938,1017,1217,0.62,12.169,0.08
7013,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY GRANDE,15299,1017,1217,1.19,12.169,0.14
7014,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY GRANDE,15299,1017,1217,0.75,12.169,0.09
7015,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY GRANDE,15299,1017,1217,0.75,12.169,0.09
7016,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY GRANDE,15299,1017,1217,0.75,12.169,0.09
7017,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY GRANDE,15299,1017,1217,0.75,12.169,0.09
7018,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY GRANDE,30598,1017,1217,1.42,12.169,0.17
7019,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,IREL,SPOTIFY IRLANDE,1008,1017,1217,0.07,12.169,0.01
7020,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,IREL,SPOTIFY IRLANDE,2016,1017,1217,0.06,12.169,0.01
7021,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,ITAL,SPOTIFY ITALIE,4400,1017,1217,0.10,12.169,0.01
7022,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NORW,SPOTIFY NORVEGE,2073,1017,1217,0.11,12.169,0.01
7023,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NORW,SPOTIFY NORVEGE,2073,1017,1217,0.09,12.169,0.01
7024,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NORW,SPOTIFY NORVEGE,2073,1017,1217,0.09,12.169,0.01
7025,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NORW,SPOTIFY NORVEGE,2073,1017,1217,0.09,12.169,0.01
7026,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NORW,SPOTIFY NORVEGE,2073,1017,1217,0.09,12.169,0.01
7027,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NORW,SPOTIFY NORVEGE,4146,1017,1217,0.18,12.169,0.02
7028,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NETH,SPOTIFY PAYS BA,3451,1017,1217,0.06,12.169,0.01
7029,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NETH,SPOTIFY PAYS BA,3125,1017,1217,0.09,12.169,0.01
7030,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NETH,SPOTIFY PAYS BA,3125,1017,1217,0.09,12.169,0.01
7031,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NETH,SPOTIFY PAYS BA,3125,1017,1217,0.09,12.169,0.01
7032,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NETH,SPOTIFY PAYS BA,3125,1017,1217,0.09,12.169,0.01
7033,BURN IT DOWN,RUZUMNA/SCAGGS/KARNES/KING/FITZPATRICK,SACEM PAN EUROPEAN,STREAM.M,NETH,SPOTIFY PAYS BA,6250,1017,1217,0.26,12.169,0.03
