,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
4687,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,7009,0118,0118,0.83,30.000,0.25
4688,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,332,0118,0118,0.03,30.000,0.01
4689,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,332,0118,0118,0.03,30.000,0.01
4690,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,332,0118,0118,0.03,30.000,0.01
4691,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,6400,0218,0218,0.83,30.000,0.25
4692,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,6400,0218,0218,0.83,30.000,0.25
4693,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,6400,0218,0218,0.83,30.000,0.25
4694,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,312,0218,0218,0.03,30.000,0.01
4695,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,312,0218,0218,0.03,30.000,0.01
4696,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,312,0218,0218,0.03,30.000,0.01
4697,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,7207,0318,0318,0.83,30.000,0.25
4698,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,7207,0318,0318,0.83,30.000,0.25
4699,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,,7207,0318,0318,0.83,30.000,0.25
4700,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,311,0318,0318,0.03,30.000,0.01
4701,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,311,0318,0318,0.03,30.000,0.01
4702,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,IREL,,311,0318,0318,0.03,30.000,0.01
4703,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,AVHD231A,1,0718,0918,0.05,30.000,0.02
4704,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,AVHD231A,1,0718,0918,0.05,30.000,0.02
4705,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,AVHD231A,1,0718,0918,0.05,30.000,0.02
4706,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,186947851001,1,0718,0918,0.20,30.000,0.06
4707,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,186947851001,1,0718,0918,0.20,30.000,0.06
4708,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,186947851001,1,0718,0918,0.20,30.000,0.06
4709,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,186947972001,1,0718,0918,0.22,30.000,0.07
4710,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,186947972001,1,0718,0918,0.22,30.000,0.07
4711,I TRY,WILDER/LIM/HINDS/RUZUMNA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,186947972001,1,0718,0918,0.22,30.000,0.07
4712,IT'S LOVE,RUZUMNA/INDRIZZO/MELDAL-JOHNSEN/HINDS,ASCAP,D.PERF,USA,,,0490,0690,0.01,90.000,0.01
4713,IT'S LOVE,RUZUMNA/INDRIZZO/MELDAL-JOHNSEN/HINDS,ASCAP,D.PERF,USA,,,0490,0690,0.01,90.000,0.01
4714,IT'S LOVE,RUZUMNA/INDRIZZO/MELDAL-JOHNSEN/HINDS,ALL MUSIC PUBLISHING LLC. (RUSSIA),DOWNLOAD,RUSS,,733,0718,1218,0.04,90.000,0.04
4715,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USRW50200221,46,0614,0319,0.05,90.000,0.05
4716,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USSM10008619,53,0614,0319,0.05,90.000,0.05
4717,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USSM19900273,520,0614,0319,0.51,90.000,0.46
4718,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,AMAZON PRIME MUSIC,STREAM.M,USA,USSM19900273,633,0614,0319,0.67,90.000,0.60
4719,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,APPLE INC.,STREAM.M,USA,,20374,0119,0319,0.98,90.000,0.88
4720,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,ASCAP,PERF.,DENM,,,0418,0618,0.01,90.000,0.01
4721,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,ASCAP,PERF.,CZEC,,,1018,1218,0.01,90.000,0.01
4722,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,ASCAP,PERF.,USA,,,0490,0690,0.08,90.000,0.07
4723,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,ASCAP,D.PERF,USA,,,0490,0690,0.01,90.000,0.01
4724,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,ASCAP,D.PERF,USA,,,0490,0690,0.56,90.000,0.50
4725,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,ASCAP,D.PERF,USA,,,0490,0690,0.67,90.000,0.60
4726,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,"MUSIC REPORTS,INC.",STREAM.M,USA,,,1212,0419,0.05,90.000,0.05
4727,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,PANDORA LIMITED,STREAM.M,USA,USSM19900273,120,1212,0419,0.04,90.000,0.04
4728,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SONY MUSIC ENTERTAINMENT,MECH.,USA,EK92944,132,0119,0319,0.90,90.000,0.81
4729,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SONY MUSIC ENTERTAINMENT,MECH.,USA,EK92944,6,0119,0319,0.08,90.000,0.07
4730,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SONY MUSIC ENTERTAINMENT,DOWNLOAD,USA,USSM19900273,212,0119,0319,1.46,90.000,1.31
4731,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SONY MUSIC ENTERTAINMENT,DOWNLOAD,USA,USSM19900273,4,0119,0319,0.06,90.000,0.05
4732,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SONY MUSIC ENTERTAINMENT,DOWNLOAD,USA,USSM19900273,1,0119,0319,0.04,90.000,0.04
4733,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,"SPOTIFY USA, INC.",STREAM.M,USA,,12660,0119,0319,0.46,90.000,0.41
4734,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,TIDAL,STREAM.M,USA,USSM19900273,41,1212,0419,0.03,90.000,0.03
4735,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,D-VERSION MUSIC PUBLISHING LTD. GRE,MECH.,GREE,517913,2,0717,0917,0.01,90.000,0.01
4736,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,D-VERSION MUSIC PUBLISHING LTD. GRE,PERF.,GREE,,,0717,0917,0.19,90.000,0.17
4737,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,D-VERSION MUSIC PUBLISHING LTD. GRE,D.PERF,GREE,,,0717,0917,0.01,90.000,0.01
4738,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,D-VERSION MUSIC PUBLISHING LTD. GRE,DOWNLOAD,GREE,894264,,0717,0917,0.01,90.000,0.01
4739,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,FERMATA DO BRASIL,PERF.,BRAZ,,,1902,1904,0.17,90.000,0.15
4740,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,FERMATA DO BRASIL,DOWNLOAD,BRAZ,,16754,1902,1904,0.21,90.000,0.19
4741,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0618,0618,0.25,90.000,0.23
4742,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,3805,0418,0618,0.23,90.000,0.21
4743,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,1373,0618,0618,0.04,90.000,0.04
4744,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0618,0618,0.37,90.000,0.33
4745,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,4664,0418,0618,0.49,90.000,0.44
4746,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,112,0118,0118,0.01,90.000,0.01
4747,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,STREAM.M,GRBR,GOOGLE,131,0318,0318,0.01,90.000,0.01
4748,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,1788,0618,0618,0.10,90.000,0.09
4749,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON,6,0917,0917,0.01,90.000,0.01
4750,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,12,0618,0618,0.02,90.000,0.02
4751,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,MISTY MUSIC ABSCANDINAVIA,MECH.,SWED,,,0117,0617,0.37,90.000,0.33
4752,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,GERM,AMAZON STREAMIN,,1018,1218,0.05,90.000,0.05
4753,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,CZEC,APPLE MUSIC STR,,1018,1218,0.01,90.000,0.01
4754,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,DENM,APPLE MUSIC STR,,1018,1218,0.03,90.000,0.03
4755,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,IREL,APPLE MUSIC STR,,1018,1218,0.01,90.000,0.01
4756,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,ITAL,APPLE MUSIC STR,,1018,1218,0.04,90.000,0.04
4757,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,NETH,APPLE MUSIC STR,,1018,1218,0.04,90.000,0.04
4758,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,NORW,APPLE MUSIC STR,,1018,1218,0.01,90.000,0.01
4759,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,POLA,APPLE MUSIC STR,,1018,1218,0.01,90.000,0.01
4760,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,SPAI,APPLE MUSIC STR,,1018,1218,0.01,90.000,0.01
4761,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,SWIT,APPLE MUSIC STR,,1018,1218,0.04,90.000,0.04
4762,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,GRBR,GOOGLE STREAMIN,,1018,1218,0.04,90.000,0.04
4763,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,GRBR,ITUNES GRANDE B,,1018,1218,0.07,90.000,0.06
4764,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,GERM,SPOTIFY ALLEMAG,,1018,1218,0.04,90.000,0.04
4765,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,1018,1218,0.03,90.000,0.03
4766,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,SPAI,SPOTIFY ESPAGNE,,1018,1218,0.04,90.000,0.04
4767,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY GRANDE,,1018,1218,0.16,90.000,0.14
4768,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,NORW,SPOTIFY NORVEGE,,1018,1218,0.01,90.000,0.01
4769,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,NETH,SPOTIFY PAYS BA,,1018,1218,0.09,90.000,0.08
4770,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,1018,1218,0.04,90.000,0.04
4771,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,D.PERF,SPAI,YOUTUBE ESPAGNE,,1018,1218,0.04,90.000,0.04
4772,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,GERM,AMAZON STREAMIN,723,1018,1218,0.07,90.000,0.06
4773,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,GRBR,AMAZON STREAMIN,232,1018,1218,0.04,90.000,0.04
4774,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,FRAN,APPLE MUSIC STR,419,1018,1218,0.07,90.000,0.06
4775,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,ITAL,APPLE MUSIC STR,287,1018,1218,0.01,90.000,0.01
4776,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,NORW,APPLE MUSIC STR,55,1018,1218,0.01,90.000,0.01
4777,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,POLA,APPLE MUSIC STR,271,1018,1218,0.01,90.000,0.01
4778,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,SWIT,APPLE MUSIC STR,290,1018,1218,0.01,90.000,0.01
4779,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,FRAN,DEEZER FRANCE,578,1018,1218,0.03,90.000,0.03
4780,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,GRBR,GOOGLE STREAMIN,742,1018,1218,0.07,90.000,0.06
4781,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,FRAN,SOUNDCLOUD STRE,33,1018,1218,0.01,90.000,0.01
4782,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,GERM,SPOTIFY ALLEMAG,1210,1018,1218,0.04,90.000,0.04
4783,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,SPAI,SPOTIFY ESPAGNE,827,1018,1218,0.03,90.000,0.03
4784,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,FRAN,SPOTIFY FRANCE,1099,1018,1218,0.07,90.000,0.06
4785,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY GRANDE,8230,1018,1218,0.31,90.000,0.28
4786,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,NORW,SPOTIFY NORVEGE,169,1018,1218,0.01,90.000,0.01
4787,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,NETH,SPOTIFY PAYS BA,2361,1018,1218,0.07,90.000,0.06
4788,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,SWED,SPOTIFY SUEDE,908,1018,1218,0.04,90.000,0.04
4789,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,STREAM.M,SPAI,YOUTUBE ESPAGNE,3763,1018,1218,0.01,90.000,0.01
4790,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON GRANDE B,7,1018,1218,0.01,90.000,0.01
4791,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,GOOGLE GRANDE B,6,1018,1218,0.01,90.000,0.01
4792,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,GERM,ITUNES ALLEMAGN,49,1018,1218,0.12,90.000,0.11
4793,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,AUST,ITUNES AUTRICHE,10,1018,1218,0.04,90.000,0.04
4794,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,FINL,ITUNES FINLANDE,1,1018,1218,0.01,90.000,0.01
4795,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,FRAN,ITUNES FRANCE,26,1018,1218,0.14,90.000,0.13
4796,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES GRANDE B,180,1018,1218,0.48,90.000,0.43
4797,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,IREL,ITUNES IRLANDE,2,1018,1218,0.01,90.000,0.01
4798,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,ITAL,ITUNES ITALIE,7,1018,1218,0.01,90.000,0.01
4799,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,NETH,ITUNES PAYS BAS,8,1018,1218,0.03,90.000,0.03
4800,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SACEM PAN EUROPEAN,DOWNLOAD,SWIT,ITUNES SUISSE,29,1018,1218,0.10,90.000,0.09
4801,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,AMC NETWORKS C,12,1101,1103,0.07,90.000,0.06
4802,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,AMC NETWORKS C,12,1701,1703,0.06,90.000,0.05
4803,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,DIGITAL SERVIC,1,1701,1703,0.01,90.000,0.01
4804,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,MAGYAR SLAGER,,1710,1712,-0.08,90.000,-0.07
4805,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,RADIO CAS-FM,,1810,1812,0.01,90.000,0.01
4806,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,RECORD MANU CLD,88,1510,1512,0.14,90.000,0.13
4807,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,RECORD MANU CLD,58,1610,1612,0.14,90.000,0.13
4808,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,RECORD MANU CLD,60,1710,1712,0.21,90.000,0.19
4809,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,RECORD MANUFAC,,1710,1712,-0.22,90.000,-0.20
4810,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,SONY CLD4390911,14,1710,1712,0.02,90.000,0.02
4811,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,SONY CLD4391387,7,1710,1712,0.01,90.000,0.01
4812,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,SONY MUS 477117,18,1810,1812,0.02,90.000,0.02
4813,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,TV PAPRIKA ZRT,12,1410,1412,0.07,90.000,0.06
4814,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,ID:2301ROK:2017,,1710,1712,0.04,90.000,0.04
4815,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,ID:2302ROK:2017,,1710,1712,0.07,90.000,0.06
4816,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,6001ROK/PÓ£:201,,1804,1806,0.03,90.000,0.03
4817,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,6002ROK/PÓ£:201,,1804,1806,0.22,90.000,0.20
4818,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,SOCAN,PERF.,CANA,,1,0718,0918,1.66,90.000,1.49
4819,I'VE COMMITTED MURDER,RUZUMNA/BECKWITH/HARRIS/HINDS/LAI/SWAN,WIXEN MUSIC PUBLISHING UK,MECH.,GRBR,5179132,168,1018,1218,0.30,90.000,0.27
