"AGREEMENT_ID","BATCH_ID","BATCH_DESCRIPTION","WORK_ID","WORK_TITLE","WRITERS","RECORDING_TITLE","RECORDING_ARTIST","RIGHT_TYPE_GROUP","RIGHT_TYPE","TERRITORY_ID","TERRITORY","EXPLOITATION_LICENCE_ID","EXPLOITATION_TITLE","EXPLOITATION_ARTIST","EXPLOITATION_DESCRIPTION","EXPLOITATION_FORMAT","AV_PRODUCTION_TITLE","ROYALTY_PERIOD_START_DATE","ROYALTY_PERIOD_END_DATE","PERCENTAGE_PAID","UNIT_SUM","CREDIT_OR_DEBIT","DISTRIBUTED_AMOUNT","WHT_ADJ_RECEIVED_AMOUNT","WHT_ADJ_SOURCE_AMOUNT","DIRECT_COLLECT_FEE_TAKEN","DIRECT_COLLECTED_AMOUNT","SOURCE_NAME","GENERATED_AT_COVER_RATE","TERRITORY_ISO_ALPHA_2_CODE","CUSTOM_WORK_ID","REVENUE_SOURCE_NAME",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-16","30-SEP-16","1","1","Credit",".12233846625",".12547535",".12547535","",".12547535","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-16","31-OCT-16","1","1","Credit",".13309349625",".13650615",".13650615","",".13650615","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-NOV-16","30-NOV-16","1","1","Credit",".14653728375",".15029465",".15029465","",".15029465","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-16","31-DEC-16","1","1","Credit",".1586366925",".1627043",".1627043","",".1627043","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-JAN-16","31-JAN-16","1","1","Credit",".10889467875",".11168685",".11168685","",".11168685","STIM-NCB","N","FI","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-APR-16","30-APR-16","1","1","Credit",".04974201375",".05101745",".05101745","",".05101745","STIM-NCB","N","FI","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-JUL-16","31-JUL-16","1","1","Credit",".274253265",".2812854",".2812854","",".2812854","STIM-NCB","N","FI","","",
"AAGR55485","ABCH21738","APRA_NZ_P1701N_Q1 2017","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR701","New Zealand","","","","","","","01-JUL-16","30-SEP-16","1.55","177013","Credit","2.84844909741891","2.92148554338","3.0752479404","","3.0752479404","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUN-16","30-JUN-16","1","1","Credit",".3360946875",".3447125",".3447125","",".3447125","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUL-16","31-JUL-16","1","1","Credit","2.05824386625","2.11101935","2.11101935","","2.11101935","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618290","In My Life","DiStasio, Ralph N [AIP84574]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Betha, Mason [AIP71662]; Haynes, Cornell Iral [AIP13854]","In My Life","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-16","30-SEP-16","11","1","Credit",".00672189375",".00689425",".00689425","",".00689425","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-AUG-16","31-AUG-16","1","1","Credit","1.95741546","2.0076056","2.0076056","","2.0076056","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-SEP-16","30-SEP-16","1","1","Credit",".02016568125",".02068275",".02068275","",".02068275","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19427","SGAE_20170006 - TRIM. MARZO 2017_Q1 2017","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","Here","","PERF","Making Available Right - Interactive","TERR736","Spain","","","","","","","01-OCT-16","31-DEC-16","1.55","4592","Credit",".01948337235",".019982946",".019982946","",".019982946","SGAE","N","ES","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618290","In My Life","DiStasio, Ralph N [AIP84574]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Betha, Mason [AIP71662]; Haynes, Cornell Iral [AIP13854]","In My Life","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-16","31-OCT-16","11","1","Credit",".016132545",".0165462",".0165462","",".0165462","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618290","In My Life","DiStasio, Ralph N [AIP84574]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Betha, Mason [AIP71662]; Haynes, Cornell Iral [AIP13854]","In My Life","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-NOV-16","30-NOV-16","11","1","Credit",".005377515",".0055154",".0055154","",".0055154","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK618290","In My Life","DiStasio, Ralph N [AIP84574]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Betha, Mason [AIP71662]; Haynes, Cornell Iral [AIP13854]","In My Life","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-16","31-DEC-16","11","1","Credit",".005377515",".0055154",".0055154","",".0055154","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUL-16","31-JUL-16","3","1","Credit",".00134437875",".00137885",".00137885","",".00137885","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-AUG-16","31-AUG-16","3","1","Credit",".0026887575",".0027577",".0027577","",".0027577","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-16","30-SEP-16","3","1","Credit",".0026887575",".0027577",".0027577","",".0027577","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-NOV-16","30-NOV-16","3","1","Credit",".00134437875",".00137885",".00137885","",".00137885","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-16","31-DEC-16","3","1","Credit",".00134437875",".00137885",".00137885","",".00137885","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUN-16","30-JUN-16","3","1","Credit",".00134437875",".00137885",".00137885","",".00137885","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JUL-16","31-JUL-16","3","1","Credit",".00941065125",".00965195",".00965195","",".00965195","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-SEP-16","30-SEP-16","3","1","Credit",".00134437875",".00137885",".00137885","",".00137885","STIM-NCB","N","NO","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Nobody Does It Better","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-OCT-16","31-OCT-16","3","1","Credit",".00941065125",".00965195",".00965195","",".00965195","STIM-NCB","N","NO","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","14526","Credit","4.199058473555","4.3067262475","4.53339605","","4.53339605","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","2070","Credit",".08497250775",".08715129",".0917382","",".0917382","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","25","Credit",".007081424555",".0072626075",".00764485","",".00764485","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","2758","Credit",".750590485125",".769836395",".8103541","",".8103541","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","28264","Credit",".24783686318",".2541912625",".26756975","",".26756975","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","27660","Credit","2.56333808161","2.629063915","2.7674357","","2.7674357","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","4436","Credit",".55940272493",".5737459925",".60394315","",".60394315","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-JUL-16","30-SEP-16","8.75","7695","Credit",".30448520168",".3122921225",".32872855","",".32872855","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH22965","APRA_P1701A_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","30-SEP-16","30-SEP-16","8.75","1406","Credit","1.35247946393","1.3871580325","1.46016635","","1.46016635","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-MAY-16","31-MAY-16","4","1","Credit",".037642605",".0386078",".0386078","",".0386078","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUN-16","30-JUN-16","4","1","Credit",".0295763325",".0303347",".0303347","",".0303347","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".0725964525",".0744579",".0744579","",".0744579","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-AUG-16","31-AUG-16","4","1","Credit",".048397635",".0496386",".0496386","",".0496386","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-16","30-SEP-16","4","1","Credit",".241988175",".248193",".248193","",".248193","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-OCT-16","31-OCT-16","4","1","Credit",".05377515",".055154",".055154","",".055154","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-NOV-16","30-NOV-16","4","1","Credit",".048397635",".0496386",".0496386","",".0496386","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-DEC-16","31-DEC-16","4","1","Credit",".09813964875",".10065605",".10065605","",".10065605","STIM-NCB","N","DK","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR655","Iceland","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".03226509",".0330924",".0330924","",".0330924","STIM-NCB","N","IS","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR634","Estonia","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".026887575",".027577",".027577","",".027577","STIM-NCB","N","EE","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".05780828625",".05929055",".05929055","",".05929055","STIM-NCB","N","FI","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR637","Finland","","","","","","","01-SEP-16","30-SEP-16","4","1","Credit",".05780828625",".05929055",".05929055","",".05929055","STIM-NCB","N","FI","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR672","Latvia","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".0080662725",".0082731",".0082731","",".0082731","STIM-NCB","N","LV","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR678","Lithuania","","","","","","","01-JUL-16","31-JUL-16","4","1","Credit",".0080662725",".0082731",".0082731","",".0082731","STIM-NCB","N","LT","","",
"AAGR55485","ABCH21738","APRA_NZ_P1701N_Q1 2017","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR701","New Zealand","","","","","","","01-JUL-16","30-SEP-16","8.75","15824","Credit","1.437055051068","1.47390261648","1.5514764384","","1.5514764384","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH19138","NCB_Online March 2017_Performing","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay [AIP108872]; Caracciolo, Alessia [AIP154953]","Outlaws","","PERF","Making Available Right - Interactive","TERR706","Norway","","","","","","","01-JAN-16","31-JAN-16","4","1","Credit",".0026887575",".0027577",".0027577","",".0027577","STIM-NCB","N","NO","","",
