,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
264,Doldrums/Failed Cape Horn,T0115522092,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,Richard Arthur Crane,,,,,,33.34%,8,0.0033,Essex David,00070172307,201902A,
265,Don't Catch Me,T0103771727,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0010,Essex David,00070172307,201902A,
266,Don't Leave Me This Way,T0104134179,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0049,Essex David,00070172307,201902A,
267,Don't Leave Me This Way,T0104134179,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,27,0.0126,Essex David,00070172307,201902A,
268,Don't Leave Me This Way,T0104134179,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,201902A,
269,Don't Leave Me This Way,T0104134179,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0011,Essex David,00070172307,201902A,
270,Don't Leave Me This Way,T0104134179,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,13,0.0066,Essex David,00070172307,201902A,
271,Don't Leave Me This Way,T0104134179,Alliance Google Slovakia Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
272,Don't You Go,T0113014611,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,30,0.0136,Essex David,00070172307,201902A,
273,Don't You Go,T0113014611,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0006,Essex David,00070172307,201902A,
274,Don't You Go,T0113014611,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,2,0.0004,Essex David,00070172307,201902A,
275,Don't You Go,T0113014611,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0014,Essex David,00070172307,201902A,
276,Down Again,T0103041220,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,72,0.0335,Essex David,00070172307,201902A,
277,Down Again,T0103041220,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0012,Essex David,00070172307,201902A,
278,Down Again,T0103041220,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,2,0.0005,Essex David,00070172307,201902A,
279,Down Again,T0103041220,Alliance Aspiro AB Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,2,0.0004,Essex David,00070172307,201902A,
280,Down Again,T0103041220,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,5,0.0024,Essex David,00070172307,201902A,
281,Dream Daze,T0112413565,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0012,Essex David,00070172307,201902A,
282,Dream Daze,T0112413565,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,6,0.0036,Essex David,00070172307,201902A,
283,Dust To Dust,T0116493390,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,6,0.0030,Essex David,00070172307,201902A,
284,Earth Angel,T0101314424,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0013,Essex David,00070172307,201902A,
285,Earth Angel,T0101314424,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,2,0.0008,Essex David,00070172307,201902A,
286,Earth Angel,T0101314424,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,11,0.0061,Essex David,00070172307,201902A,
287,Every Day,T9108594327,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0005,Essex David,00070172307,201902A,
288,Every Day,T9108594327,Alliance Amazon Germany Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,3,0.0043,Essex David,00070172307,201902A,
289,Every Day,T9108594327,Alliance Amazon United Kingdom Permanent Download Service Album,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0078,Essex David,00070172307,201902A,
290,Every Day,T9108594327,Alliance Amazon Germany Permanent Download Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0149,Essex David,00070172307,201902A,
291,Every Day,T9108594327,Alliance Amazon Germany Permanent Download Service Album,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0122,Essex David,00070172307,201902A,
292,Every Day,T9108594327,Alliance Deezer France Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,336,0.3715,Essex David,00070172307,201902A,
293,Every Day,T9108594327,Alliance Deezer Austria Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,2,0.0093,Essex David,00070172307,201902A,
294,Every Day,T9108594327,Alliance Deezer Germany Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,34,0.0734,Essex David,00070172307,201902A,
295,Every Day,T9108594327,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,26,0.0454,Essex David,00070172307,201902A,
296,Every Day,T9108594327,Alliance Deezer Poland Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,37,0.0130,Essex David,00070172307,201902A,
297,Every Day,T9108594327,Alliance Google Netherlands Limited Download / On Demand Streaming Service Sin,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,3,0.0013,Essex David,00070172307,201902A,
298,Every Day,T9108594327,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,6,0.0059,Essex David,00070172307,201902A,
299,Every Day,T9108594327,Alliance Google Germany Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,10,0.0083,Essex David,00070172307,201902A,
300,Every Day,T9108594327,Alliance Google Denmark Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,2,0.0027,Essex David,00070172307,201902A,
301,Every Day,T9108594327,Alliance Google Slovakia Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0005,Essex David,00070172307,201902A,
302,Every Day,T9108594327,Alliance Google Portugal Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,3,0.0028,Essex David,00070172307,201902A,
303,Every Day,T9108594327,Alliance Google Italy Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,4,0.0047,Essex David,00070172307,201902A,
304,Every Day,T9108594327,Alliance Google France Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,35,0.0117,Essex David,00070172307,201902A,
305,Every Day,T9108594327,Alliance Google Romania Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,12,0.0036,Essex David,00070172307,201902A,
306,Every Day,T9108594327,Alliance Google Czech Republic Limited Download / On Demand Streaming Service,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,10,0.0081,Essex David,00070172307,201902A,
307,Every Day,T9108594327,Alliance Google Poland Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,7,0.0037,Essex David,00070172307,201902A,
308,Every Day,T9108594327,Alliance Google Greece Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0010,Essex David,00070172307,201902A,
309,Every Day,T9108594327,Alliance Google Ukraine Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,99,0.0097,Essex David,00070172307,201902A,
310,Every Day,T9108594327,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,60,0.0482,Essex David,00070172307,201902A,
311,Every Day,T9108594327,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,7,0.0083,Essex David,00070172307,201902A,
312,Every Day,T9108594327,Alliance Google Spain Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,2,0.0023,Essex David,00070172307,201902A,
313,Every Day,T9108594327,Alliance Google Belgium Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,5,0.0047,Essex David,00070172307,201902A,
314,Every Day,T9108594327,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,130,0.0284,Essex David,00070172307,201902A,
315,Every Day,T9108594327,Alliance Google Belarus Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,3,0.0006,Essex David,00070172307,201902A,
316,Every Day,T9108594327,Alliance Google Latvia Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0009,Essex David,00070172307,201902A,
317,Every Day,T9108594327,Alliance Google Croatia (Local Name: Hrvatska) Limited Download / On Demand Stre,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,4,0.0025,Essex David,00070172307,201902A,
318,Every Day,T9108594327,Alliance Google Austria Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,1,0.0010,Essex David,00070172307,201902A,
319,Every Day,T9108594327,Alliance Google Sweden Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,,,,65.00%,2,0.0023,Essex David,00070172307,201902A,
320,Everybody,T0110969497,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0018,Essex David,00070172307,201902A,
321,Everybody,T0110969497,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,10,0.0054,Essex David,00070172307,201902A,
322,Everybody,T0110969497,Alliance Google Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
323,Falling Angels Riding,T0103054438,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0066,Essex David,00070172307,201902A,
324,Falling Angels Riding,T0103054438,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,121,0.0551,Essex David,00070172307,201902A,
325,Falling Angels Riding,T0103054438,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0006,Essex David,00070172307,201902A,
326,Falling Angels Riding,T0103054438,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,242,0.1466,Essex David,00070172307,201902A,
327,Falling Angels Riding,T0103054438,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,3,0.0005,Essex David,00070172307,201902A,
328,Falling Angels Riding,T0103054438,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,17,0.0256,Essex David,00070172307,201902A,
329,Falling Angels Riding,T0103054438,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,66,0.0332,Essex David,00070172307,201902A,
330,Falling Angels Riding,T0103054438,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
331,Falling Angels Riding,T0103054438,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,201902A,
332,Falling Angels Riding,T0103054438,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,8,0.0225,Essex David,00070172307,201902A,
333,Falling Angels Riding,T0103054438,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
334,Father And Son,T9000220279,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0057,Essex David,00070172307,201902A,
335,Father And Son,T9000220279,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,43,0.0208,Essex David,00070172307,201902A,
336,Father And Son,T9000220279,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0039,Essex David,00070172307,201902A,
337,Father And Son,T9000220279,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0190,Essex David,00070172307,201902A,
338,Father And Son,T9000220279,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,30,0.0151,Essex David,00070172307,201902A,
339,Father And Son,T9000220279,Alliance Google United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0079,Essex David,00070172307,201902A,
340,Father And Son,T9000220279,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,201902A,
341,Father And Son,T9000220279,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,5,0.0015,Essex David,00070172307,201902A,
342,Forever,T0100340188,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/01/2017 , 28/02/2017,,50.00%,2,0.0017,Essex David,00070172307,201902A,
343,Freedom,T9000208093,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,Richard Arthur Crane,,,01/07/2017 , 30/09/2017,,33.34%,4,0.0100,Essex David,00070172307,201902A,
344,Freedom,T9000208093,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,Richard Arthur Crane,,,01/06/2018 , 30/06/2018,,33.34%,3,0.0011,Essex David,00070172307,201902A,
345,Freedom,T9000208093,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,Richard Arthur Crane,,,01/01/2018 , 31/07/2018,,33.34%,7,0.0028,Essex David,00070172307,201902A,
346,Freedom,T9000208093,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,Richard Arthur Crane,,,01/08/2018 , 31/08/2018,,33.34%,1,0.0004,Essex David,00070172307,201902A,
347,Friends,T0113021058,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,01/07/2017 , 31/07/2017,,50.00%,1,0.0038,Essex David,00070172307,201902A,
348,Friends,T0113021058,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,105,0.0487,Essex David,00070172307,201902A,
349,Friends,T0113021058,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,01/05/2018 , 30/06/2018,,50.00%,4,0.0026,Essex David,00070172307,201902A,
350,Friends,T0113021058,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,01/04/2018 , 28/06/2018,,50.00%,17,0.0117,Essex David,00070172307,201902A,
351,Friends,T0113021058,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,01/04/2016 , 30/04/2016,,50.00%,2,0.0004,Essex David,00070172307,201902A,
352,Friends,T0113021058,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/07/2018 , 30/09/2018,,50.00%,15,0.0075,Essex David,00070172307,201902A,
353,Friends,T0113021058,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,01/07/2018 , 31/07/2018,,50.00%,1,0.0005,Essex David,00070172307,201902A,
354,Friends,T0113021058,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/08/2018 , 31/08/2018,,50.00%,1,0.0004,Essex David,00070172307,201902A,
355,Friends,T0113021058,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,01/08/2018 , 31/08/2018,,50.00%,1,0.0005,Essex David,00070172307,201902A,
356,Friends,T0113021058,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/01/2018 , 30/06/2018,,50.00%,5,0.0018,Essex David,00070172307,201902A,
357,Friends,T0113021058,Alliance Amazon United Kingdom Permanent Download Service Single,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,31/05/2014 , 31/05/2014,,50.00%,2,0.0022,Essex David,00070172307,201902A,
358,Friends,T0113021058,Alliance Amazon United Kingdom Permanent Download Service Album,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,30/11/2014 , 30/11/2014,,50.00%,3,0.0043,Essex David,00070172307,201902A,
359,Funfair,T0100609924,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,01/04/2018 , 28/06/2018,,50.00%,25,0.0179,Essex David,00070172307,201902A,
360,Funfair,T0100609924,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,01/05/2016 , 31/05/2016,,50.00%,1,0.0002,Essex David,00070172307,201902A,
361,Funfair,T0100609924,Alliance Aspiro AB Sweden Limited Download / On Demand Streaming Service Singl,David Essex,,,,01/06/2016 , 30/06/2016,,50.00%,1,0.0004,Essex David,00070172307,201902A,
362,Funfair,T0100609924,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/01/2016 , 31/01/2016,,50.00%,1,0.0013,Essex David,00070172307,201902A,
363,Funfair,T0100609924,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/07/2018 , 30/09/2018,,50.00%,26,0.0132,Essex David,00070172307,201902A,
364,Funfair,T0100609924,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,01/07/2018 , 31/07/2018,,50.00%,1,0.0007,Essex David,00070172307,201902A,
365,Funfair,T0100609924,Alliance Google Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,01/09/2018 , 30/09/2018,,50.00%,1,0.0007,Essex David,00070172307,201902A,
366,Funfair,T0100609924,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
367,Gonna Make You A Star,T0101749170,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,88,0.2084,Essex David,00070172307,201902A,
368,Gonna Make You A Star,T0101749170,Alliance Amazon United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,9,0.0672,Essex David,00070172307,201902A,
369,Gonna Make You A Star,T0101749170,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3404,2.2898,Essex David,00070172307,201902A,
370,Gonna Make You A Star,T0101749170,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,5609,2.6126,Essex David,00070172307,201902A,
371,Gonna Make You A Star,T0101749170,Alliance Amazon Prime Austria Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,226,0.1521,Essex David,00070172307,201902A,
372,Gonna Make You A Star,T0101749170,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,,,,,,,50.00%,485,0.1424,Essex David,00070172307,201902A,
373,Gonna Make You A Star,T0101749170,Alliance Apple Music Belgium Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,178,0.1344,Essex David,00070172307,201902A,
374,Gonna Make You A Star,T0101749170,Alliance Apple Music Germany Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,931,0.5213,Essex David,00070172307,201902A,
375,Gonna Make You A Star,T0101749170,Alliance Apple Music Ireland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,296,0.2677,Essex David,00070172307,201902A,
376,Gonna Make You A Star,T0101749170,Alliance Apple Music France Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,119,0.0274,Essex David,00070172307,201902A,
377,Gonna Make You A Star,T0101749170,Alliance Apple Music Sweden Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,126,0.1354,Essex David,00070172307,201902A,
378,Gonna Make You A Star,T0101749170,Alliance Apple Music Hungary Limited Download / On Demand Streaming Service Si,David Essex,,,,,,,50.00%,37,0.0150,Essex David,00070172307,201902A,
379,Gonna Make You A Star,T0101749170,Alliance Apple Music Portugal Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,25,0.0112,Essex David,00070172307,201902A,
380,Gonna Make You A Star,T0101749170,Alliance Apple Music Malta Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,7,0.0008,Essex David,00070172307,201902A,
381,Gonna Make You A Star,T0101749170,Alliance Apple Music Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,29,0.0207,Essex David,00070172307,201902A,
382,Gonna Make You A Star,T0101749170,Alliance Apple Music Netherlands Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,363,0.2871,Essex David,00070172307,201902A,
383,Gonna Make You A Star,T0101749170,Alliance Apple Music Slovenia Limited Download / On Demand Streaming Service Si,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,201902A,
384,Gonna Make You A Star,T0101749170,Alliance Apple Music Greece Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,7,0.0006,Essex David,00070172307,201902A,
385,Gonna Make You A Star,T0101749170,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,10,0.0051,Essex David,00070172307,201902A,
386,Gonna Make You A Star,T0101749170,Alliance Apple Music Spain Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,104,0.0895,Essex David,00070172307,201902A,
387,Gonna Make You A Star,T0101749170,Alliance Apple Music Finland Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,27,0.0281,Essex David,00070172307,201902A,
388,Gonna Make You A Star,T0101749170,Alliance Apple Music Denmark Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,115,0.1488,Essex David,00070172307,201902A,
389,Gonna Make You A Star,T0101749170,Alliance Apple Music Switzerland Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,197,0.1697,Essex David,00070172307,201902A,
390,Gonna Make You A Star,T0101749170,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,16002,9.1511,Essex David,00070172307,201902A,
391,Gonna Make You A Star,T0101749170,Alliance Apple Music Austria Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,97,0.0653,Essex David,00070172307,201902A,
392,Gonna Make You A Star,T0101749170,Alliance Apple Music Czech Republic Limited Download / On Demand Streaming Ser,David Essex,,,,,,,50.00%,69,0.0281,Essex David,00070172307,201902A,
393,Gonna Make You A Star,T0101749170,Alliance Apple Music Norway Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,125,0.1779,Essex David,00070172307,201902A,
394,Gonna Make You A Star,T0101749170,Alliance Apple Music Poland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,60,0.0214,Essex David,00070172307,201902A,
395,Gonna Make You A Star,T0101749170,Alliance Apple Music Slovakia Limited Download / On Demand Streaming Service Si,David Essex,,,,,,,50.00%,77,0.0171,Essex David,00070172307,201902A,
396,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,68,0.0153,Essex David,00070172307,201902A,
397,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Poland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,29,0.0020,Essex David,00070172307,201902A,
398,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Netherlands Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,9,0.0016,Essex David,00070172307,201902A,
399,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Belgium Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,10,0.0016,Essex David,00070172307,201902A,
400,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,135,0.0240,Essex David,00070172307,201902A,
401,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,16,0.0029,Essex David,00070172307,201902A,
402,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Switzerland Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,201902A,
403,Gonna Make You A Star,T0101749170,Alliance Aspiro AB Czech Republic Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,201902A,
404,Gonna Make You A Star,T0101749170,Alliance Aspiro AB France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,201902A,
405,Gonna Make You A Star,T0101749170,Alliance Beatport Switzerland Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0141,Essex David,00070172307,201902A,
406,Gonna Make You A Star,T0101749170,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1137,1.5510,Essex David,00070172307,201902A,
407,Gonna Make You A Star,T0101749170,Alliance Google Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,23,0.0152,Essex David,00070172307,201902A,
408,Gonna Make You A Star,T0101749170,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,101,0.0529,Essex David,00070172307,201902A,
409,Gonna Make You A Star,T0101749170,Alliance Google Netherlands Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,53,0.0181,Essex David,00070172307,201902A,
410,Gonna Make You A Star,T0101749170,Alliance Google Netherlands Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0050,Essex David,00070172307,201902A,
411,Gonna Make You A Star,T0101749170,Alliance Google Germany Permanent Download Service Album,David Essex,,,,,,,50.00%,5,0.0334,Essex David,00070172307,201902A,
412,Gonna Make You A Star,T0101749170,Alliance Google Russian Federation Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0050,Essex David,00070172307,201902A,
413,Gonna Make You A Star,T0101749170,Alliance Google Poland Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0070,Essex David,00070172307,201902A,
414,Gonna Make You A Star,T0101749170,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,,,,50.00%,15,0.0041,Essex David,00070172307,201902A,
415,Gonna Make You A Star,T0101749170,Alliance Google Czech Republic Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,7,0.0043,Essex David,00070172307,201902A,
416,Gonna Make You A Star,T0101749170,Alliance Google Slovakia Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0008,Essex David,00070172307,201902A,
417,Gonna Make You A Star,T0101749170,Alliance Google Czech Republic Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0100,Essex David,00070172307,201902A,
