,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
514,Gonna Make You A Star,T0101749170,Irish (IMRO) General,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 01/09/2020,KCLR FM RADIO G,50.00%,,0.2100,Essex David,00070172307,2020121,
515,Gonna Make You A Star,T0101749170,Irish (IMRO) General,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 01/06/2020,SUNSHINE FM RAD,50.00%,,0.2700,Essex David,00070172307,2020121,
516,Gonna Make You A Star,T0101749170,Irish (IMRO) General,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/03/2020 , 01/09/2020,MID WEST RADIO,50.00%,,0.8500,Essex David,00070172307,2020121,
517,Gonna Make You A Star,T0101749170,Irish (IMRO) General,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/03/2020 , 01/09/2020,CLARE FM RADIO,50.00%,,0.1000,Essex David,00070172307,2020121,
518,Gonna Make You A Star,T0101749170,Irish (IMRO) General,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/03/2020 , 01/09/2020,WLR FM RADIO GE,50.00%,,0.1700,Essex David,00070172307,2020121,
519,Gonna Make You A Star,T0101749170,Japanese (JASRAC) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2019 , 30/06/2020,CAN,50.00%,,0.5700,Essex David,00070172307,2020121,
520,Gonna Make You A Star,T0101749170,Japanese (JASRAC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2019 , 30/06/2020,ITUNES(DL2),50.00%,,0.0100,Essex David,00070172307,2020121,
521,Gonna Make You A Star,T0101749170,Japanese (JASRAC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2019 , 30/06/2020,D HITS(500),50.00%,,0.0100,Essex David,00070172307,2020121,
522,Gonna Make You A Star,T0101749170,Japanese (JASRAC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2019 , 30/06/2020,APPLE MUSIC,50.00%,,0.0800,Essex David,00070172307,2020121,
523,Gonna Make You A Star,T0101749170,Japanese (JASRAC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2019 , 30/06/2020,YOUTUBE(AD-SUPPORTED1),50.00%,,0.0500,Essex David,00070172307,2020121,
524,Gonna Make You A Star,T0101749170,Japanese (JASRAC) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2019 , 30/06/2020,AMAZON MUSIC UNLIMITED,50.00%,,0.0100,Essex David,00070172307,2020121,
525,Gonna Make You A Star,T0101749170,Malta One Radio,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,27/03/2014 , 13/03/2019,,50.00%,16,0.1000,Essex David,00070172307,2020121,
526,Gonna Make You A Star,T0101749170,Malta One Radio,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,09/01/2018 , 09/01/2018,,50.00%,7,0.0100,Essex David,00070172307,2020121,
527,Gonna Make You A Star,T0101749170,Malta PPS General Live - Radio & Other,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,22/07/2019 , 22/07/2019,,50.00%,6,0.0500,Essex David,00070172307,2020121,
528,Gonna Make You A Star,T0101749170,Malta PPS General Live - Radio & Other,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,23/07/2019 , 16/02/2020,,50.00%,3,0.1200,Essex David,00070172307,2020121,
529,Gonna Make You A Star,T0101749170,Malta PPS General Live - Radio & Other,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,23/07/2019 , 23/07/2019,,50.00%,11,0.0800,Essex David,00070172307,2020121,
530,Gonna Make You A Star,T0101749170,Malta PPS General Live - Radio & Other,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,18/02/2020 , 18/02/2020,,50.00%,6,0.5700,Essex David,00070172307,2020121,
531,Gonna Make You A Star,T0101749170,Malta PPS General Live - Radio & Other,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,02/03/2020 , 02/03/2020,,50.00%,1,0.1100,Essex David,00070172307,2020121,
532,Gonna Make You A Star,T0101749170,Malta PPS General Live - Radio & Other,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,03/03/2020 , 03/03/2020,,50.00%,7,0.5800,Essex David,00070172307,2020121,
533,Gonna Make You A Star,T0101749170,Malta PPS General Live - Radio & Other,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,30/04/2020 , 30/04/2020,,50.00%,4,0.4600,Essex David,00070172307,2020121,
534,Gonna Make You A Star,T0101749170,Malta Radio 101,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,25/01/2015 , 27/05/2020,,50.00%,5,0.1000,Essex David,00070172307,2020121,
535,Gonna Make You A Star,T0101749170,Mexican (SACM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/07/2020 , 30/09/2020,APPLE,50.00%,,0.3000,Essex David,00070172307,2020121,
536,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,REGIONALE RADIO ALS AGM IN WER,50.00%,,8.2400,Essex David,00070172307,2020121,
537,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,MECH. AGM IN HORECA,50.00%,,71.2800,Essex David,00070172307,2020121,
538,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,MECH. AGM IN WINKELRUIMTES 2,50.00%,,26.3600,Essex David,00070172307,2020121,
539,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,REGIONALE RADIO ALS AGM IN HOR,50.00%,,1.5000,Essex David,00070172307,2020121,
540,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,REGIONALE RADIO ALS AGM IN WIN,50.00%,,10.3800,Essex David,00070172307,2020121,
541,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,MECH. AGM IN WERKRUIMTES,50.00%,,6.0800,Essex David,00070172307,2020121,
542,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,PUBLIEKE RADIO SERIEUS ALS AGM,50.00%,,1.2400,Essex David,00070172307,2020121,
543,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,MECH. AGM IN WINKELRUIMTES 1,50.00%,,16.9700,Essex David,00070172307,2020121,
544,Gonna Make You A Star,T0101749170,Netherlands (BUMA) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 31/12/2019,REGIONALE TV ALS AGM IN WINKEL,50.00%,,1.0100,Essex David,00070172307,2020121,
545,Gonna Make You A Star,T0101749170,New Zealand Films,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,Fisherman's Friends CI NZ-CINEMA,50.00%,,0.3800,Essex David,00070172307,2020121,
546,Gonna Make You A Star,T0101749170,New Zealand Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,SS NZ-SPOTIFY [INDIVIDUAL],50.00%,,0.2300,Essex David,00070172307,2020121,
547,Gonna Make You A Star,T0101749170,Norwegian (TONO) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2009 , 31/12/2020,NRK P1+,50.00%,,8.1800,Essex David,00070172307,2020121,
548,Gonna Make You A Star,T0101749170,Polish (ZAIKS) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2020 , 30/06/2020,RTV,50.00%,,0.0700,Essex David,00070172307,2020121,
549,Gonna Make You A Star,T0101749170,Radju Malta (PBS),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,23/07/2019 , 23/07/2019,,50.00%,11,0.6100,Essex David,00070172307,2020121,
550,Gonna Make You A Star,T0101749170,Radju Malta (PBS),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,18/02/2020 , 04/06/2020,,50.00%,5,0.2000,Essex David,00070172307,2020121,
551,Gonna Make You A Star,T0101749170,SIAE Tax Refund,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 30/06/2016,Extras 1 BBC KNOWLEDGE TELEFILM,50.00%,,0.1600,Essex David,00070172307,2020121,
552,Gonna Make You A Star,T0101749170,Singaporean (COMPASS) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2019 , 30/06/2019,ON DEMAND MUSIC - ENGLISH,50.00%,,6.9300,Essex David,00070172307,2020121,
553,Gonna Make You A Star,T0101749170,Swedish (STIM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 31/12/2019,P4 PLUS,50.00%,,0.6300,Essex David,00070172307,2020121,
554,Gonna Make You A Star,T0101749170,Swedish (STIM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 31/12/2019,ITUNES DOWNLOADS - BACKGROUND,50.00%,,0.6500,Essex David,00070172307,2020121,
555,Gonna Make You A Star,T0101749170,Swedish (STIM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 31/12/2019,SVT PLAY,50.00%,,0.6100,Essex David,00070172307,2020121,
556,Gonna Make You A Star,T0101749170,Swedish (STIM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 31/12/2019,SVT PLAY PERF,50.00%,,0.0100,Essex David,00070172307,2020121,
557,Gonna Make You A Star,T0101749170,Swedish (STIM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 31/12/2019,BACKGROUND - STREAMEC,50.00%,,0.4800,Essex David,00070172307,2020121,
558,Gonna Make You A Star,T0101749170,Swedish (STIM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 31/12/2019,ITUNES DOWNLOADS,50.00%,,0.0200,Essex David,00070172307,2020121,
559,Gonna Make You A Star,T0101749170,Turkish (MESAM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2014 , 31/12/2014,2014_DIJITAL ALAN KOTA ALTI TU,50.00%,,2.8400,Essex David,00070172307,2020121,
560,Gonna Make You A Star,T0101749170,Turkish (MESAM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2015 , 31/12/2015,DIJITAL-MEKANIK EK - MEKANIK,50.00%,,0.1200,Essex David,00070172307,2020121,
561,Gonna Make You A Star,T0101749170,Turkish (MESAM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2015 , 31/12/2015,2015_DIJITAL ALAN KOTA ALTI TU,50.00%,,2.1500,Essex David,00070172307,2020121,
562,Gonna Make You A Star,T0101749170,Turkish (MESAM) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2016 , 31/12/2016,2016_DIJITAL ALAN KOTA ALTI TU,50.00%,,2.0100,Essex David,00070172307,2020121,
563,Gonna Make You A Star,T0101749170,USA (ASCAP) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,TOUCHTUNES,50.00%,,0.0100,Essex David,00070172307,2020121,
564,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,TIDAL,50.00%,,0.0800,Essex David,00070172307,2020121,
565,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,AMAZON MUSIC UNLIMITED,50.00%,,0.3100,Essex David,00070172307,2020121,
566,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,APPLE SUBSCRIPTION,50.00%,,1.1400,Essex David,00070172307,2020121,
567,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,YOUTUBE MUSIC,50.00%,,0.0100,Essex David,00070172307,2020121,
568,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,NPSTIR,50.00%,,0.0100,Essex David,00070172307,2020121,
569,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,APPLE SUBSCRIPTION (FREE TRIAL,50.00%,,0.0300,Essex David,00070172307,2020121,
570,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,SPOTIFY,50.00%,,1.4700,Essex David,00070172307,2020121,
571,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,IHEART FREE,50.00%,,0.0100,Essex David,00070172307,2020121,
572,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,YOUTUBE PREMIUM,50.00%,,0.0200,Essex David,00070172307,2020121,
573,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,PANDORA PREMIUM,50.00%,,0.0800,Essex David,00070172307,2020121,
574,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,GOOGLE PLAY MUSIC,50.00%,,0.0200,Essex David,00070172307,2020121,
575,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,GOOGLE PLAY MUSIC - FREE TRIAL,50.00%,,0.0100,Essex David,00070172307,2020121,
576,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,DEEZER,50.00%,,0.0200,Essex David,00070172307,2020121,
577,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,ITUNIR,50.00%,,0.0100,Essex David,00070172307,2020121,
578,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,PANDORA,50.00%,,0.0200,Essex David,00070172307,2020121,
579,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,SONGPOP,50.00%,,0.1100,Essex David,00070172307,2020121,
580,Gonna Make You A Star,T0101749170,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/01/2020 , 31/03/2020,AMAZON PRIME MUSIC,50.00%,,0.0200,Essex David,00070172307,2020121,
581,Gonna Make You A Star,T0101749170,USA (BMI) General & Broadcasting,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2019 , 31/03/2020,DIGITAL AUDIO SERVICES,50.00%,,0.0100,Essex David,00070172307,2020121,
582,Gonna Make You A Star,T0101749170,USA (BMI) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2019 , 31/03/2020,Cradle To Grave INTERNET,50.00%,,0.2200,Essex David,00070172307,2020121,
583,Gonna Make You A Star,T0101749170,USA (BMI) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2019 , 31/03/2020,INTERNET,50.00%,,4.2600,Essex David,00070172307,2020121,
584,Gonna Make You A Star,T0101749170,BBC Entertainment Poland (NSPD),Essex David,Stage Three Music Publishing L,Stage Three Music Publishing L,,25/04/2012 , 25/04/2012,Come Dine With Me,50.00%,56,0.2200,Essex David,00070172307,2020121,
585,Gonna Make You A Star,T0101749170,BBC Entertainment Poland (NSPD),Essex David,Stage Three Music Publishing L,,,31/12/2009 , 31/12/2009,Extras,50.00%,19,0.0500,Essex David,00070172307,2020121,
586,Gonna Make You A Star,T0101749170,BBC Entertainment Poland (NSPD),Essex David,Stage Three Music Publishing L,,,28/05/2010 , 28/05/2010,Extras,50.00%,25,0.1700,Essex David,00070172307,2020121,
587,Gonna Make You A Star,T0101749170,Belgian (SABAM) General & Broadcasting,Essex David,Stage Three Music Publishing L,,,,,BRF1,50.00%,,1.6800,Essex David,00070172307,2020121,
588,Good Ol' Rock And Roll,T0104622027,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,SS AU-APPLE MUSIC [INDIVIDUAL],50.00%,,0.0700,Essex David,00070172307,2020121,
589,Good Ol' Rock And Roll,T0104622027,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,OD AU-DIGITAL DOWNLOADS,50.00%,,0.0500,Essex David,00070172307,2020121,
590,Good Ol' Rock And Roll,T0104622027,Belgian (SABAM) General & Broadcasting,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,PLUS VALUE LIVE 2019,50.00%,,0.5000,Essex David,00070172307,2020121,
591,Good Ol' Rock And Roll,T0104622027,Japanese (JASRAC) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,YOUTUBE(AD-SUPPORTED1),50.00%,,0.0100,Essex David,00070172307,2020121,
592,Good Ol' Rock And Roll,T0104622027,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,APPLE SUBSCRIPTION,50.00%,,0.0500,Essex David,00070172307,2020121,
593,Good Ol' Rock And Roll,T0104622027,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,AMAZON MUSIC UNLIMITED,50.00%,,0.0100,Essex David,00070172307,2020121,
594,Good Ol' Rock And Roll,T0104622027,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,SPOTIFY,50.00%,,0.0200,Essex David,00070172307,2020121,
595,Good Ol' Rock And Roll,T0104622027,USA (BMI) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,INTERNET,50.00%,,0.1400,Essex David,00070172307,2020121,
596,Guiding Light,T0101226021,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,,,PANDORA,50.00%,,0.0100,Essex David,00070172307,2020121,
597,Happy,T0101226032,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,BMG Rights Management (UK) Lim,,,,SPOTIFY,50.00%,,0.0100,Essex David,00070172307,2020121,
598,Happy,T0101226032,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,BMG Rights Management (UK) Lim,,,,APPLE SUBSCRIPTION,50.00%,,0.0200,Essex David,00070172307,2020121,
599,Heart On My Sleeve,T9000525224,BBC Radio Dorset  High Peak,Colyer Stephen Ernest,Essex David,BMG Rights Management (UK) Lim,Joseph Webster Ltd,,,,25.00%,1,0.1500,Essex David,00070172307,2020121,
600,Heart On My Sleeve,T9000525224,BBC Radio Solent High Peak,Colyer Stephen Ernest,Essex David,BMG Rights Management (UK) Lim,Joseph Webster Ltd,,,,25.00%,1,0.1500,Essex David,00070172307,2020121,
601,Heart On My Sleeve,T9000525224,Small & Community Radio Services,Colyer Stephen Ernest,Essex David,BMG Rights Management (UK) Lim,Joseph Webster Ltd,,,Analogy,25.00%,,0.0500,Essex David,00070172307,2020121,
602,Heart On My Sleeve,T9000525224,UK General Recorded (Shops),Colyer Stephen Ernest,Essex David,BMG Rights Management (UK) Lim,Joseph Webster Ltd,,,Analogy,25.00%,,0.2500,Essex David,00070172307,2020121,
603,Heaven Knows,T0115708898,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,,,APPLE SUBSCRIPTION,50.00%,,0.1700,Essex David,00070172307,2020121,
604,Heaven Knows,T0115708898,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,,,AMAZON MUSIC UNLIMITED,50.00%,,0.0200,Essex David,00070172307,2020121,
605,Heaven Knows,T0115708898,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,,,SPOTIFY,50.00%,,0.0300,Essex David,00070172307,2020121,
606,Here We Are All Together,T0103771603,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,,,SPOTIFY,50.00%,,0.0200,Essex David,00070172307,2020121,
607,Here We Are All Together,T0103771603,USA (BMI) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,,,INTERNET,50.00%,,0.0100,Essex David,00070172307,2020121,
608,Hold Me Close,T0101759630,Absolute - W.Midlands 105.2  High Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,3,0.3300,Essex David,00070172307,2020121,
609,Hold Me Close,T0101759630,Absolute - W.Midlands 105.2  Non Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.1000,Essex David,00070172307,2020121,
610,Hold Me Close,T0101759630,BBC Coventry and Warwickshire Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0100,Essex David,00070172307,2020121,
611,Hold Me Close,T0101759630,BBC Entertainment Pan Europe/Middle East (NSPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Casualty,50.00%,27,0.0100,Essex David,00070172307,2020121,
612,Hold Me Close,T0101759630,BBC Essex Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0200,Essex David,00070172307,2020121,
613,Hold Me Close,T0101759630,BBC Hereford & Worcester Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.0200,Essex David,00070172307,2020121,
614,Hold Me Close,T0101759630,BBC Lifestyle Poland (NSPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Come Dine With Me Supersized,50.00%,44,0.0600,Essex David,00070172307,2020121,
615,Hold Me Close,T0101759630,BBC Lifestyle Poland (NSPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Couples Come Dine With Me,50.00%,1,0.0100,Essex David,00070172307,2020121,
616,Hold Me Close,T0101759630,BBC Radio 2 (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.6000,Essex David,00070172307,2020121,
617,Hold Me Close,T0101759630,BBC Radio 2 (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,11,3.1500,Essex David,00070172307,2020121,
618,Hold Me Close,T0101759630,BBC Radio 2 High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,53.1700,Essex David,00070172307,2020121,
619,Hold Me Close,T0101759630,BBC Radio 2 Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,21.5100,Essex David,00070172307,2020121,
620,Hold Me Close,T0101759630,BBC Radio 2 Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,3,6.2400,Essex David,00070172307,2020121,
621,Hold Me Close,T0101759630,BBC Radio Cambridgeshire Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1500,Essex David,00070172307,2020121,
622,Hold Me Close,T0101759630,BBC Radio Cambridgeshire Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0100,Essex David,00070172307,2020121,
623,Hold Me Close,T0101759630,BBC Radio Cornwall Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1700,Essex David,00070172307,2020121,
624,Hold Me Close,T0101759630,BBC Radio Cornwall Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0100,Essex David,00070172307,2020121,
625,Hold Me Close,T0101759630,BBC Radio Coventry & Warwickshire Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1100,Essex David,00070172307,2020121,
626,Hold Me Close,T0101759630,BBC Radio Cumbria High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.0400,Essex David,00070172307,2020121,
627,Hold Me Close,T0101759630,BBC Radio Cumbria Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1100,Essex David,00070172307,2020121,
628,Hold Me Close,T0101759630,BBC Radio Cumbria Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0100,Essex David,00070172307,2020121,
629,Hold Me Close,T0101759630,BBC Radio Devon Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.2400,Essex David,00070172307,2020121,
630,Hold Me Close,T0101759630,BBC Radio Devon Public Reception,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0200,Essex David,00070172307,2020121,
631,Hold Me Close,T0101759630,BBC Radio Essex Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.3000,Essex David,00070172307,2020121,
632,Hold Me Close,T0101759630,BBC Radio Foyle Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,3.3200,Essex David,00070172307,2020121,
633,Hold Me Close,T0101759630,BBC Radio Guernsey Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0200,Essex David,00070172307,2020121,
634,Hold Me Close,T0101759630,BBC Radio Hereford & Worcester High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0200,Essex David,00070172307,2020121,
635,Hold Me Close,T0101759630,BBC Radio Hereford & Worcester Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.3600,Essex David,00070172307,2020121,
636,Hold Me Close,T0101759630,BBC Radio Humberside Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.3100,Essex David,00070172307,2020121,
