,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
1281,Heart On My Sleeve,T9000525224,ARESA SPOTIFY LIMITED United Kingdom Limited Download / On Demand Stream,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/02/2014 , 31/08/2015,,25.00%,86,0.0016,Essex David,00070172307,2018041,
1282,Heart On My Sleeve,T9000525224,ARESA RDIO S.A.R.L. Austria Limited Download / On Demand Streaming Service,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/03/2014 , 31/03/2014,,25.00%,2,0.0009,Essex David,00070172307,2018041,
1283,Heart On My Sleeve,T9000525224,ARESA RDIO S.A.R.L. United Kingdom Tethered Download Service,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/05/2014 , 30/06/2014,,25.00%,2,0.0009,Essex David,00070172307,2018041,
1284,Heart On My Sleeve,T9000525224,ARESA RDIO S.A.R.L. Ireland Limited Download / On Demand Streaming Service,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/07/2014 , 31/07/2014,,25.00%,1,0.0003,Essex David,00070172307,2018041,
1285,Heart On My Sleeve,T9000525224,ARESA RDIO S.A.R.L. Norway Limited Download / On Demand Streaming Service,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/08/2014 , 31/08/2014,,25.00%,1,0.0005,Essex David,00070172307,2018041,
1286,Heart On My Sleeve,T9000525224,ARESA NAPSTER S.A.R.L Spain Limited Download / On Demand Streaming Service,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/10/2014 , 31/12/2014,,25.00%,1,-0.0001,Essex David,00070172307,2018041,
1287,Heart On My Sleeve,T9000525224,ARESA NAPSTER S.A.R.L France Limited Download / On Demand Streaming Servic,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/01/2015 , 31/03/2015,,25.00%,4,-0.0001,Essex David,00070172307,2018041,
1288,Heart On My Sleeve,T9000525224,ARESA NAPSTER S.A.R.L United Kingdom Limited Download / On Demand Streami,David Essex,Stephen Ernest Colyer,David Essex,Stephen Ernest Colyer,01/04/2015 , 30/06/2015,,25.00%,5,0.0010,Essex David,00070172307,2018041,
1289,Heart On My Sleeve,T9000525224,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,Stephen Ernest Colyer,,,01/10/2016 , 31/03/2017,,25.00%,40,0.0116,Essex David,00070172307,2018041,
1290,Heart On My Sleeve,T9000525224,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,Stephen Ernest Colyer,,,01/01/2017 , 31/03/2017,,25.00%,2,0.0004,Essex David,00070172307,2018041,
1291,Heart On My Sleeve,T9000525224,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,Stephen Ernest Colyer,,,02/07/2017 , 30/09/2017,,25.00%,102,0.0362,Essex David,00070172307,2018041,
1292,Heart On My Sleeve,T9000525224,Alliance Google Norway Limited Download / On Demand Streaming Service Single,David Essex,Stephen Ernest Colyer,,,01/04/2017 , 30/04/2017,,25.00%,1,0.0005,Essex David,00070172307,2018041,
1293,Heart On My Sleeve,T9000525224,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,Stephen Ernest Colyer,,,01/04/2017 , 30/04/2017,,25.00%,1,0.0002,Essex David,00070172307,2018041,
1294,Heart On My Sleeve,T9000525224,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,Stephen Ernest Colyer,,,01/04/2017 , 30/06/2017,,25.00%,3,0.0011,Essex David,00070172307,2018041,
1295,Heart On My Sleeve,T9000525224,Alliance Google United Kingdom Permanent Download Service Album,David Essex,Stephen Ernest Colyer,,,01/04/2017 , 30/06/2017,,25.00%,1,0.0031,Essex David,00070172307,2018041,
1296,Heart On My Sleeve,T9000525224,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,Stephen Ernest Colyer,,,01/04/2017 , 30/06/2017,,25.00%,60,0.0152,Essex David,00070172307,2018041,
1297,Heart On My Sleeve,T9000525224,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,Stephen Ernest Colyer,,,01/05/2017 , 31/05/2017,,25.00%,1,0.0002,Essex David,00070172307,2018041,
1298,Heart On My Sleeve,T9000525224,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,Stephen Ernest Colyer,,,02/07/2017 , 05/08/2017,,25.00%,1,0.0037,Essex David,00070172307,2018041,
1299,Heart On My Sleeve,T9000525224,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,Stephen Ernest Colyer,,,02/07/2017 , 30/09/2017,,25.00%,16,0.0235,Essex David,00070172307,2018041,
1300,Heart On My Sleeve,T9000525224,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,Stephen Ernest Colyer,,,01/04/2016 , 30/09/2016,,25.00%,6,0.0013,Essex David,00070172307,2018041,
1301,Heart On My Sleeve,T9000525224,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,Stephen Ernest Colyer,,,01/01/2017 , 31/03/2017,,25.00%,1,0.0004,Essex David,00070172307,2018041,
1302,Heart On My Sleeve,T9000525224,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,Stephen Ernest Colyer,,,01/08/2017 , 30/09/2017,,25.00%,60,0.0105,Essex David,00070172307,2018041,
1303,Hearts Turn To Stone,T0101396079,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2016 , 31/03/2017,,50.00%,6,0.0032,Essex David,00070172307,2018041,
1304,Hearts Turn To Stone,T0101396079,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/07/2016 , 30/09/2016,,50.00%,1,0.0006,Essex David,00070172307,2018041,
1305,Heaven Knows,T0115708898,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/04/2017 , 01/06/2017,APPLE SUBSCRIPT,50.00%,,0.0200,Essex David,00070172307,2018041,
1306,Heaven Knows,T0115708898,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/04/2017 , 01/06/2017,SPOTIR,50.00%,,0.0200,Essex David,00070172307,2018041,
1307,Hello It's Good To See You,4631238X,ARESA SIMFY AG Germany Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/10/2012 , 31/12/2014,,50.00%,3,-0.0005,Essex David,00070172307,2018041,
1308,Hello It's Good To See You,4631238X,ARESA SPOTIFY LIMITED United Kingdom Limited Download / On Demand Stream,David Essex,David Essex,,,01/05/2014 , 30/09/2015,,50.00%,12,0.0004,Essex David,00070172307,2018041,
1309,Hello It's Good To See You,133134KS,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2016 , 31/03/2017,,50.00%,4,0.0022,Essex David,00070172307,2018041,
1310,"Hello, Good-Bye, I Love You",T0101226010,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/06/2017 , 30/06/2017,,50.00%,1,0.0004,Essex David,00070172307,2018041,
1311,"Hello, Good-Bye, I Love You",T0101226010,Alliance Rhapsody Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,01/01/2017 , 31/03/2017,,50.00%,1,0.0005,Essex David,00070172307,2018041,
1312,"Hello, Goodbye, I Love You",133134KR,ARESA SIMFY AG Germany Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/10/2012 , 31/12/2014,,50.00%,2,-0.0002,Essex David,00070172307,2018041,
1313,Here Comes The Rain,T0104860721,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/04/2017 , 01/06/2017,PANDORA,50.00%,,0.0200,Essex David,00070172307,2018041,
1314,Here Comes The Rain,T0104860721,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/04/2017 , 01/06/2017,PANDORA PLUS,50.00%,,0.0200,Essex David,00070172307,2018041,
1315,Here It Comes Again,T0101763921,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,02/07/2017 , 30/09/2017,,50.00%,47,0.0335,Essex David,00070172307,2018041,
1316,Here It Comes Again,T0101763921,Alliance Deezer France Limited Download / On Demand Streaming Service Single,David Essex,,,,01/09/2015 , 30/09/2015,,50.00%,1,0.0002,Essex David,00070172307,2018041,
1317,Here It Comes Again,T0101763921,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2017 , 30/06/2017,,50.00%,20,0.0098,Essex David,00070172307,2018041,
1318,Here It Comes Again,T0101763921,Alliance Google Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,01/06/2017 , 30/06/2017,,50.00%,1,0.0010,Essex David,00070172307,2018041,
1319,Here It Comes Again,T0101763921,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,03/09/2017 , 30/09/2017,,50.00%,1,0.0075,Essex David,00070172307,2018041,
1320,Here It Comes Again,T0101763921,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,03/09/2017 , 30/09/2017,,50.00%,2,0.0120,Essex David,00070172307,2018041,
1321,Here It Comes Again,T0101763921,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2016 , 30/09/2016,,50.00%,2,0.0008,Essex David,00070172307,2018041,
1322,Here It Comes Again,T0101763921,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/07/2017 , 30/09/2017,,50.00%,73,0.0257,Essex David,00070172307,2018041,
1323,Here It Comes Again,T0101763921,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2017 , 01/06/2017,SLACKER - WWW.S,50.00%,,0.0100,Essex David,00070172307,2018041,
1324,Here It Comes Again,T0101763921,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/04/2017 , 01/06/2017,APPLE SUBSCRIPT,50.00%,,0.0100,Essex David,00070172307,2018041,
1325,Here It Comes Again,T0101763921,Vietnamese (VCPMC) G&B,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/10/2016 , 01/12/2016,WEB02-12469,50.00%,,0.4400,Essex David,00070172307,2018041,
1326,Here It Comes Again,T0101763921,Vietnamese (VCPMC) G&B,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,01/10/2016 , 01/12/2016,WEB02-14187,50.00%,,0.4400,Essex David,00070172307,2018041,
1327,Here We Are All Together,T0103771603,ARESA SIMFY AG Germany Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/02/2013 , 31/01/2015,,50.00%,15,-0.0018,Essex David,00070172307,2018041,
1328,Here We Are All Together,T0103771603,ARESA SPOTIFY LIMITED United Kingdom Limited Download / On Demand Stream,David Essex,David Essex,,,01/01/2014 , 31/10/2015,,50.00%,241,0.0026,Essex David,00070172307,2018041,
1329,Here We Are All Together,T0103771603,ARESA NAPSTER S.A.R.L Germany Limited Download / On Demand Streaming Ser,David Essex,David Essex,,,01/04/2015 , 30/06/2015,,50.00%,22,0.0104,Essex David,00070172307,2018041,
1330,Here We Are All Together,T0103771603,ARESA NAPSTER S.A.R.L United Kingdom Limited Download / On Demand Streami,David Essex,David Essex,,,01/04/2015 , 30/06/2015,,50.00%,17,0.0059,Essex David,00070172307,2018041,
1331,Here We Are All Together,T0103771603,ARESA NAPSTER S.A.R.L France Limited Download / On Demand Streaming Servic,David Essex,David Essex,,,01/10/2015 , 31/12/2015,,50.00%,2,0.0001,Essex David,00070172307,2018041,
1332,Here We Are All Together,T0103771603,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2016 , 31/03/2017,,50.00%,78,0.0454,Essex David,00070172307,2018041,
1333,Here We Are All Together,T0103771603,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,,,,01/02/2017 , 28/02/2017,,50.00%,1,0.0004,Essex David,00070172307,2018041,
1334,Here We Are All Together,T0103771603,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,02/07/2017 , 30/09/2017,,50.00%,33,0.0233,Essex David,00070172307,2018041,
1335,Here We Are All Together,T0103771603,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/04/2017 , 30/06/2017,,50.00%,15,0.0080,Essex David,00070172307,2018041,
1336,Here We Are All Together,T0103771603,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2017 , 30/06/2017,,50.00%,55,0.0275,Essex David,00070172307,2018041,
1337,Here We Are All Together,T0103771603,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,01/04/2017 , 30/06/2017,,50.00%,1,0.0062,Essex David,00070172307,2018041,
1338,Here We Are All Together,T0103771603,Alliance Google Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,01/05/2017 , 31/05/2017,,50.00%,1,0.0010,Essex David,00070172307,2018041,
1339,Here We Are All Together,T0103771603,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,01/06/2017 , 30/06/2017,,50.00%,1,0.0008,Essex David,00070172307,2018041,
1340,Here We Are All Together,T0103771603,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,01/06/2017 , 30/06/2017,,50.00%,1,0.0007,Essex David,00070172307,2018041,
1341,Here We Are All Together,T0103771603,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,02/07/2017 , 30/09/2017,,50.00%,21,0.0647,Essex David,00070172307,2018041,
1342,Here We Are All Together,T0103771603,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2016 , 30/06/2016,,50.00%,1,0.0004,Essex David,00070172307,2018041,
1343,Here We Are All Together,T0103771603,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/07/2016 , 30/09/2016,,50.00%,1,0.0006,Essex David,00070172307,2018041,
1344,Here We Are All Together,T0103771603,Alliance Napster France Limited Download / On Demand Streaming Service Single,David Essex,,,,01/01/2017 , 31/03/2017,,50.00%,1,0.0001,Essex David,00070172307,2018041,
1345,Here We Are All Together,T0103771603,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/07/2017 , 30/09/2017,,50.00%,536,0.0548,Essex David,00070172307,2018041,
1346,Here We Are All Together,T0103771603,Alliance Amazon United Kingdom Permanent Download Service Album,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,31/08/2014 , 31/10/2014,,50.00%,2,0.0058,Essex David,00070172307,2018041,
1347,Here We Are All Together,T0103771603,Alliance Spotify United Kingdom On Demand Subs Dual Single,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,31/07/2014 , 28/02/2015,,50.00%,100,0.0417,Essex David,00070172307,2018041,
1348,Here We Are All Together,T0103771603,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/04/2017 , 01/06/2017,SPOTIR,50.00%,,0.0100,Essex David,00070172307,2018041,
1349,Hey Baby,T0116493469,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2016 , 31/03/2017,,50.00%,7,0.0041,Essex David,00070172307,2018041,
1350,Hey Baby,T0116493469,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,02/07/2017 , 05/08/2017,,50.00%,1,0.0058,Essex David,00070172307,2018041,
1351,Hold Me Close,T0101759630,ARESA SIMFY AG Germany Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/07/2012 , 30/04/2015,,50.00%,241,-0.0283,Essex David,00070172307,2018041,
1352,Hold Me Close,T0101759630,ARESA SIMFY AG Switzerland Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/07/2012 , 31/12/2013,,50.00%,8,-0.0015,Essex David,00070172307,2018041,
1353,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. United Kingdom Limited Download / On Demand Streaming S,David Essex,David Essex,,,01/07/2013 , 31/12/2015,,50.00%,155,0.0929,Essex David,00070172307,2018041,
1354,Hold Me Close,T0101759630,ARESA NAPSTER S.A.R.L Greece Limited Download / On Demand Streaming Servi,David Essex,David Essex,,,01/07/2013 , 31/12/2015,,50.00%,26,-0.0116,Essex David,00070172307,2018041,
1355,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. United Kingdom Tethered Download Service,David Essex,David Essex,,,01/07/2013 , 31/08/2015,,50.00%,63,0.0302,Essex David,00070172307,2018041,
1356,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Czech Republic Limited Download / On Demand Streaming S,David Essex,David Essex,,,01/08/2013 , 31/01/2015,,50.00%,5,0.0018,Essex David,00070172307,2018041,
1357,Hold Me Close,T0101759630,ARESA NAPSTER S.A.R.L Spain Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/10/2013 , 31/12/2015,,50.00%,106,0.0076,Essex David,00070172307,2018041,
1358,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Poland Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/10/2013 , 31/10/2013,,50.00%,1,0.0003,Essex David,00070172307,2018041,
1359,Hold Me Close,T0101759630,ARESA NAPSTER S.A.R.L France Limited Download / On Demand Streaming Servic,David Essex,David Essex,,,01/10/2013 , 31/12/2015,,50.00%,834,0.0117,Essex David,00070172307,2018041,
1360,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Spain Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/10/2013 , 31/05/2015,,50.00%,3,0.0023,Essex David,00070172307,2018041,
1361,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. France Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/11/2013 , 31/08/2015,,50.00%,7,0.0019,Essex David,00070172307,2018041,
1362,Hold Me Close,T0101759630,ARESA SIMFY AG Austria Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/11/2013 , 31/10/2014,,50.00%,2,-0.0003,Essex David,00070172307,2018041,
1363,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Ireland Limited Download / On Demand Streaming Servic,David Essex,David Essex,,,01/01/2014 , 31/12/2015,,50.00%,1939,0.0046,Essex David,00070172307,2018041,
1364,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Sweden Limited Download / On Demand Streaming Serv,David Essex,David Essex,,,01/01/2014 , 31/12/2015,,50.00%,4643,0.0023,Essex David,00070172307,2018041,
1365,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Norway Limited Download / On Demand Streaming Servi,David Essex,David Essex,,,01/01/2014 , 31/12/2015,,50.00%,720,0.0020,Essex David,00070172307,2018041,
1366,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Germany Limited Download / On Demand Streaming Ser,David Essex,David Essex,,,01/01/2014 , 31/12/2014,,50.00%,16217,0.0082,Essex David,00070172307,2018041,
1367,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED United Kingdom Limited Download / On Demand Stream,David Essex,David Essex,,,01/01/2014 , 31/12/2015,,50.00%,94738,0.1483,Essex David,00070172307,2018041,
1368,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Netherlands Limited Download / On Demand Streaming S,David Essex,David Essex,,,01/02/2014 , 31/12/2015,,50.00%,2672,0.0090,Essex David,00070172307,2018041,
1369,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Belgium Limited Download / On Demand Streaming Serv,David Essex,David Essex,,,01/03/2014 , 31/05/2015,,50.00%,97,0.0004,Essex David,00070172307,2018041,
1370,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Estonia Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/03/2014 , 31/10/2014,,50.00%,2,0.0011,Essex David,00070172307,2018041,
1371,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Switzerland Limited Download / On Demand Streaming Servi,David Essex,David Essex,,,01/04/2014 , 31/08/2014,,50.00%,10,0.0106,Essex David,00070172307,2018041,
1372,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Belgium Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/06/2014 , 30/11/2014,,50.00%,2,0.0012,Essex David,00070172307,2018041,
1373,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Norway Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/07/2014 , 30/11/2014,,50.00%,3,0.0026,Essex David,00070172307,2018041,
1374,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Ireland Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/07/2014 , 31/07/2014,,50.00%,4,0.0021,Essex David,00070172307,2018041,
1375,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Sweden Limited Download / On Demand Streaming Service,David Essex,David Essex,,,01/07/2014 , 31/07/2014,,50.00%,1,0.0008,Essex David,00070172307,2018041,
1376,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Netherlands Limited Download / On Demand Streaming Serv,David Essex,David Essex,,,01/08/2014 , 31/03/2015,,50.00%,2,0.0016,Essex David,00070172307,2018041,
1377,Hold Me Close,T0101759630,ARESA AMAZON EU SARL Germany Permanent Download Service,David Essex,David Essex,,,01/08/2014 , 31/10/2015,,50.00%,3,0.0017,Essex David,00070172307,2018041,
1378,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Denmark Pure Webcasting Service,David Essex,David Essex,,,01/09/2014 , 30/09/2014,,50.00%,1,0.0006,Essex David,00070172307,2018041,
1379,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Switzerland Limited Download / On Demand Streaming S,David Essex,David Essex,,,01/10/2014 , 31/05/2015,,50.00%,79,0.0007,Essex David,00070172307,2018041,
1380,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Italy Pure Webcasting Service,David Essex,David Essex,,,,,,50.00%,1,0.0005,Essex David,00070172307,2018041,
1381,Hold Me Close,T0101759630,ARESA NAPSTER S.A.R.L United Kingdom Limited Download / On Demand Streami,David Essex,David Essex,,,,,,50.00%,734,0.2673,Essex David,00070172307,2018041,
1382,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Austria Limited Download / On Demand Streaming Servic,David Essex,David Essex,,,,,,50.00%,2687,0.0034,Essex David,00070172307,2018041,
1383,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Denmark Limited Download / On Demand Streaming Ser,David Essex,David Essex,,,,,,50.00%,142,0.0006,Essex David,00070172307,2018041,
1384,Hold Me Close,T0101759630,ARESA AMAZON EU SARL Austria Permanent Download Service,David Essex,David Essex,,,,,,50.00%,2,0.0000,Essex David,00070172307,2018041,
1385,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Spain Limited Download / On Demand Streaming Service,David Essex,David Essex,,,,,,50.00%,412,0.0009,Essex David,00070172307,2018041,
1386,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Denmark Limited Download / On Demand Streaming Service,David Essex,David Essex,,,,,,50.00%,2,0.0010,Essex David,00070172307,2018041,
1387,Hold Me Close,T0101759630,ARESA NAPSTER S.A.R.L Netherlands Limited Download / On Demand Streaming S,David Essex,David Essex,,,,,,50.00%,22,0.0309,Essex David,00070172307,2018041,
1388,Hold Me Close,T0101759630,ARESA YOUTUBE Ireland Limited Download / On Demand Streaming Service,David Essex,David Essex,,,,,,50.00%,6734,0.0344,Essex David,00070172307,2018041,
1389,Hold Me Close,T0101759630,ARESA YOUTUBE United Kingdom Limited Download / On Demand Streaming Serv,David Essex,David Essex,,,,,,50.00%,171806,1.1596,Essex David,00070172307,2018041,
1390,Hold Me Close,T0101759630,ARESA SPOTIFY LIMITED Iceland Limited Download / On Demand Streaming Servi,David Essex,David Essex,,,,,,50.00%,20,0.0001,Essex David,00070172307,2018041,
1391,Hold Me Close,T0101759630,ARESA RDIO S.A.R.L. Italy Limited Download / On Demand Streaming Service,David Essex,David Essex,,,,,,50.00%,11,0.0080,Essex David,00070172307,2018041,
1392,Hold Me Close,T0101759630,ARESA NAPSTER S.A.R.L Germany Limited Download / On Demand Streaming Ser,David Essex,David Essex,,,,,,50.00%,16,0.0092,Essex David,00070172307,2018041,
1393,Hold Me Close,T0101759630,ARESA NAPSTER S.A.R.L Austria Limited Download / On Demand Streaming Servic,David Essex,David Essex,,,,,,50.00%,1,0.0010,Essex David,00070172307,2018041,
1394,Hold Me Close,T0101759630,ARESA YOUTUBE Germany Limited Download / On Demand Streaming Service,David Essex,David Essex,,,,,,50.00%,1017,0.0050,Essex David,00070172307,2018041,
1395,Hold Me Close,T0101759630,ARESA YOUTUBE Netherlands Limited Download / On Demand Streaming Service,David Essex,David Essex,,,,,,50.00%,342,0.0055,Essex David,00070172307,2018041,
1396,Hold Me Close,T0101759630,ARESA AMAZON EU SARL France Permanent Download Service,David Essex,David Essex,,,,,,50.00%,2,0.0000,Essex David,00070172307,2018041,
1397,Hold Me Close,T0101759630,ARESA YOUTUBE Denmark Limited Download / On Demand Streaming Service,David Essex,David Essex,,,,,,50.00%,317,0.0043,Essex David,00070172307,2018041,
1398,Hold Me Close,T0101759630,Alliance Amazon Prime Germany Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,26,0.0181,Essex David,00070172307,2018041,
1399,Hold Me Close,T0101759630,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,6937,4.0577,Essex David,00070172307,2018041,
1400,Hold Me Close,T0101759630,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,,,,,,,50.00%,262,0.0883,Essex David,00070172307,2018041,
1401,Hold Me Close,T0101759630,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,12037,7.9644,Essex David,00070172307,2018041,
1402,Hold Me Close,T0101759630,Alliance Apple Music Norway Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,7,0.0130,Essex David,00070172307,2018041,
1403,Hold Me Close,T0101759630,Alliance Apple Music Ireland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,148,0.1696,Essex David,00070172307,2018041,
1404,Hold Me Close,T0101759630,Alliance Deezer Luxembourg Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,2018041,
1405,Hold Me Close,T0101759630,Alliance Deezer Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,2018041,
1406,Hold Me Close,T0101759630,Alliance Deezer Slovakia Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,2018041,
1407,Hold Me Close,T0101759630,Alliance Deezer Netherlands Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,2018041,
1408,Hold Me Close,T0101759630,Alliance Deezer France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,5,0.0009,Essex David,00070172307,2018041,
1409,Hold Me Close,T0101759630,Alliance Deezer Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,15,0.0030,Essex David,00070172307,2018041,
1410,Hold Me Close,T0101759630,Alliance Deezer Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,4,0.0010,Essex David,00070172307,2018041,
1411,Hold Me Close,T0101759630,Alliance Google Czech Republic Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,4,0.0018,Essex David,00070172307,2018041,
1412,Hold Me Close,T0101759630,Alliance Google Ireland Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0089,Essex David,00070172307,2018041,
