,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
811,Gonna Make You A Star,T0101749170,Alliance Facebook  Inc Sweden Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,3393,0.4395,Essex David,00070172307,2020122,
812,Gonna Make You A Star,T0101749170,Alliance Facebook  Inc Italy Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,3,0.0004,Essex David,00070172307,2020122,
813,Gonna Make You A Star,T0101749170,Alliance Facebook  Inc Portugal Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,3,0.0004,Essex David,00070172307,2020122,
814,Gonna Make You A Star,T0101749170,Alliance Google United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,5,0.0390,Essex David,00070172307,2020122,
815,Gonna Make You A Star,T0101749170,Alliance Google Austria Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,5,0.0024,Essex David,00070172307,2020122,
816,Gonna Make You A Star,T0101749170,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,84,0.4336,Essex David,00070172307,2020122,
817,Gonna Make You A Star,T0101749170,Alliance Google Czech Republic Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0013,Essex David,00070172307,2020122,
818,Gonna Make You A Star,T0101749170,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3247,1.5519,Essex David,00070172307,2020122,
819,Gonna Make You A Star,T0101749170,Alliance Google Sweden Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,6,0.0028,Essex David,00070172307,2020122,
820,Gonna Make You A Star,T0101749170,Alliance Google Germany Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0168,Essex David,00070172307,2020122,
821,Gonna Make You A Star,T0101749170,Alliance Google Spain Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0068,Essex David,00070172307,2020122,
822,Gonna Make You A Star,T0101749170,Alliance Google Serbia Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0008,Essex David,00070172307,2020122,
823,Gonna Make You A Star,T0101749170,Alliance Google Finland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,2020122,
824,Gonna Make You A Star,T0101749170,Alliance Google Switzerland Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0050,Essex David,00070172307,2020122,
825,Gonna Make You A Star,T0101749170,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,29,0.0168,Essex David,00070172307,2020122,
826,Gonna Make You A Star,T0101749170,Alliance Google Netherlands Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,77,0.0578,Essex David,00070172307,2020122,
827,Gonna Make You A Star,T0101749170,Alliance Google Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,10,0.0089,Essex David,00070172307,2020122,
828,Gonna Make You A Star,T0101749170,Alliance Google Netherlands Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0077,Essex David,00070172307,2020122,
829,Gonna Make You A Star,T0101749170,Alliance Google Belgium Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0068,Essex David,00070172307,2020122,
830,Gonna Make You A Star,T0101749170,Alliance Google Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3,0.0016,Essex David,00070172307,2020122,
831,Gonna Make You A Star,T0101749170,Alliance Google Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,14,0.0114,Essex David,00070172307,2020122,
832,Gonna Make You A Star,T0101749170,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,20,0.0059,Essex David,00070172307,2020122,
833,Gonna Make You A Star,T0101749170,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,20,0.0107,Essex David,00070172307,2020122,
834,Gonna Make You A Star,T0101749170,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,155,0.0967,Essex David,00070172307,2020122,
835,Gonna Make You A Star,T0101749170,Alliance Google Belgium Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,51,0.0266,Essex David,00070172307,2020122,
836,Gonna Make You A Star,T0101749170,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,188,0.0775,Essex David,00070172307,2020122,
837,Gonna Make You A Star,T0101749170,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,,,,50.00%,29,0.0079,Essex David,00070172307,2020122,
838,Gonna Make You A Star,T0101749170,Alliance Google Ukraine Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,25,0.0060,Essex David,00070172307,2020122,
839,Gonna Make You A Star,T0101749170,Alliance Google Hungary Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3,0.0014,Essex David,00070172307,2020122,
840,Gonna Make You A Star,T0101749170,Alliance Google Croatia (Local Name: Hrvatska) Limited Download / On Demand Stre,David Essex,,,,,,,50.00%,3,0.0014,Essex David,00070172307,2020122,
841,Gonna Make You A Star,T0101749170,Alliance Google Slovenia Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0010,Essex David,00070172307,2020122,
842,Gonna Make You A Star,T0101749170,Alliance Google Romania Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0006,Essex David,00070172307,2020122,
843,Gonna Make You A Star,T0101749170,Alliance Google Malta Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,2020122,
844,Gonna Make You A Star,T0101749170,Alliance Google Poland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,7,0.0025,Essex David,00070172307,2020122,
845,Gonna Make You A Star,T0101749170,Alliance Google Greece Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0006,Essex David,00070172307,2020122,
846,Gonna Make You A Star,T0101749170,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1708,4.1624,Essex David,00070172307,2020122,
847,Gonna Make You A Star,T0101749170,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,124,0.9814,Essex David,00070172307,2020122,
848,Gonna Make You A Star,T0101749170,Alliance iTunes Belgium Permanent Download Service Single,David Essex,,,,,,,50.00%,2,0.0189,Essex David,00070172307,2020122,
849,Gonna Make You A Star,T0101749170,Alliance iTunes Denmark Permanent Download Service Album,David Essex,,,,,,,50.00%,10,0.0220,Essex David,00070172307,2020122,
850,Gonna Make You A Star,T0101749170,Alliance iTunes Turkey Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0015,Essex David,00070172307,2020122,
851,Gonna Make You A Star,T0101749170,Alliance iTunes Belgium Permanent Download Service Album,David Essex,,,,,,,50.00%,21,0.1489,Essex David,00070172307,2020122,
852,Gonna Make You A Star,T0101749170,Alliance iTunes Hungary Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0022,Essex David,00070172307,2020122,
853,Gonna Make You A Star,T0101749170,Alliance iTunes Cyprus Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0044,Essex David,00070172307,2020122,
854,Gonna Make You A Star,T0101749170,Alliance iTunes Poland Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0116,Essex David,00070172307,2020122,
855,Gonna Make You A Star,T0101749170,Alliance iTunes Denmark Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0125,Essex David,00070172307,2020122,
856,Gonna Make You A Star,T0101749170,Alliance iTunes France Permanent Download Service Album,David Essex,,,,,,,50.00%,5,0.0090,Essex David,00070172307,2020122,
857,Gonna Make You A Star,T0101749170,Alliance iTunes Germany Permanent Download Service Album,David Essex,,,,,,,50.00%,61,0.3979,Essex David,00070172307,2020122,
858,Gonna Make You A Star,T0101749170,Alliance iTunes Switzerland Permanent Download Service Album,David Essex,,,,,,,50.00%,27,0.1507,Essex David,00070172307,2020122,
859,Gonna Make You A Star,T0101749170,Alliance iTunes Netherlands Permanent Download Service Album,David Essex,,,,,,,50.00%,8,0.0398,Essex David,00070172307,2020122,
860,Gonna Make You A Star,T0101749170,Alliance iTunes Netherlands Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0072,Essex David,00070172307,2020122,
861,Gonna Make You A Star,T0101749170,Alliance iTunes Spain Permanent Download Service Album,David Essex,,,,,,,50.00%,10,0.0589,Essex David,00070172307,2020122,
862,Gonna Make You A Star,T0101749170,Alliance iTunes Romania Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0015,Essex David,00070172307,2020122,
863,Gonna Make You A Star,T0101749170,Alliance iTunes Austria Permanent Download Service Album,David Essex,,,,,,,50.00%,6,0.0360,Essex David,00070172307,2020122,
864,Gonna Make You A Star,T0101749170,Alliance iTunes Sweden Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0159,Essex David,00070172307,2020122,
865,Gonna Make You A Star,T0101749170,Alliance iTunes Ireland Permanent Download Service Album,David Essex,,,,,,,50.00%,65,0.2151,Essex David,00070172307,2020122,
866,Gonna Make You A Star,T0101749170,Alliance iTunes Germany Permanent Download Service Single,David Essex,,,,,,,50.00%,3,0.0342,Essex David,00070172307,2020122,
867,Gonna Make You A Star,T0101749170,Alliance iTunes Luxembourg Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0052,Essex David,00070172307,2020122,
868,Gonna Make You A Star,T0101749170,Alliance iTunes Norway Permanent Download Service Album,David Essex,,,,,,,50.00%,5,0.0318,Essex David,00070172307,2020122,
869,Gonna Make You A Star,T0101749170,Alliance iTunes Czech Republic Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0028,Essex David,00070172307,2020122,
870,Gonna Make You A Star,T0101749170,Alliance iTunes Greece Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0045,Essex David,00070172307,2020122,
871,Gonna Make You A Star,T0101749170,Alliance iTunes Finland Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0107,Essex David,00070172307,2020122,
872,Gonna Make You A Star,T0101749170,Alliance iTunes Portugal Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0044,Essex David,00070172307,2020122,
873,Gonna Make You A Star,T0101749170,Alliance iTunes France Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0035,Essex David,00070172307,2020122,
874,Gonna Make You A Star,T0101749170,Alliance iTunes Cloud Services United Kingdom Limited Download / On Demand Stre,David Essex,,,,,,,50.00%,4,0.1012,Essex David,00070172307,2020122,
875,Gonna Make You A Star,T0101749170,Alliance iTunes Cloud Services United Kingdom Limited Download / On Demand Stre,David Essex,,,,,,,50.00%,46,1.1630,Essex David,00070172307,2020122,
876,Gonna Make You A Star,T0101749170,Alliance Napster Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,2020122,
877,Gonna Make You A Star,T0101749170,Alliance Napster Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,2020122,
878,Gonna Make You A Star,T0101749170,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,397,0.1195,Essex David,00070172307,2020122,
879,Gonna Make You A Star,T0101749170,Alliance Napster Luxembourg Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,2,0.0002,Essex David,00070172307,2020122,
880,Gonna Make You A Star,T0101749170,Alliance Napster Switzerland Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,3,0.0013,Essex David,00070172307,2020122,
881,Gonna Make You A Star,T0101749170,Alliance Napster Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3,0.0016,Essex David,00070172307,2020122,
882,Gonna Make You A Star,T0101749170,Alliance Napster France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,174,0.0152,Essex David,00070172307,2020122,
883,Gonna Make You A Star,T0101749170,Alliance Napster Netherlands Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,6,0.0008,Essex David,00070172307,2020122,
884,Gonna Make You A Star,T0101749170,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,499,0.2541,Essex David,00070172307,2020122,
885,Gonna Make You A Star,T0101749170,Alliance Recisio Spain Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0258,Essex David,00070172307,2020122,
886,Gonna Make You A Star,T0101749170,Alliance Recisio United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,11,0.1011,Essex David,00070172307,2020122,
887,Gonna Make You A Star,T0101749170,Alliance Recisio Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0042,Essex David,00070172307,2020122,
888,Gonna Make You A Star,T0101749170,Alliance Recisio United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,6,0.0226,Essex David,00070172307,2020122,
889,Gonna Make You A Star,T0101749170,Alliance Rhapsody Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,3,0.0024,Essex David,00070172307,2020122,
890,Gonna Make You A Star,T0101749170,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,105,0.0609,Essex David,00070172307,2020122,
891,Gonna Make You A Star,T0101749170,Alliance SoundCloud Ltd United Kingdom Tethered Download Service Single,David Essex,,,,,,,50.00%,2,0.0038,Essex David,00070172307,2020122,
892,Gonna Make You A Star,T0101749170,Alliance SoundCloud Ltd United Kingdom Limited Download / On Demand Streaming,David Essex,,,,,,,50.00%,3,0.0049,Essex David,00070172307,2020122,
893,Gonna Make You A Star,T0101749170,Alliance Spotify Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3388,1.1294,Essex David,00070172307,2020122,
894,Gonna Make You A Star,T0101749170,Alliance Spotify Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1565,0.2738,Essex David,00070172307,2020122,
895,Gonna Make You A Star,T0101749170,Alliance Spotify Belgium Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1717,0.4154,Essex David,00070172307,2020122,
896,Gonna Make You A Star,T0101749170,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,66465,16.8143,Essex David,00070172307,2020122,
897,Gonna Make You A Star,T0101749170,Alliance Spotify Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2322,0.5639,Essex David,00070172307,2020122,
898,Gonna Make You A Star,T0101749170,Alliance Spotify Netherlands Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,9498,3.1178,Essex David,00070172307,2020122,
899,Gonna Make You A Star,T0101749170,Alliance Spotify Saudi Arabia Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,23,0.0050,Essex David,00070172307,2020122,
900,Gonna Make You A Star,T0101749170,Alliance Spotify United Arab Emirates Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,34,0.0055,Essex David,00070172307,2020122,
901,Gonna Make You A Star,T0101749170,Alliance Spotify Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1127,0.4088,Essex David,00070172307,2020122,
902,Gonna Make You A Star,T0101749170,Alliance Spotify Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,208,0.0902,Essex David,00070172307,2020122,
903,Gonna Make You A Star,T0101749170,Alliance Spotify Turkey Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,68,0.0053,Essex David,00070172307,2020122,
904,Gonna Make You A Star,T0101749170,Alliance Spotify Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,609,0.2837,Essex David,00070172307,2020122,
905,Gonna Make You A Star,T0101749170,Alliance Spotify Sweden Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3132,1.0466,Essex David,00070172307,2020122,
906,Gonna Make You A Star,T0101749170,Alliance Spotify Finland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,244,0.1039,Essex David,00070172307,2020122,
907,Gonna Make You A Star,T0101749170,Alliance Spotify Egypt Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,11,0.0016,Essex David,00070172307,2020122,
908,Gonna Make You A Star,T0101749170,Alliance Spotify France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,228,0.0292,Essex David,00070172307,2020122,
909,Gonna Make You A Star,T0101749170,Alliance Spotify Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,65,0.0287,Essex David,00070172307,2020122,
910,Gonna Make You A Star,T0101749170,Alliance Spotify Iceland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,27,0.0147,Essex David,00070172307,2020122,
911,Gonna Make You A Star,T0101749170,Alliance Vevo United Kingdom Limited Download / On Demand Streaming Service Vi,David Essex,,,,,,,50.00%,16,0.0082,Essex David,00070172307,2020122,
912,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,19,0.1511,Essex David,00070172307,2020122,
913,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. France Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,24,0.0149,Essex David,00070172307,2020122,
914,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Switzerland Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0104,Essex David,00070172307,2020122,
915,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Netherlands Limited Download / On Demand Streaming Servic,David Essex,,,,,,,50.00%,6,0.0176,Essex David,00070172307,2020122,
916,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Belgium Limited Download / On Demand Streaming Service Si,David Essex,,,,,,,50.00%,2,0.0048,Essex David,00070172307,2020122,
917,Gonna Make You A Star,T0101749170,Alliance YouTube Netherlands Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,10091,1.2128,Essex David,00070172307,2020122,
918,Gonna Make You A Star,T0101749170,Alliance YouTube Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,6821,0.3061,Essex David,00070172307,2020122,
919,Gonna Make You A Star,T0101749170,Alliance YouTube Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2765,0.1514,Essex David,00070172307,2020122,
920,Gonna Make You A Star,T0101749170,Alliance YouTube Denmark Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,3977,0.1684,Essex David,00070172307,2020122,
921,Gonna Make You A Star,T0101749170,Alliance YouTube United Kingdom Limited Download / On Demand Streaming Servic,David Essex,,,,,,,50.00%,144510,5.8726,Essex David,00070172307,2020122,
922,Gonna Make You A Star,T0101749170,Alliance YouTube Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,5519,0.1649,Essex David,00070172307,2020122,
923,Gonna Make You A Star,T0101749170,Alliance YouTube France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,8132,0.1850,Essex David,00070172307,2020122,
924,Gonna Make You A Star,T0101749170,Alliance YouTube Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3438,0.1214,Essex David,00070172307,2020122,
925,Gonna Make You A Star,T0101749170,Alliance YouTube Finland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1604,0.0612,Essex David,00070172307,2020122,
926,Gonna Make You A Star,T0101749170,Alliance YouTube Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,13532,0.5722,Essex David,00070172307,2020122,
927,Gonna Make You A Star,T0101749170,Alliance YouTube Sweden Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,6783,0.4466,Essex David,00070172307,2020122,
928,Gonna Make You A Star,T0101749170,Alliance YouTube Austria Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1458,0.0458,Essex David,00070172307,2020122,
929,Gonna Make You A Star,T0101749170,Alliance YouTube Switzerland Limited Download / On Demand Streaming Service Si,David Essex,,,,01/10/2017 , 31/12/2017,,50.00%,543,0.0192,Essex David,00070172307,2020122,
930,Gonna Make You A Star,T0101749170,Alliance YouTube Poland Limited Download / On Demand Streaming Service Single,David Essex,,,,01/10/2017 , 31/12/2017,,50.00%,2154,0.0390,Essex David,00070172307,2020122,
931,Gonna Make You A Star,T0101749170,Alliance YouTube Netherlands Limited Download / On Demand Streaming Service V,David Essex,,,,01/01/2020 , 31/03/2020,,50.00%,197,0.0084,Essex David,00070172307,2020122,
932,Gonna Make You A Star,T0101749170,Alliance YouTube France Limited Download / On Demand Streaming Service Video,David Essex,,,,01/01/2020 , 31/03/2020,,50.00%,541,0.0154,Essex David,00070172307,2020122,
933,Gonna Make You A Star,T0101749170,Alliance YouTube United Kingdom Limited Download / On Demand Streaming Servic,David Essex,,,,01/01/2020 , 30/06/2020,,50.00%,30378,0.6155,Essex David,00070172307,2020122,
934,Gonna Make You A Star,T0101749170,Alliance YouTube Germany Limited Download / On Demand Streaming Service Vide,David Essex,,,,01/01/2020 , 30/06/2020,,50.00%,718,0.0279,Essex David,00070172307,2020122,
935,Gonna Make You A Star,T0101749170,Alliance iTunes Ireland Permanent Download Service Single,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2014 , 30/09/2015,,50.00%,2,0.0034,Essex David,00070172307,2020122,
936,Gonna Make You A Star,T0101749170,Alliance iTunes United Kingdom Permanent Download Service Single,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2014 , 30/09/2015,,50.00%,2,0.1658,Essex David,00070172307,2020122,
937,Gonna Make You A Star,T0101749170,Alliance Online Residuals PDS Ireland Permanent Download Service Single,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2014 , 30/09/2015,,50.00%,2,0.0046,Essex David,00070172307,2020122,
938,Gonna Make You A Star,T0101749170,Alliance Online Residuals PDS United Kingdom Permanent Download Service Single,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2014 , 30/09/2015,,50.00%,2,0.2061,Essex David,00070172307,2020122,
939,Gonna Make You A Star,T0101749170,Alliance Spotify Ireland On Demand Subs Dual,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2014 , 31/12/2015,,50.00%,1883,0.0002,Essex David,00070172307,2020122,
940,Gonna Make You A Star,T0101749170,Alliance Spotify United Kingdom On Demand Subs Dual,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,31/12/2014 , 31/12/2015,,50.00%,101808,0.0100,Essex David,00070172307,2020122,
941,Gonna Search And Find You,T0101396126,Alliance 2016 Download Residuals United Kingdom Permanent Download Service Si,David Essex,,,,01/01/2016 , 31/12/2016,,50.00%,2,0.0019,Essex David,00070172307,2020122,
942,Gonna Search And Find You,T0101396126,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/10/2018 , 31/12/2018,,50.00%,4,0.0027,Essex David,00070172307,2020122,
943,Gonna Search And Find You,T0101396126,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/04/2019 , 31/05/2019,,50.00%,2,0.0011,Essex David,00070172307,2020122,
944,Gonna Search And Find You,T0101396126,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,29/03/2020 , 02/05/2020,,50.00%,1,0.0059,Essex David,00070172307,2020122,
945,Good Ol' Rock And Roll,T0104622027,Alliance 2016 Download Residuals United Kingdom Permanent Download Service Si,David Essex,,,,01/01/2016 , 31/12/2016,,50.00%,3,0.0027,Essex David,00070172307,2020122,
946,Good Ol' Rock And Roll,T0104622027,Alliance 2016 Download Residuals United Kingdom Permanent Download Service Al,David Essex,,,,01/01/2016 , 31/12/2016,,50.00%,268,0.2449,Essex David,00070172307,2020122,
947,Good Ol' Rock And Roll,T0104622027,Alliance 7 Digital Media United Kingdom Permanent Download Service Single,David Essex,,,,01/01/2018 , 31/03/2018,,50.00%,1,0.0076,Essex David,00070172307,2020122,
948,Good Ol' Rock And Roll,T0104622027,Alliance 7 Digital Media United Kingdom Permanent Download Service Album,David Essex,,,,01/01/2019 , 31/03/2019,,50.00%,1,0.0057,Essex David,00070172307,2020122,
949,Good Ol' Rock And Roll,T0104622027,Alliance Amazon Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/10/2018 , 31/10/2018,,50.00%,1,0.0004,Essex David,00070172307,2020122,
950,Good Ol' Rock And Roll,T0104622027,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/10/2018 , 31/12/2018,,50.00%,332,0.1943,Essex David,00070172307,2020122,
951,Good Ol' Rock And Roll,T0104622027,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,27/12/2019 , 26/03/2020,,50.00%,206,0.1583,Essex David,00070172307,2020122,
952,Good Ol' Rock And Roll,T0104622027,Alliance Deezer United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/01/2018 , 31/12/2019,,50.00%,142,0.0680,Essex David,00070172307,2020122,
953,Good Ol' Rock And Roll,T0104622027,Alliance Deezer France Limited Download / On Demand Streaming Service Single,David Essex,,,,01/01/2018 , 31/12/2019,,50.00%,181,0.0262,Essex David,00070172307,2020122,
954,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,01/03/2018 , 31/03/2018,,50.00%,1,0.0004,Essex David,00070172307,2020122,
955,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Hungary Limited Download / On Demand Streaming Service Single,David Essex,,,,01/03/2018 , 30/04/2018,,50.00%,2,0.0009,Essex David,00070172307,2020122,
956,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Belgium Limited Download / On Demand Streaming Service Single,David Essex,,,,01/03/2018 , 31/03/2019,,50.00%,9,0.0042,Essex David,00070172307,2020122,
957,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Finland Limited Download / On Demand Streaming Service Single,David Essex,,,,01/06/2018 , 30/06/2018,,50.00%,1,0.0005,Essex David,00070172307,2020122,
958,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/06/2018 , 30/09/2019,,50.00%,4,0.0018,Essex David,00070172307,2020122,
959,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Malta Limited Download / On Demand Streaming Service Single,David Essex,,,,01/09/2018 , 30/09/2018,,50.00%,1,0.0004,Essex David,00070172307,2020122,
960,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,01/11/2018 , 31/12/2019,,50.00%,3,0.0013,Essex David,00070172307,2020122,
961,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Sweden Limited Download / On Demand Streaming Service Single,David Essex,,,,01/01/2019 , 31/03/2019,,50.00%,1,0.0005,Essex David,00070172307,2020122,
962,Good Ol' Rock And Roll,T0104622027,Alliance Deezer Netherlands Limited Download / On Demand Streaming Service Sing,David Essex,,,,01/04/2019 , 30/06/2019,,50.00%,1,0.0004,Essex David,00070172307,2020122,
963,Good Ol' Rock And Roll,T0104622027,Alliance Facebook  Inc United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/01/2020 , 30/06/2020,,50.00%,363,0.0261,Essex David,00070172307,2020122,
