,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
273,Every Day,T9108594327,Alliance Aspiro AB Spain Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2016 , 31/12/2016,,65.00%,3,0.0406,Essex David,00070172307,2020041,
274,Every Day,T9108594327,Alliance Aspiro AB Sweden Limited Download / On Demand Streaming Service Singl,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2016 , 31/12/2016,,65.00%,1,0.0211,Essex David,00070172307,2020041,
275,Every Day,T9108594327,Alliance Aspiro AB Germany Limited Download / On Demand Streaming Service Sing,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2016 , 31/12/2016,,65.00%,6,0.0676,Essex David,00070172307,2020041,
276,Every Day,T9108594327,Alliance Aspiro AB Denmark Limited Download / On Demand Streaming Service Sing,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2016 , 31/12/2016,,65.00%,2,0.0165,Essex David,00070172307,2020041,
277,Every Day,T9108594327,Alliance Aspiro AB Poland Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2016 , 31/12/2016,,65.00%,6,0.0197,Essex David,00070172307,2020041,
278,Every Day,T9108594327,Alliance Aspiro AB United Kingdom Limited Download / On Demand Streaming Servi,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2016 , 31/12/2016,,65.00%,1,0.0105,Essex David,00070172307,2020041,
279,Every Day,T9108594327,Alliance Deezer Hungary Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2016 , 31/12/2016,,65.00%,5,0.0034,Essex David,00070172307,2020041,
280,Every Day,T9108594327,Alliance Deezer Croatia (Local Name: Hrvatska) Limited Download / On Demand Stre,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2016 , 31/12/2016,,65.00%,2,0.0023,Essex David,00070172307,2020041,
281,Every Day,T9108594327,Alliance Deezer Latvia Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2016 , 31/12/2016,,65.00%,1,0.0017,Essex David,00070172307,2020041,
282,Every Day,T9108594327,Alliance Deezer Serbia Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2016 , 31/12/2016,,65.00%,1,0.0012,Essex David,00070172307,2020041,
283,Every Day,T9108594327,Alliance Google Serbia Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2019 , 31/07/2019,,65.00%,1,0.0003,Essex David,00070172307,2020041,
284,Every Day,T9108594327,Alliance Google Bosnia and Herzegovina Limited Download / On Demand Streaming,Adrian Nicholas Matthew Thaws,David Essex,,,01/07/2019 , 31/07/2019,,65.00%,1,0.0004,Essex David,00070172307,2020041,
285,Every Day,T9108594327,Alliance Google Belarus Limited Download / On Demand Streaming Service Single,Adrian Nicholas Matthew Thaws,David Essex,,,01/08/2019 , 30/09/2019,,65.00%,2,0.0006,Essex David,00070172307,2020041,
286,Every Day,T9108594327,Alliance Xandrie S.A. Germany Limited Download / On Demand Streaming Service S,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2017 , 31/12/2018,,65.00%,7,0.0237,Essex David,00070172307,2020041,
287,Every Day,T9108594327,Alliance Xandrie S.A. Ireland Limited Download / On Demand Streaming Service Sin,Adrian Nicholas Matthew Thaws,David Essex,,,01/12/2017 , 31/12/2017,,65.00%,2,0.0067,Essex David,00070172307,2020041,
288,Every Day,T9108594327,Alliance Xandrie S.A. Ireland Permanent Download Service Album,Adrian Nicholas Matthew Thaws,David Essex,,,01/12/2017 , 31/12/2017,,65.00%,1,0.0036,Essex David,00070172307,2020041,
289,Every Day,T9108594327,Alliance Xandrie S.A. United Kingdom Limited Download / On Demand Streaming Se,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2018 , 31/10/2018,,65.00%,2,0.0090,Essex David,00070172307,2020041,
290,Every Day,T9108594327,Alliance Xandrie S.A. United Kingdom Permanent Download Service Album,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2018 , 31/10/2018,,65.00%,1,0.0112,Essex David,00070172307,2020041,
291,Every Day,T9108594327,Alliance Xandrie S.A. Germany Permanent Download Service Album,Adrian Nicholas Matthew Thaws,David Essex,,,01/10/2018 , 31/10/2018,,65.00%,1,0.0197,Essex David,00070172307,2020041,
292,Every Day,T9108594327,Belgian (SABAM) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/01/2018 , 31/12/2018,GROOVE,65.00%,,0.0100,Essex David,00070172307,2020041,
293,Every Day,T9108594327,Canadian (SOCAN) General & Broadcasting,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/01/2019 , 31/03/2019,SPOTIFY,65.00%,,0.0400,Essex David,00070172307,2020041,
294,Every Day,T9108594327,Canadian (SOCAN) General & Broadcasting,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/01/2019 , 31/03/2019,APPLE MUSIC BEATS,65.00%,,0.0600,Essex David,00070172307,2020041,
295,Every Day,T9108594327,German (GEMA) General & Broadcasting,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/01/2018 , 31/12/2018,,65.00%,,0.0800,Essex David,00070172307,2020041,
296,Every Day,T9108594327,German (GEMA) Private Copying,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/01/2017 , 31/12/2017,,65.00%,,0.1100,Essex David,00070172307,2020041,
297,Every Day,T9108594327,Italian (SIAE) General & Broadcasting,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/01/2015 , 30/06/2015,SPORT 24 NEWS,65.00%,,1.3600,Essex David,00070172307,2020041,
298,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,RADIONOMY,65.00%,,0.0100,Essex David,00070172307,2020041,
299,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,PANDORA PLUS,65.00%,,0.0400,Essex David,00070172307,2020041,
300,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,SPOTIFY,65.00%,,0.1400,Essex David,00070172307,2020041,
301,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,PANDORA PREMIUM,65.00%,,0.0400,Essex David,00070172307,2020041,
302,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,AMAZON MUSIC UNLIMITED,65.00%,,0.0200,Essex David,00070172307,2020041,
303,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,TIDAL,65.00%,,0.0100,Essex David,00070172307,2020041,
304,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,GOOGLE PLAY MUSIC,65.00%,,0.0100,Essex David,00070172307,2020041,
305,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,PANDORA,65.00%,,0.0600,Essex David,00070172307,2020041,
306,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,YOUTUBE - AUDIO PERFORMANCES,65.00%,,0.0100,Essex David,00070172307,2020041,
307,Every Day,T9108594327,USA (ASCAP) Online,Essex David,Thaws Adrian Nicholas Matthew,Domino Publishing Company Limi,Unknown Publisher,01/04/2019 , 30/06/2019,APPLE SUBSCRIPTION,65.00%,,0.3100,Essex David,00070172307,2020041,
308,Everybody,T0110969497,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/01/2015 , 31/01/2015,,50.00%,1,0.0191,Essex David,00070172307,2020041,
309,Everybody,T0110969497,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/04/2019 , 30/06/2019,SPOTIFY,50.00%,,0.0100,Essex David,00070172307,2020041,
310,Falling Angels Riding,T0103054438,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,29/03/2019 , 26/09/2019,,50.00%,205,0.1517,Essex David,00070172307,2020041,
311,Falling Angels Riding,T0103054438,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/01/2015 , 31/01/2015,,50.00%,1,0.0191,Essex David,00070172307,2020041,
312,Falling Angels Riding,T0103054438,Alliance Qello LLC United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,01/07/2012 , 31/12/2017,,50.00%,4,0.0012,Essex David,00070172307,2020041,
313,Falling Angels Riding,T0103054438,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/09/2019 , 30/09/2019,,50.00%,82,0.0279,Essex David,00070172307,2020041,
314,Falling Angels Riding,T0103054438,Jukeboxes Soundnet,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/12/2019 , 31/12/2019,,50.00%,1885,13.7000,Essex David,00070172307,2020041,
315,Falling Angels Riding,T0103054438,Australasian (APRA) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/07/2018 , 30/06/2019,ONLINE AU-FREEGAL DOWNLOADS [P,50.00%,,0.0300,Essex David,00070172307,2020041,
316,Falling Angels Riding,T0103054438,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/04/2019 , 30/06/2019,SONGPOP,50.00%,,0.0100,Essex David,00070172307,2020041,
317,Father And Son,T9000220279,Alliance Qello LLC United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,01/07/2012 , 30/09/2015,,50.00%,2,0.0006,Essex David,00070172307,2020041,
318,Forever,T0100340188,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/01/2015 , 31/03/2015,,50.00%,2,0.0384,Essex David,00070172307,2020041,
319,Friends,T0113021058,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/05/2018 , 31/05/2018,,50.00%,3,0.0001,Essex David,00070172307,2020041,
320,Friends,T0113021058,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/01/2015 , 31/01/2015,,50.00%,1,0.0192,Essex David,00070172307,2020041,
321,Friends,T0113021058,Alliance Qello LLC United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,01/07/2012 , 30/09/2015,,50.00%,3,0.0009,Essex David,00070172307,2020041,
322,Friends,T0113021058,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/09/2019 , 30/09/2019,,50.00%,26,0.0090,Essex David,00070172307,2020041,
323,Friends,T0113021058,Australasian (APRA) Online,Essex David,Joseph Webster Ltd,BMG Rights Management (UK) Lim,,01/07/2018 , 30/06/2019,ONLINE AU-FREEGAL DOWNLOADS [P,50.00%,,0.0300,Essex David,00070172307,2020041,
324,Friends,T0113021058,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,BMG Rights Management (UK) Lim,,01/04/2019 , 30/06/2019,AMAZON MUSIC UNLIMITED,50.00%,,0.1100,Essex David,00070172307,2020041,
325,Friends,T0113021058,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,BMG Rights Management (UK) Lim,,01/04/2019 , 30/06/2019,SPOTIFY,50.00%,,0.0200,Essex David,00070172307,2020041,
326,Friends,T0113021058,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,BMG Rights Management (UK) Lim,,01/04/2019 , 30/06/2019,PANDORA,50.00%,,0.0200,Essex David,00070172307,2020041,
327,Friends,T0113021058,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,BMG Rights Management (UK) Lim,,01/04/2019 , 30/06/2019,APPLE SUBSCRIPTION,50.00%,,0.0500,Essex David,00070172307,2020041,
328,Funfair,T0100609924,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,29/03/2019 , 26/09/2019,,50.00%,57,0.0422,Essex David,00070172307,2020041,
329,Funfair,T0100609924,Alliance Juke Entertainment Germany Limited Download / On Demand Streaming Se,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,1,0.0004,Essex David,00070172307,2020041,
330,Funfair,T0100609924,Alliance Qello LLC United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,01/09/2014 , 30/09/2015,,50.00%,1,0.0003,Essex David,00070172307,2020041,
331,Funfair,T0100609924,Alliance Xandrie S.A. United Kingdom Permanent Download Service Album,David Essex,,,,01/05/2018 , 31/05/2018,,50.00%,1,0.0095,Essex David,00070172307,2020041,
332,Gonna Make You A Star,T0101749170,Alliance Amazon Austria Limited Download / On Demand Streaming Service Single,David Essex,,,,01/04/2018 , 30/04/2018,,50.00%,6,0.0001,Essex David,00070172307,2020041,
333,Gonna Make You A Star,T0101749170,Alliance Amazon Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,904,0.0012,Essex David,00070172307,2020041,
334,Gonna Make You A Star,T0101749170,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,6129,0.0060,Essex David,00070172307,2020041,
335,Gonna Make You A Star,T0101749170,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,29/03/2019 , 26/09/2019,,50.00%,16144,11.2780,Essex David,00070172307,2020041,
336,Gonna Make You A Star,T0101749170,Alliance Apple Music Netherlands Limited Download / On Demand Streaming Service,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,434,0.3769,Essex David,00070172307,2020041,
337,Gonna Make You A Star,T0101749170,Alliance Apple Music Finland Limited Download / On Demand Streaming Service Sin,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,37,0.0357,Essex David,00070172307,2020041,
338,Gonna Make You A Star,T0101749170,Alliance Apple Music Luxembourg Limited Download / On Demand Streaming Servic,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,10,0.0038,Essex David,00070172307,2020041,
339,Gonna Make You A Star,T0101749170,Alliance Apple Music Czech Republic Limited Download / On Demand Streaming Ser,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,110,0.0418,Essex David,00070172307,2020041,
340,Gonna Make You A Star,T0101749170,Alliance Apple Music Turkey Limited Download / On Demand Streaming Service Sing,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,32,0.0048,Essex David,00070172307,2020041,
341,Gonna Make You A Star,T0101749170,Alliance Apple Music Malta Limited Download / On Demand Streaming Service Singl,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,3,0.0005,Essex David,00070172307,2020041,
342,Gonna Make You A Star,T0101749170,Alliance Apple Music Hungary Limited Download / On Demand Streaming Service Si,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,53,0.0189,Essex David,00070172307,2020041,
343,Gonna Make You A Star,T0101749170,Alliance Apple Music Austria Limited Download / On Demand Streaming Service Sing,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,111,0.0664,Essex David,00070172307,2020041,
344,Gonna Make You A Star,T0101749170,Alliance Apple Music Poland Limited Download / On Demand Streaming Service Sing,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,41,0.0129,Essex David,00070172307,2020041,
345,Gonna Make You A Star,T0101749170,Alliance Apple Music Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,12,0.0064,Essex David,00070172307,2020041,
346,Gonna Make You A Star,T0101749170,Alliance Apple Music Slovakia Limited Download / On Demand Streaming Service Si,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,14,0.0052,Essex David,00070172307,2020041,
347,Gonna Make You A Star,T0101749170,Alliance Apple Music Germany Limited Download / On Demand Streaming Service S,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,1073,0.5319,Essex David,00070172307,2020041,
348,Gonna Make You A Star,T0101749170,Alliance Apple Music France Limited Download / On Demand Streaming Service Sing,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,140,0.0252,Essex David,00070172307,2020041,
349,Gonna Make You A Star,T0101749170,Alliance Apple Music Portugal Limited Download / On Demand Streaming Service Sin,David Essex,,,,28/06/2019 , 26/09/2019,,50.00%,5,0.0049,Essex David,00070172307,2020041,
350,Gonna Make You A Star,T0101749170,Alliance Apple Music Sweden Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,122,0.1133,Essex David,00070172307,2020041,
351,Gonna Make You A Star,T0101749170,Alliance Apple Music Greece Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,2020041,
352,Gonna Make You A Star,T0101749170,Alliance Apple Music Cyprus Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,3,0.0009,Essex David,00070172307,2020041,
353,Gonna Make You A Star,T0101749170,Alliance Apple Music Ireland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,275,0.2757,Essex David,00070172307,2020041,
354,Gonna Make You A Star,T0101749170,Alliance Apple Music Spain Limited Download / On Demand Streaming Service Singl,David Essex,,,,,,,50.00%,219,0.1696,Essex David,00070172307,2020041,
355,Gonna Make You A Star,T0101749170,Alliance Apple Music Norway Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,100,0.1371,Essex David,00070172307,2020041,
356,Gonna Make You A Star,T0101749170,Alliance Apple Music Belgium Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,166,0.1072,Essex David,00070172307,2020041,
357,Gonna Make You A Star,T0101749170,Alliance Apple Music Denmark Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,155,0.2077,Essex David,00070172307,2020041,
358,Gonna Make You A Star,T0101749170,Alliance iTunes Ireland Permanent Download Service Album,David Essex,,,,,,,50.00%,31,0.0933,Essex David,00070172307,2020041,
359,Gonna Make You A Star,T0101749170,Alliance iTunes Ireland Permanent Download Service Single,David Essex,,,,,,,50.00%,4,0.0324,Essex David,00070172307,2020041,
360,Gonna Make You A Star,T0101749170,Alliance iTunes Austria Permanent Download Service Album,David Essex,,,,,,,50.00%,8,0.0450,Essex David,00070172307,2020041,
361,Gonna Make You A Star,T0101749170,Alliance iTunes Sweden Permanent Download Service Album,David Essex,,,,,,,50.00%,4,0.0252,Essex David,00070172307,2020041,
362,Gonna Make You A Star,T0101749170,Alliance iTunes Denmark Permanent Download Service Single,David Essex,,,,,,,50.00%,2,0.0238,Essex David,00070172307,2020041,
363,Gonna Make You A Star,T0101749170,Alliance iTunes Sweden Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0086,Essex David,00070172307,2020041,
364,Gonna Make You A Star,T0101749170,Alliance iTunes Norway Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0100,Essex David,00070172307,2020041,
365,Gonna Make You A Star,T0101749170,Alliance iTunes Luxembourg Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0051,Essex David,00070172307,2020041,
366,Gonna Make You A Star,T0101749170,Alliance iTunes Denmark Permanent Download Service Album,David Essex,,,,,,,50.00%,10,0.0270,Essex David,00070172307,2020041,
367,Gonna Make You A Star,T0101749170,Alliance iTunes Belgium Permanent Download Service Album,David Essex,,,,,,,50.00%,16,0.0898,Essex David,00070172307,2020041,
368,Gonna Make You A Star,T0101749170,Alliance iTunes France Permanent Download Service Album,David Essex,,,,,,,50.00%,7,0.0151,Essex David,00070172307,2020041,
369,Gonna Make You A Star,T0101749170,Alliance iTunes Netherlands Permanent Download Service Album,David Essex,,,,,,,50.00%,11,0.0464,Essex David,00070172307,2020041,
370,Gonna Make You A Star,T0101749170,Alliance iTunes Germany Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0114,Essex David,00070172307,2020041,
371,Gonna Make You A Star,T0101749170,Alliance iTunes Germany Permanent Download Service Album,David Essex,,,,,,,50.00%,37,0.2321,Essex David,00070172307,2020041,
372,Gonna Make You A Star,T0101749170,Alliance iTunes Czech Republic Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0084,Essex David,00070172307,2020041,
373,Gonna Make You A Star,T0101749170,Alliance iTunes Turkey Permanent Download Service Album,David Essex,,,,,,,50.00%,5,0.0030,Essex David,00070172307,2020041,
374,Gonna Make You A Star,T0101749170,Alliance iTunes Greece Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0083,Essex David,00070172307,2020041,
375,Gonna Make You A Star,T0101749170,Alliance iTunes Netherlands Permanent Download Service Single,David Essex,,,,,,,50.00%,2,0.0136,Essex David,00070172307,2020041,
376,Gonna Make You A Star,T0101749170,Alliance iTunes Spain Permanent Download Service Album,David Essex,,,,,,,50.00%,5,0.0337,Essex David,00070172307,2020041,
377,Gonna Make You A Star,T0101749170,Alliance iTunes Switzerland Permanent Download Service Album,David Essex,,,,,,,50.00%,26,0.1218,Essex David,00070172307,2020041,
378,Gonna Make You A Star,T0101749170,Alliance iTunes Slovenia Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0057,Essex David,00070172307,2020041,
379,Gonna Make You A Star,T0101749170,Alliance iTunes Poland Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0058,Essex David,00070172307,2020041,
380,Gonna Make You A Star,T0101749170,Alliance iTunes Portugal Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0081,Essex David,00070172307,2020041,
381,Gonna Make You A Star,T0101749170,Alliance iTunes Belgium Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0091,Essex David,00070172307,2020041,
382,Gonna Make You A Star,T0101749170,Alliance Juke Entertainment Netherlands Limited Download / On Demand Streaming,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,2020041,
383,Gonna Make You A Star,T0101749170,Alliance Juke Entertainment Germany Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,208,0.2049,Essex David,00070172307,2020041,
384,Gonna Make You A Star,T0101749170,Alliance Juke Entertainment Switzerland Limited Download / On Demand Streaming,David Essex,,,,,,,50.00%,1,0.0008,Essex David,00070172307,2020041,
385,Gonna Make You A Star,T0101749170,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,38,0.7855,Essex David,00070172307,2020041,
386,Gonna Make You A Star,T0101749170,Alliance Qello LLC Germany Limited Download / On Demand Streaming Service Vide,David Essex,,,,,,,50.00%,12,0.0035,Essex David,00070172307,2020041,
387,Gonna Make You A Star,T0101749170,Alliance SoundCloud Ltd United Kingdom Limited Download / On Demand Streaming,David Essex,,,,,,,50.00%,47,0.0114,Essex David,00070172307,2020041,
388,Gonna Make You A Star,T0101749170,Alliance SoundCloud Ltd Ireland Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,2020041,
389,Gonna Make You A Star,T0101749170,Alliance Soundtrack Your Brand Sweden AB United Kingdom Limited Download / On,David Essex,,,,,,,50.00%,204,0.0061,Essex David,00070172307,2020041,
390,Gonna Make You A Star,T0101749170,Alliance Soundtrack Your Brand Sweden AB Sweden Limited Download / On Deman,David Essex,,,,,,,50.00%,121,0.0054,Essex David,00070172307,2020041,
391,Gonna Make You A Star,T0101749170,Alliance Soundtrack Your Brand Sweden AB Norway Limited Download / On Demand,David Essex,,,,,,,50.00%,7,0.0004,Essex David,00070172307,2020041,
392,Gonna Make You A Star,T0101749170,Alliance Spotify Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,64,0.0329,Essex David,00070172307,2020041,
393,Gonna Make You A Star,T0101749170,Alliance Spotify Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,505,0.1434,Essex David,00070172307,2020041,
394,Gonna Make You A Star,T0101749170,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,15599,4.0555,Essex David,00070172307,2020041,
395,Gonna Make You A Star,T0101749170,Alliance Spotify Egypt Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,10,0.0011,Essex David,00070172307,2020041,
396,Gonna Make You A Star,T0101749170,Alliance Spotify France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,38,0.0048,Essex David,00070172307,2020041,
397,Gonna Make You A Star,T0101749170,Alliance Spotify Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,25,0.0130,Essex David,00070172307,2020041,
398,Gonna Make You A Star,T0101749170,Alliance Spotify Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,503,0.2147,Essex David,00070172307,2020041,
399,Gonna Make You A Star,T0101749170,Alliance Spotify Turkey Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,37,0.0025,Essex David,00070172307,2020041,
400,Gonna Make You A Star,T0101749170,Alliance Spotify Sweden Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,754,0.2390,Essex David,00070172307,2020041,
401,Gonna Make You A Star,T0101749170,Alliance Spotify Belgium Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,277,0.0870,Essex David,00070172307,2020041,
402,Gonna Make You A Star,T0101749170,Alliance Spotify Finland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,36,0.0157,Essex David,00070172307,2020041,
403,Gonna Make You A Star,T0101749170,Alliance Spotify Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,250,0.0808,Essex David,00070172307,2020041,
404,Gonna Make You A Star,T0101749170,Alliance Spotify Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,259,0.1002,Essex David,00070172307,2020041,
405,Gonna Make You A Star,T0101749170,Alliance Spotify Netherlands Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,2081,0.7193,Essex David,00070172307,2020041,
406,Gonna Make You A Star,T0101749170,Alliance Spotify United Arab Emirates Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,4,0.0007,Essex David,00070172307,2020041,
407,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. France Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,17,0.0157,Essex David,00070172307,2020041,
408,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,13,0.0408,Essex David,00070172307,2020041,
409,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Ireland Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,3,0.0187,Essex David,00070172307,2020041,
410,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Netherlands Limited Download / On Demand Streaming Servic,David Essex,,,,,,,50.00%,11,0.0550,Essex David,00070172307,2020041,
411,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0147,Essex David,00070172307,2020041,
412,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Germany Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0220,Essex David,00070172307,2020041,
