,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
688,Gonna Make You A Star,T0101749170,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,11,0.0032,Essex David,00070172307,2020101,
689,Gonna Make You A Star,T0101749170,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,11,0.0063,Essex David,00070172307,2020101,
690,Gonna Make You A Star,T0101749170,Alliance Google Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,12,0.0105,Essex David,00070172307,2020101,
691,Gonna Make You A Star,T0101749170,Alliance Google Romania Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3,0.0010,Essex David,00070172307,2020101,
692,Gonna Make You A Star,T0101749170,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2785,1.3133,Essex David,00070172307,2020101,
693,Gonna Make You A Star,T0101749170,Alliance Google Portugal Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3,0.0014,Essex David,00070172307,2020101,
694,Gonna Make You A Star,T0101749170,Alliance Google Germany Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0068,Essex David,00070172307,2020101,
695,Gonna Make You A Star,T0101749170,Alliance Google Sweden Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,20,0.0132,Essex David,00070172307,2020101,
696,Gonna Make You A Star,T0101749170,Alliance Google Czech Republic Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,3,0.0013,Essex David,00070172307,2020101,
697,Gonna Make You A Star,T0101749170,Alliance Google United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,7,0.0720,Essex David,00070172307,2020101,
698,Gonna Make You A Star,T0101749170,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,54,0.2822,Essex David,00070172307,2020101,
699,Gonna Make You A Star,T0101749170,Alliance Google Ukraine Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,17,0.0036,Essex David,00070172307,2020101,
700,Gonna Make You A Star,T0101749170,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,41,0.0221,Essex David,00070172307,2020101,
701,Gonna Make You A Star,T0101749170,Alliance Google Hungary Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,3,0.0013,Essex David,00070172307,2020101,
702,Gonna Make You A Star,T0101749170,Alliance Google Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,11,0.0084,Essex David,00070172307,2020101,
703,Gonna Make You A Star,T0101749170,Alliance Google Netherlands Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,53,0.0221,Essex David,00070172307,2020101,
704,Gonna Make You A Star,T0101749170,Alliance Google Belgium Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0135,Essex David,00070172307,2020101,
705,Gonna Make You A Star,T0101749170,Alliance Google Estonia Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,2020101,
706,Gonna Make You A Star,T0101749170,Alliance Google Poland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,2020101,
707,Gonna Make You A Star,T0101749170,Alliance Google Austria Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0005,Essex David,00070172307,2020101,
708,Gonna Make You A Star,T0101749170,Alliance iTunes Finland Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0106,Essex David,00070172307,2020101,
709,Gonna Make You A Star,T0101749170,Alliance iTunes Netherlands Permanent Download Service Album,David Essex,,,,,,,50.00%,15,0.0663,Essex David,00070172307,2020101,
710,Gonna Make You A Star,T0101749170,Alliance iTunes Denmark Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0124,Essex David,00070172307,2020101,
711,Gonna Make You A Star,T0101749170,Alliance iTunes Latvia Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0053,Essex David,00070172307,2020101,
712,Gonna Make You A Star,T0101749170,Alliance iTunes Germany Permanent Download Service Album,David Essex,,,,,,,50.00%,37,0.2355,Essex David,00070172307,2020101,
713,Gonna Make You A Star,T0101749170,Alliance iTunes Poland Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0119,Essex David,00070172307,2020101,
714,Gonna Make You A Star,T0101749170,Alliance iTunes Ireland Permanent Download Service Album,David Essex,,,,,,,50.00%,19,0.0657,Essex David,00070172307,2020101,
715,Gonna Make You A Star,T0101749170,Alliance iTunes Austria Permanent Download Service Album,David Essex,,,,,,,50.00%,7,0.0412,Essex David,00070172307,2020101,
716,Gonna Make You A Star,T0101749170,Alliance iTunes Netherlands Permanent Download Service Single,David Essex,,,,,,,50.00%,2,0.0212,Essex David,00070172307,2020101,
717,Gonna Make You A Star,T0101749170,Alliance iTunes France Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0035,Essex David,00070172307,2020101,
718,Gonna Make You A Star,T0101749170,Alliance iTunes Spain Permanent Download Service Album,David Essex,,,,,,,50.00%,8,0.0470,Essex David,00070172307,2020101,
719,Gonna Make You A Star,T0101749170,Alliance iTunes Hungary Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0069,Essex David,00070172307,2020101,
720,Gonna Make You A Star,T0101749170,Alliance iTunes Turkey Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0018,Essex David,00070172307,2020101,
721,Gonna Make You A Star,T0101749170,Alliance iTunes Denmark Permanent Download Service Album,David Essex,,,,,,,50.00%,6,0.0126,Essex David,00070172307,2020101,
722,Gonna Make You A Star,T0101749170,Alliance iTunes Belgium Permanent Download Service Album,David Essex,,,,,,,50.00%,20,0.1590,Essex David,00070172307,2020101,
723,Gonna Make You A Star,T0101749170,Alliance iTunes France Permanent Download Service Album,David Essex,,,,,,,50.00%,7,0.0124,Essex David,00070172307,2020101,
724,Gonna Make You A Star,T0101749170,Alliance iTunes Greece Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0045,Essex David,00070172307,2020101,
725,Gonna Make You A Star,T0101749170,Alliance iTunes Germany Permanent Download Service Single,David Essex,,,,,,,50.00%,2,0.0240,Essex David,00070172307,2020101,
726,Gonna Make You A Star,T0101749170,Alliance iTunes Slovenia Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0059,Essex David,00070172307,2020101,
727,Gonna Make You A Star,T0101749170,Alliance iTunes Switzerland Permanent Download Service Album,David Essex,,,,,,,50.00%,27,0.1460,Essex David,00070172307,2020101,
728,Gonna Make You A Star,T0101749170,Alliance iTunes Norway Permanent Download Service Album,David Essex,,,,,,,50.00%,3,0.0159,Essex David,00070172307,2020101,
729,Gonna Make You A Star,T0101749170,Alliance iTunes Sweden Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0053,Essex David,00070172307,2020101,
730,Gonna Make You A Star,T0101749170,Alliance iTunes Luxembourg Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0017,Essex David,00070172307,2020101,
731,Gonna Make You A Star,T0101749170,Alliance iTunes Czech Republic Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0088,Essex David,00070172307,2020101,
732,Gonna Make You A Star,T0101749170,Alliance iTunes Ireland Permanent Download Service Single,David Essex,,,,,,,50.00%,2,0.0172,Essex David,00070172307,2020101,
733,Gonna Make You A Star,T0101749170,Alliance iTunes Portugal Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0044,Essex David,00070172307,2020101,
734,Gonna Make You A Star,T0101749170,Alliance iTunes Belgium Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0095,Essex David,00070172307,2020101,
735,Gonna Make You A Star,T0101749170,Alliance iTunes Cloud Services Ireland Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,1,0.0784,Essex David,00070172307,2020101,
736,Gonna Make You A Star,T0101749170,Alliance iTunes Cloud Services Denmark Limited Download / On Demand Streaming,David Essex,,,,,,,50.00%,1,0.2339,Essex David,00070172307,2020101,
737,Gonna Make You A Star,T0101749170,Alliance iTunes Cloud Services Germany Limited Download / On Demand Streaming,David Essex,,,,,,,50.00%,2,0.1018,Essex David,00070172307,2020101,
738,Gonna Make You A Star,T0101749170,Alliance iTunes Cloud Services Belgium Limited Download / On Demand Streaming S,David Essex,,,,,,,50.00%,1,0.0540,Essex David,00070172307,2020101,
739,Gonna Make You A Star,T0101749170,Alliance iTunes Cloud Services Switzerland Limited Download / On Demand Streami,David Essex,,,,,,,50.00%,1,0.1473,Essex David,00070172307,2020101,
740,Gonna Make You A Star,T0101749170,Alliance Napster Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0012,Essex David,00070172307,2020101,
741,Gonna Make You A Star,T0101749170,Alliance Napster Netherlands Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,8,0.0027,Essex David,00070172307,2020101,
742,Gonna Make You A Star,T0101749170,Alliance Napster Luxembourg Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,2020101,
743,Gonna Make You A Star,T0101749170,Alliance Napster Austria Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,6,0.0021,Essex David,00070172307,2020101,
744,Gonna Make You A Star,T0101749170,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,386,0.1173,Essex David,00070172307,2020101,
745,Gonna Make You A Star,T0101749170,Alliance Napster Switzerland Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,2,0.0008,Essex David,00070172307,2020101,
746,Gonna Make You A Star,T0101749170,Alliance Napster Italy Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0002,Essex David,00070172307,2020101,
747,Gonna Make You A Star,T0101749170,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,571,0.1888,Essex David,00070172307,2020101,
748,Gonna Make You A Star,T0101749170,Alliance Napster France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,227,0.0187,Essex David,00070172307,2020101,
749,Gonna Make You A Star,T0101749170,Alliance Recisio United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,5,0.0553,Essex David,00070172307,2020101,
750,Gonna Make You A Star,T0101749170,Alliance Rhapsody Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,2020101,
751,Gonna Make You A Star,T0101749170,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,150,0.0837,Essex David,00070172307,2020101,
752,Gonna Make You A Star,T0101749170,Alliance Soundtrack Your Brand Sweden AB United Kingdom Limited Download / On,David Essex,,,,,,,50.00%,139,0.0072,Essex David,00070172307,2020101,
753,Gonna Make You A Star,T0101749170,Alliance Soundtrack Your Brand Sweden AB Norway Limited Download / On Demand,David Essex,,,,,,,50.00%,7,0.0008,Essex David,00070172307,2020101,
754,Gonna Make You A Star,T0101749170,Alliance Soundtrack Your Brand Sweden AB Sweden Limited Download / On Deman,David Essex,,,,,,,50.00%,117,0.0152,Essex David,00070172307,2020101,
755,Gonna Make You A Star,T0101749170,Alliance Spotify Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1165,0.2800,Essex David,00070172307,2020101,
756,Gonna Make You A Star,T0101749170,Alliance Spotify Belgium Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1268,0.3536,Essex David,00070172307,2020101,
757,Gonna Make You A Star,T0101749170,Alliance Spotify Finland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,117,0.0548,Essex David,00070172307,2020101,
758,Gonna Make You A Star,T0101749170,Alliance Spotify Iceland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,44,0.0002,Essex David,00070172307,2020101,
759,Gonna Make You A Star,T0101749170,Alliance Spotify Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,549,0.2684,Essex David,00070172307,2020101,
760,Gonna Make You A Star,T0101749170,Alliance Spotify Liechtenstein Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,1,0.0010,Essex David,00070172307,2020101,
761,Gonna Make You A Star,T0101749170,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,49581,14.5377,Essex David,00070172307,2020101,
762,Gonna Make You A Star,T0101749170,Alliance Spotify Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1965,0.5339,Essex David,00070172307,2020101,
763,Gonna Make You A Star,T0101749170,Alliance Spotify France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,170,0.0239,Essex David,00070172307,2020101,
764,Gonna Make You A Star,T0101749170,Alliance Spotify Egypt Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0002,Essex David,00070172307,2020101,
765,Gonna Make You A Star,T0101749170,Alliance Spotify Bahrain Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,5,0.0008,Essex David,00070172307,2020101,
766,Gonna Make You A Star,T0101749170,Alliance Spotify Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,208,0.0981,Essex David,00070172307,2020101,
767,Gonna Make You A Star,T0101749170,Alliance Spotify Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2107,0.8296,Essex David,00070172307,2020101,
768,Gonna Make You A Star,T0101749170,Alliance Spotify Turkey Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,72,0.0050,Essex David,00070172307,2020101,
769,Gonna Make You A Star,T0101749170,Alliance Spotify Sweden Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2665,0.9167,Essex David,00070172307,2020101,
770,Gonna Make You A Star,T0101749170,Alliance Spotify Norway Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,931,0.3702,Essex David,00070172307,2020101,
771,Gonna Make You A Star,T0101749170,Alliance Spotify Netherlands Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,7932,2.7627,Essex David,00070172307,2020101,
772,Gonna Make You A Star,T0101749170,Alliance Spotify United Arab Emirates Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,25,0.0042,Essex David,00070172307,2020101,
773,Gonna Make You A Star,T0101749170,Alliance Spotify Saudi Arabia Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,37,0.0071,Essex David,00070172307,2020101,
774,Gonna Make You A Star,T0101749170,Alliance Spotify Malta Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,44,0.0095,Essex David,00070172307,2020101,
775,Gonna Make You A Star,T0101749170,Alliance Spotify Monaco Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0001,Essex David,00070172307,2020101,
776,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. France Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,2020101,
777,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,,,,50.00%,10,0.0315,Essex David,00070172307,2020101,
778,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Germany Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0231,Essex David,00070172307,2020101,
779,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Netherlands Limited Download / On Demand Streaming Servic,David Essex,,,,,,,50.00%,7,0.0357,Essex David,00070172307,2020101,
780,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,2,0.0045,Essex David,00070172307,2020101,
781,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Ireland Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0069,Essex David,00070172307,2020101,
782,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. Switzerland Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,2,0.0036,Essex David,00070172307,2020101,
783,Gonna Make You A Star,T0101749170,Alliance Xandrie S.A. France Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0027,Essex David,00070172307,2020101,
784,Gonna Make You A Star,T0101749170,Alliance YouTube Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,301,0.0200,Essex David,00070172307,2020101,
785,Gonna Make You A Star,T0101749170,Alliance YouTube Germany Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,995,0.1057,Essex David,00070172307,2020101,
786,Gonna Make You A Star,T0101749170,Alliance YouTube United Kingdom Limited Download / On Demand Streaming Servic,David Essex,,,,,,,50.00%,24837,2.1289,Essex David,00070172307,2020101,
787,Gonna Make You A Star,T0101749170,Alliance YouTube Netherlands Limited Download / On Demand Streaming Service S,David Essex,,,,,,,50.00%,674,0.0973,Essex David,00070172307,2020101,
788,Gonna Make You A Star,T0101749170,Alliance Spotify Saudi Arabia Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,100.00%,2,0.0010,Essex David,00070172307,2020101,
789,Gonna Make You A Star,T0101749170,107.3 Radio Exe  High Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0400,Essex David,00070172307,2020101,
790,Gonna Make You A Star,T0101749170,Absolute Radio (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.0400,Essex David,00070172307,2020101,
791,Gonna Make You A Star,T0101749170,BBC Entertainment Pan Europe/Middle East (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Extras,50.00%,14,0.3400,Essex David,00070172307,2020101,
792,Gonna Make You A Star,T0101749170,BBC iPlayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Extras,50.00%,13996,0.0500,Essex David,00070172307,2020101,
793,Gonna Make You A Star,T0101749170,BBC iPlayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Extras,50.00%,7472,0.0300,Essex David,00070172307,2020101,
794,Gonna Make You A Star,T0101749170,BBC iPlayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Billy Connolly Made In Scotland,50.00%,3033,0.0500,Essex David,00070172307,2020101,
795,Gonna Make You A Star,T0101749170,BBC iPlayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Extras,50.00%,3500,0.0100,Essex David,00070172307,2020101,
796,Gonna Make You A Star,T0101749170,BBC iPlayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Billy Connolly Made In Scotland,50.00%,9537,0.1600,Essex David,00070172307,2020101,
797,Gonna Make You A Star,T0101749170,BBC Radio 2 (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0100,Essex David,00070172307,2020101,
798,Gonna Make You A Star,T0101749170,BBC Radio 2 (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,4,0.0300,Essex David,00070172307,2020101,
799,Gonna Make You A Star,T0101749170,BBC Radio 2 Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,31.8700,Essex David,00070172307,2020101,
800,Gonna Make You A Star,T0101749170,BBC Radio 2 Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,19.0900,Essex David,00070172307,2020101,
801,Gonna Make You A Star,T0101749170,BBC Radio 6 Music Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,2.1000,Essex David,00070172307,2020101,
802,Gonna Make You A Star,T0101749170,BBC Radio Cambridgeshire Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,6,0.8400,Essex David,00070172307,2020101,
803,Gonna Make You A Star,T0101749170,BBC Radio Cumbria Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1000,Essex David,00070172307,2020101,
804,Gonna Make You A Star,T0101749170,BBC Radio Dorset  High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.0600,Essex David,00070172307,2020101,
805,Gonna Make You A Star,T0101749170,BBC Radio Dorset  Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,17,0.3400,Essex David,00070172307,2020101,
806,Gonna Make You A Star,T0101749170,BBC Radio Dorset  Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,3,0.0300,Essex David,00070172307,2020101,
807,Gonna Make You A Star,T0101749170,BBC Radio Essex Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,6,1.7400,Essex David,00070172307,2020101,
808,Gonna Make You A Star,T0101749170,BBC Radio Hereford & Worcester Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1800,Essex David,00070172307,2020101,
809,Gonna Make You A Star,T0101749170,BBC Radio Hereford & Worcester Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1100,Essex David,00070172307,2020101,
810,Gonna Make You A Star,T0101749170,BBC Radio Lincolnshire Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.2600,Essex David,00070172307,2020101,
811,Gonna Make You A Star,T0101749170,BBC Radio Merseyside Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.7700,Essex David,00070172307,2020101,
812,Gonna Make You A Star,T0101749170,BBC Radio Newcastle Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.1900,Essex David,00070172307,2020101,
813,Gonna Make You A Star,T0101749170,BBC Radio Norfolk Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,6,1.3200,Essex David,00070172307,2020101,
814,Gonna Make You A Star,T0101749170,BBC Radio Northampton Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.2100,Essex David,00070172307,2020101,
815,Gonna Make You A Star,T0101749170,BBC Radio Northampton Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,6,0.7800,Essex David,00070172307,2020101,
816,Gonna Make You A Star,T0101749170,BBC Radio Nottingham High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.7400,Essex David,00070172307,2020101,
817,Gonna Make You A Star,T0101749170,BBC Radio Oxford 95.2 FM Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.1800,Essex David,00070172307,2020101,
818,Gonna Make You A Star,T0101749170,BBC Radio Sheffield Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.3100,Essex David,00070172307,2020101,
819,Gonna Make You A Star,T0101749170,BBC Radio Shropshire High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,5,0.2000,Essex David,00070172307,2020101,
820,Gonna Make You A Star,T0101749170,BBC Radio Shropshire Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,17,0.6100,Essex David,00070172307,2020101,
821,Gonna Make You A Star,T0101749170,BBC Radio Shropshire Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,3,0.0600,Essex David,00070172307,2020101,
822,Gonna Make You A Star,T0101749170,BBC Radio Solent High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,6,0.2400,Essex David,00070172307,2020101,
823,Gonna Make You A Star,T0101749170,BBC Radio Solent Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,13,0.3900,Essex David,00070172307,2020101,
824,Gonna Make You A Star,T0101749170,BBC Radio Solent Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,3,0.0600,Essex David,00070172307,2020101,
825,Gonna Make You A Star,T0101749170,BBC Radio Suffolk Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,6,0.7800,Essex David,00070172307,2020101,
826,Gonna Make You A Star,T0101749170,BBC Radio Wales Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.7900,Essex David,00070172307,2020101,
827,Gonna Make You A Star,T0101749170,BBC Radioplayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,5764,0.2000,Essex David,00070172307,2020101,
828,Gonna Make You A Star,T0101749170,BBC Radioplayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,34,0.0100,Essex David,00070172307,2020101,
829,Gonna Make You A Star,T0101749170,BBC Radioplayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,37,0.0100,Essex David,00070172307,2020101,
830,Gonna Make You A Star,T0101749170,BBC Radioplayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,13883,0.4700,Essex David,00070172307,2020101,
831,Gonna Make You A Star,T0101749170,BBC Radioplayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,34461,7.4800,Essex David,00070172307,2020101,
832,Gonna Make You A Star,T0101749170,BBC Radioplayer,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,4341,0.1500,Essex David,00070172307,2020101,
833,Gonna Make You A Star,T0101749170,BBC Scotland High Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Billy Connolly Made In Scotland,50.00%,1,4.4100,Essex David,00070172307,2020101,
834,Gonna Make You A Star,T0101749170,BBC Scotland Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Billy Connolly Made In Scotland,50.00%,1,2.9400,Essex David,00070172307,2020101,
835,Gonna Make You A Star,T0101749170,BBC Somerset Low Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0600,Essex David,00070172307,2020101,
836,Gonna Make You A Star,T0101749170,BBC Tees Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,1,0.0900,Essex David,00070172307,2020101,
837,Gonna Make You A Star,T0101749170,BBC Three Counties Radio Non Peak,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,6,1.0200,Essex David,00070172307,2020101,
838,Gonna Make You A Star,T0101749170,BBC1 Network (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Billy Connolly Made In Scotland,50.00%,2,0.5200,Essex David,00070172307,2020101,
839,Gonna Make You A Star,T0101749170,Channel 4 (SPD),Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,Come Dine With Me,50.00%,4,0.4200,Essex David,00070172307,2020101,
840,Gonna Make You A Star,T0101749170,Clyde 2 High Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.1600,Essex David,00070172307,2020101,
841,Gonna Make You A Star,T0101749170,Compass FM High Peak Main,Essex David,Stage Three Music (Catalogues),Stage Three Music Publishing L,,,,,50.00%,2,0.0600,Essex David,00070172307,2020101,
